Freq[Hz]        [dBSPL]         Phase[Deg]
976.17          73.10           123.68
980.18          73.22           114.92
984.21          73.34           105.85
988.26          73.44           97.06
992.33          73.56           88.47
996.41          73.68           79.31
1000.51         73.80           70.37
1004.62         73.91           61.35
1008.75         74.05           52.06
1012.90         74.19           42.90
1017.07         74.36           33.50
1021.25         74.53           24.26
1025.45         74.66           14.82
1029.67         74.82           5.13
1033.91         74.97           -4.72
1038.16         75.12           -14.41
1042.43         75.28           -24.44
1046.72         75.42           -34.64
1051.02         75.59           -45.06
1055.35         75.75           -55.71
1059.69         75.87           -66.20
1064.05         75.99           -76.96
1068.42         76.10           -87.63
1072.82         76.19           -98.40
1077.23         76.29           -109.12
1081.66         76.38           -120.12
1086.11         76.46           -130.98
1090.58         76.57           -142.18
1095.06         76.66           -153.57
1099.57         76.74           -165.02
1104.09         76.81           -176.86
1108.63         76.87           171.49
1113.19         76.91           159.64
1117.77         76.92           147.70
1122.37         76.87           135.70
1126.99         76.83           123.63
1131.62         76.78           111.45
1136.28         76.71           99.29
1140.95         76.62           87.09
1145.64         76.50           74.85
1150.36         76.36           62.72
1155.09         76.19           50.37
1159.84         75.99           38.34
1164.61         75.78           26.39
1169.40         75.56           14.60
1174.21         75.28           2.82
1179.04         75.01           -9.18
1183.89         74.70           -21.05
1188.76         74.39           -32.94
1193.65         74.12           -44.69
1198.56         73.82           -56.40
1203.49         73.49           -68.04
1208.44         73.16           -79.34
1213.41         72.87           -90.65
1218.40         72.54           -101.72
1223.41         72.22           -113.06
1228.45         71.91           -124.10
1233.50         71.58           -135.43
1238.57         71.24           -146.45
1243.67         70.85           -157.71
1248.78         70.46           -168.98
1253.92         70.02           -179.84
1259.08         69.57           169.22
1264.26         69.20           158.14
1269.46         68.83           147.28
1274.68         68.51           136.20
1279.92         68.21           125.44
1285.19         67.89           114.27
1290.47         67.57           102.80
1295.78         67.30           90.92
1301.11         66.95           79.36
1306.46         66.54           67.86
1311.84         66.10           57.04
1317.23         65.46           46.67
1322.65         64.88           37.70
1328.09         64.24           28.83
1333.55         63.54           22.91
1339.04         63.06           18.24
1344.55         62.36           13.78
1350.08         61.83           9.42
1355.63         61.53           5.12
1361.21         61.63           1.12
1366.81         61.84           -3.35
1372.43         62.54           -7.44
1378.07         63.42           -11.90
1383.74         64.32           -16.69
1389.43         65.44           -21.89
1395.15         66.40           -27.91
1400.89         67.35           -35.04
1406.65         68.14           -43.69
1412.44         68.92           -52.21
1418.25         69.65           -64.20
1424.08         70.29           -77.39
1429.94         70.94           -90.83
1435.82         71.59           -104.83
1441.73         72.20           -119.14
1447.66         72.79           -134.34
1453.61         73.36           -149.39
1459.59         73.88           -164.78
1465.59         74.40           179.84
1471.62         74.89           164.35
1477.68         75.33           148.46
1483.75         75.74           132.62
1489.86         76.11           116.80
1495.98         76.46           100.84
1502.14         76.78           84.67
1508.32         77.06           68.39
1514.52         77.33           51.71
1520.75         77.56           34.89
1527.01         77.75           17.84
1533.29         77.89           0.73
1539.59         77.99           -16.30
1545.93         78.06           -33.46
1552.29         78.10           -50.58
1558.67         78.10           -67.80
1565.08         78.06           -84.74
1571.52         78.01           -101.56
1577.98         77.93           -118.21
1584.47         77.84           -134.64
1590.99         77.73           -150.85
1597.54         77.64           -167.30
1604.11         77.55           176.38
1610.71         77.47           160.09
1617.33         77.38           143.56
1623.98         77.27           126.96
1630.66         77.18           110.46
1637.37         77.08           93.74
1644.11         76.94           77.21
1650.87         76.81           60.63
1657.66         76.64           44.30
1664.48         76.49           27.85
1671.32         76.36           11.53
1678.20         76.25           -5.19
1685.10         76.15           -22.09
1692.03         76.04           -39.40
1698.99         75.88           -56.84
1705.98         75.68           -74.58
1713.00         75.40           -92.46
1720.05         75.12           -109.97
1727.12         74.82           -127.55
1734.22         74.53           -145.00
1741.36         74.27           -162.42
1748.52         74.06           179.87
1755.71         73.83           161.88
1762.93         73.66           143.46
1770.19         73.50           124.52
1777.47         73.23           104.84
1784.78         72.95           84.83
1792.12         72.59           64.66
1799.49         72.19           44.59
1806.89         71.81           24.17
1814.33         71.40           3.35
1821.79         71.07           -17.77
1829.28         70.76           -39.77
1836.81         70.46           -62.43
1844.36         70.13           -85.95
1851.95         69.84           -110.00
1859.57         69.55           -134.69
1867.22         69.35           -160.18
1874.90         69.13           174.56
1882.61         68.93           149.15
1890.35         68.85           124.23
1898.13         68.89           99.51
1905.93         69.07           74.75
1913.77         69.41           49.70
1921.65         69.83           24.96
1929.55         70.42           0.50
1937.49         71.03           -24.09
1945.46         71.67           -48.31
1953.46         72.28           -72.12
1961.49         72.91           -95.67
1969.56         73.49           -118.94
1977.66         74.06           -141.84
1985.80         74.60           -164.13
1993.97         75.13           173.17
2002.17         75.65           150.81
2010.40         76.16           128.34
2018.67         76.61           105.74
2026.98         77.07           82.99
2035.32         77.48           60.19
2043.69         77.88           37.14
2052.09         78.25           13.87
2060.53         78.58           -9.07
2069.01         78.89           -32.24
2077.52         79.16           -55.38
2086.07         79.40           -78.53
2094.65         79.58           -101.80
2103.26         79.73           -125.12
2111.91         79.85           -148.42
2120.60         79.94           -171.55
2129.32         79.99           165.21
2138.08         80.02           141.80
2146.88         80.03           118.29
2155.71         80.02           94.87
2164.57         80.00           71.53
2173.48         79.93           48.26
2182.42         79.84           25.01
2191.40         79.73           1.53
2200.41         79.61           -21.87
2209.46         79.45           -45.29
2218.55         79.29           -68.92
2227.67         79.13           -92.68
2236.84         78.97           -116.51
2246.04         78.81           -140.41
2255.28         78.66           -164.76
2264.55         78.53           170.70
2273.87         78.41           145.59
2283.22         78.30           120.42
2292.61         78.18           94.52
2302.04         78.03           68.21
2311.51         77.86           41.22
2321.02         77.69           13.95
2330.57         77.52           -13.34
2340.15         77.32           -40.93
2349.78         77.23           -69.09
2359.44         77.17           -97.59
2369.15         77.14           -126.35
2378.89         77.16           -155.34
2388.68         77.21           175.22
2398.51         77.28           145.61
2408.37         77.39           115.69
2418.28         77.53           85.96
2428.22         77.73           55.91
2438.21         77.96           25.92
2448.24         78.21           -4.16
2458.31         78.47           -33.88
2468.42         78.72           -63.49
2478.58         79.02           -93.10
2488.77         79.35           -122.58
2499.01         79.70           -151.74
2509.29         80.08           179.18
2519.61         80.45           149.94
2529.97         80.76           120.47
2540.38         81.00           91.16
2550.83         81.21           62.05
2561.32         81.38           33.11
2571.86         81.55           4.20
2582.44         81.73           -24.64
2593.06         81.90           -53.41
2603.73         82.05           -82.32
2614.44         82.17           -111.35
2625.19         82.24           -140.52
2635.99         82.26           -169.80
2646.83         82.24           160.87
2657.72         82.17           131.63
2668.65         82.07           102.56
2679.63         81.93           73.51
2690.65         81.79           44.61
2701.72         81.66           15.72
2712.83         81.54           -13.38
2723.99         81.43           -42.71
2735.19         81.30           -72.40
2746.44         81.10           -102.38
2757.74         80.87           -132.69
2769.08         80.62           -163.10
2780.47         80.38           166.20
2791.91         80.19           135.30
2803.39         80.00           103.94
2814.93         79.87           72.26
2826.50         79.75           39.87
2838.13         79.62           6.80
2849.80         79.54           -26.76
2861.53         79.50           -60.90
2873.30         79.48           -95.63
2885.12         79.49           -130.82
2896.98         79.48           -166.46
2908.90         79.48           157.72
2920.87         79.52           121.78
2932.88         79.59           85.75
2944.94         79.70           49.59
2957.06         79.82           13.47
2969.22         79.93           -22.76
2981.43         80.05           -58.83
2993.70         80.16           -94.75
3006.01         80.28           -130.30
3018.38         80.40           -165.62
3030.79         80.50           159.34
3043.26         80.57           124.60
3055.78         80.63           90.10
3068.35         80.66           55.78
3080.97         80.68           21.72
3093.64         80.67           -12.13
3106.36         80.61           -45.75
3119.14         80.53           -79.05
3131.97         80.41           -112.10
3144.86         80.29           -144.93
3157.79         80.18           -177.58
3170.78         80.07           149.49
3183.82         79.95           116.17
3196.92         79.79           82.66
3210.07         79.58           49.17
3223.27         79.34           15.61
3236.53         79.10           -18.20
3249.84         78.84           -52.11
3263.21         78.58           -86.32
3276.63         78.32           -120.92
3290.11         78.08           -156.14
3303.64         77.83           168.13
3317.23         77.61           131.66
3330.88         77.41           94.43
3344.58         77.19           56.41
3358.34         77.00           17.49
3372.15         76.80           -21.92
3386.02         76.64           -61.61
3399.95         76.55           -101.75
3413.93         76.53           -142.32
3427.98         76.62           176.72
3442.08         76.73           135.55
3456.24         76.88           93.89
3470.45         77.08           52.25
3484.73         77.33           10.53
3499.06         77.62           -30.98
3513.45         77.88           -72.50
3527.91         78.14           -113.84
3542.42         78.38           -154.70
3556.99         78.63           164.87
3571.62         78.86           124.82
3586.31         79.06           85.04
3601.06         79.23           45.44
3615.87         79.37           5.97
3630.75         79.45           -33.31
3645.68         79.46           -72.44
3660.68         79.44           -111.35
3675.74         79.38           -149.98
3690.85         79.27           171.35
3706.04         79.11           132.91
3721.28         78.90           94.69
3736.59         78.69           56.62
3751.96         78.48           18.49
3767.39         78.23           -20.01
3782.89         77.95           -59.22
3798.45         77.62           -98.87
3814.07         77.27           -139.10
3829.76         76.87           179.63
3845.51         76.42           137.56
3861.33         75.98           94.36
3877.21         75.55           50.25
3893.16         75.18           5.01
3909.18         74.89           -41.20
3925.26         74.72           -88.08
3941.40         74.66           -135.90
3957.61         74.67           175.47
3973.89         74.72           126.19
3990.24         74.81           76.72
4006.65         74.94           27.29
4023.13         75.11           -21.76
4039.68         75.33           -70.51
4056.30         75.62           -118.99
4072.98         75.89           -166.77
4089.73         76.17           146.13
4106.56         76.46           100.05
4123.45         76.74           54.86
4140.41         77.01           10.40
4157.44         77.25           -33.53
4174.54         77.42           -77.11
4191.71         77.52           -120.09
4208.95         77.57           -162.78
4226.27         77.62           154.70
4243.65         77.63           112.04
4261.11         77.60           69.28
4278.63         77.51           26.05
4296.23         77.34           -17.45
4313.91         77.10           -60.88
4331.65         76.83           -104.72
4349.47         76.52           -148.94
4367.36         76.14           165.88
4385.32         75.69           119.40
4403.36         75.14           68.88
4421.47         74.50           13.63
4439.66         73.80           -42.32
4457.92         73.07           -98.44
4476.26         72.31           -154.94
4494.67         71.44           148.64
4513.16         70.44           92.29
4531.72         69.45           35.77
4550.36         68.67           -20.82
4569.08         68.13           -77.13
4587.87         67.91           -133.19
4606.75         68.04           171.14
4625.70         68.36           115.62
4644.72         68.93           60.82
4663.83         69.61           7.12
4683.01         70.22           -42.63
4702.27         70.84           -87.76
4721.62         71.41           -132.51
4741.04         71.88           -177.37
4760.54         72.27           137.93
4780.12         72.58           92.88
4799.78         72.86           47.56
4819.52         73.03           1.99
4839.35         73.13           -43.45
4859.25         73.19           -89.21
4879.24         73.21           -135.41
4899.31         73.18           178.68
4919.46         73.13           132.41
4939.70         73.02           85.30
4960.02         72.81           37.59
4980.42         72.56           -10.37
5000.91         72.20           -58.81
5021.48         71.74           -107.75
5042.13         71.22           -156.90
5062.87         70.64           151.16
5083.70         69.97           96.39
5104.61         69.19           37.67
5125.60         68.43           -21.93
5146.69         67.79           -81.65
5167.86         67.34           -141.70
5189.11         67.24           157.49
5210.46         67.38           95.57
5231.89         67.58           33.08
5253.41         67.99           -29.21
5275.02         68.73           -91.64
5296.72         69.45           -154.64
5318.50         70.08           141.99
5340.38         70.65           78.82
5362.35         71.13           15.52
5384.41         71.61           -45.35
5406.55         72.06           -103.96
5428.79         72.41           -159.14
5451.12         72.68           145.81
5473.54         72.84           90.21
5496.06         72.93           34.38
5518.67         72.90           -21.65
5541.37         72.78           -77.72
5564.16         72.61           -134.01
5587.05         72.36           169.17
5610.03         72.00           111.11
5633.10         71.57           51.74
5656.28         71.12           -9.32
5679.54         70.66           -71.67
5702.90         70.23           -135.50
5726.36         69.78           159.02
5749.92         69.32           92.89
5773.57         68.92           25.84
5797.32         68.63           -40.81
5821.16         68.62           -107.37
5845.11         68.90           -174.65
5869.15         69.21           117.47
5893.29         69.55           49.40
5917.53         69.91           -18.19
5941.87         70.36           -86.11
5966.31         70.77           -153.45
5990.86         71.05           140.02
6015.50         71.28           75.04
6040.24         71.45           11.12
6065.09         71.59           -52.18
6090.03         71.64           -114.71
6115.08         71.62           -177.66
6140.24         71.55           119.67
6165.49         71.41           56.45
6190.86         71.19           -7.86
6216.32         70.82           -73.56
6241.89         70.45           -139.93
6267.56         70.07           151.40
6293.34         69.68           80.87
6319.23         69.20           9.41
6345.22         68.70           -62.59
6371.32         68.44           -135.05
6397.53         68.33           151.87
6423.85         68.36           78.16
6450.27         68.42           4.21
6476.80         68.52           -69.60
6503.44         68.81           -142.92
6530.19         69.34           143.42
6557.05         69.81           68.76
6584.03         70.13           -5.44
6611.11         70.39           -78.44
6638.30         70.68           -150.51
6665.61         70.90           138.92
6693.02         71.05           68.92
6720.56         71.13           -0.39
6748.20         71.18           -69.81
6775.96         71.10           -139.47
6803.83         70.95           150.65
6831.81         70.70           79.60
6859.92         70.41           7.87
6888.13         70.08           -65.37
6916.47         69.62           -139.98
6944.92         68.94           143.65
6973.48         68.27           66.12
7002.17         67.72           -12.18
7030.97         67.23           -90.88
7059.89         66.68           -170.56
7088.93         66.22           109.67
7118.09         66.06           29.96
7147.37         66.03           -49.93
7176.77         66.17           -129.60
7206.29         66.85           150.46
7235.93         67.39           69.93
7265.69         68.01           -9.73
7295.58         68.59           -89.40
7325.59         69.09           -168.82
7355.72         69.49           112.59
7385.98         69.80           35.11
7416.36         70.01           -41.47
7446.86         70.18           -118.40
7477.49         70.29           163.35
7508.25         70.33           84.74
7539.13         70.32           4.71
7570.15         70.25           -76.58
7601.28         70.21           -159.10
7632.55         70.18           117.01
7663.94         70.04           32.38
7695.47         70.12           -52.86
7727.12         70.25           -139.47
7758.91         70.37           133.42
7790.82         70.57           45.97
7822.87         70.74           -42.26
7855.05         70.96           -130.93
7887.36         71.13           140.21
7919.80         71.25           51.16
7952.38         71.37           -37.94
7985.09         71.44           -127.18
8017.93         71.54           144.06
8050.91         71.64           54.95
8084.03         71.68           -34.59
8117.28         71.67           -124.45
8150.67         71.65           145.38
8184.20         71.49           55.06
8217.86         71.30           -35.79
8251.66         71.12           -127.18
8285.60         70.89           141.05
8319.68         70.67           48.63
8353.91         70.40           -44.24
8388.27         70.16           -137.82
8422.77         69.93           128.26
8457.42         69.78           34.40
8492.21         69.68           -60.76
8527.14         69.51           -156.28
8562.21         69.36           108.32
8597.43         69.26           12.88
8632.79         69.21           -83.27
8668.30         69.18           -179.30
8703.96         69.19           84.69
8739.76         69.08           -11.37
8775.71         68.88           -107.65
8811.81         68.68           156.49
8848.05         68.45           60.28
8884.45         68.16           -36.22
8920.99         67.87           -132.66
8957.69         67.58           129.85
8994.54         67.18           31.28
9031.53         66.89           -69.83
9068.68         66.66           -171.90
9105.98         66.48           85.13
9143.44         66.35           -17.83
9181.05         66.31           -119.82
9218.82         66.28           138.09
9256.74         66.15           35.90
9294.81         66.32           -65.79
9333.04         66.46           -166.93
9371.43         66.53           91.63
9409.98         66.68           -9.35
9448.69         66.81           -109.54
9487.55         66.92           150.65
9526.58         67.00           52.89
9565.76         67.05           -42.80
9605.11         67.06           -131.98
9644.62         67.11           140.63
9684.29         67.15           55.64
9724.13         67.28           -28.78
9764.12         67.38           -113.14
9804.29         67.49           162.45
9844.61         67.72           78.28
9885.11         67.83           -6.08
9925.77         67.93           -90.61
9966.60         68.13           -175.50
10007.59        68.25           99.87
10048.76        68.34           15.26
10090.09        68.44           -69.65
10131.59        68.58           -155.19
10173.27        68.73           119.34
10215.12        68.84           31.47
10257.13        68.93           -57.00
10299.32        69.02           -146.54
10341.69        69.04           124.13
10384.23        69.08           34.64
10426.94        69.04           -55.17
10469.83        68.97           -145.43
10512.90        68.92           124.36
10556.14        68.82           33.92
10599.56        68.63           -56.52
10643.16        68.49           -147.18
10686.94        68.39           121.80
10730.90        68.29           31.93
10775.04        68.19           -58.93
10819.36        68.11           -150.74
10863.86        68.09           117.46
10908.55        68.03           25.17
10953.42        67.93           -68.16
10998.47        67.75           -161.81
11043.71        67.45           104.86
11089.14        67.15           11.04
11134.75        66.82           -82.38
11180.55        66.40           -176.32
11226.54        66.07           89.51
11272.72        65.77           -4.74
11319.09        65.49           -98.59
11365.65        65.30           167.39
11412.40        65.13           72.38
11459.34        65.08           -23.21
11506.48        64.99           -118.88
11553.81        64.83           144.99
11601.33        64.71           48.33
11649.05        64.53           -48.56
11696.97        64.42           -145.54
11745.08        64.32           116.74
11793.39        64.27           18.89
11841.90        64.12           -80.07
11890.61        63.99           -179.18
11939.52        63.83           82.11
11988.63        63.74           -17.45
12037.95        63.68           -117.60
12087.46        63.58           142.07
12137.18        63.55           40.98
12187.11        63.44           -59.97
12237.24        63.42           -161.42
12287.57        63.40           96.19
12338.12        63.34           -7.54
12388.87        63.30           -110.62
12439.83        63.15           126.17
12490.99        62.92           -4.75
12542.37        62.65           -134.50
12593.96        62.30           96.26
12645.77        61.99           -70.58
12697.78        61.94           113.51
12750.01        61.90           -61.72
12802.46        61.81           122.72
12855.12        61.80           -54.57
12908.00        61.85           126.85
12961.09        61.73           -57.32
13014.40        61.59           98.25
13067.94        61.42           -105.53
13121.69        61.31           51.47
13175.66        61.12           -151.12
13229.86        61.05           24.73
13284.28        61.13           -152.35
13338.92        61.25           28.89
13393.79        61.70           -135.13
13448.88        62.08           105.54
13504.20        62.24           -6.41
13559.75        62.27           -120.06
13615.52        62.34           125.67
13671.53        62.36           12.32
13727.76        62.45           -100.88
13784.23        62.83           151.18
13840.93        63.16           62.14
13897.86        63.48           -29.85
13955.03        63.85           -122.33
14012.43        64.15           142.50
14070.06        64.39           46.29
14127.94        64.55           -49.86
14186.05        64.63           -146.64
14244.40        64.66           100.18
14303.00        64.61           -21.26
14361.83        64.58           -142.19
14420.90        64.67           96.64
14480.22        64.79           -25.63
14539.78        64.94           -149.77
14599.59        65.00           84.93
14659.64        64.90           -41.27
14719.94        64.74           -168.25
14780.49        64.57           65.49
14841.29        64.29           -49.26
14902.33        64.05           -152.52
14963.63        63.79           106.12
15025.18        63.55           3.42
15086.98        63.44           -100.42
15149.04        63.28           155.95
15211.35        63.17           43.34
15273.92        63.08           -88.65
15336.75        62.79           108.84
15399.83        62.45           -35.55
15463.18        62.05           -171.79
15526.78        61.63           62.21
15590.65        61.30           -118.71
15654.78        61.05           39.00
15719.17        60.84           -166.85
15783.83        60.75           -9.87
15848.75        60.57           147.96
15913.95        60.42           -37.52
15979.40        60.30           144.11
16045.13        60.07           -53.15
16111.13        59.81           124.18
16177.40        59.72           -3.64
16243.95        59.49           -87.25
16310.76        59.51           -168.13
16377.85        59.46           63.89
16445.22        59.43           -93.41
16512.87        59.45           115.34
16580.79        59.43           18.00
16648.99        59.35           -65.27
16717.47        59.36           -133.52
16786.23        59.24           -165.33
16855.28        59.20           -155.06
16924.61        59.14           -132.59
16994.23        59.17           -61.76
17064.13        59.19           0.32
17134.32        59.17           50.89
17204.80        59.08           45.75
17275.57        59.11           31.92
17346.63        59.02           99.79
17417.98        59.00           -64.10
17489.63        59.12           -161.25
17561.57        59.09           114.46
17633.80        59.04           14.93
17706.34        59.10           -81.29
17779.17        59.14           159.98
17852.30        59.24           -12.25
17925.73        59.34           100.00
17999.47        59.49           157.27
18073.50        59.53           142.82
18147.85        59.57           143.45
18222.49        59.66           118.08
18297.45        59.80           113.27
18372.71        60.09           102.32
18448.29        60.32           47.94
18524.17        60.50           -85.64
18600.36        60.68           101.63
18676.87        60.74           -130.43
18753.70        60.87           10.92
18830.84        60.84           178.38
18908.29        60.93           10.04
18986.07        60.95           -169.05
19064.17        61.05           28.13
19142.58        61.14           -109.43
19221.32        61.15           146.40
19300.38        61.16           43.80
19379.77        61.17           -11.95
19459.49        61.09           -47.16
19539.53        60.90           -75.77
19619.90        60.76           -92.43
19700.61        60.64           -116.05
19781.64        60.42           176.31
19863.01        60.37           155.04
19944.71        60.29           148.08
20026.75        60.25           77.98
20109.13        60.02           24.76
20191.84        59.96           3.92
20274.90        59.81           32.80
20358.29        59.61           119.90
20442.04        59.53           153.45
20526.12        59.45           -152.94
20610.55        59.28           -71.71
20695.33        59.22           -71.32
20780.45        59.23           177.70
20865.93        59.16           -24.36
20951.76        59.17           58.89
21037.94        59.16           99.13
21124.47        59.13           132.00
21211.37        59.11           118.06
21298.62        59.16           -173.40
21386.22        59.24           -93.50
21474.19        59.21           -40.24
21562.52        59.19           -89.70
21651.22        59.18           152.39
21740.28        59.19           73.64
21829.70        59.28           22.72
21919.49        59.30           -64.23
22009.65        59.40           -169.16
22100.19        59.38           155.82
22191.09        59.52           -111.43
22282.37        59.53           120.66
22374.03        59.53           123.47
22466.06        59.55           56.99
22558.47        59.70           -39.16
22651.26        59.65           -169.61
22744.43        59.65           -73.39
22837.98        59.69           25.02
22931.92        59.69           -146.39
23026.25        59.74           71.82
23120.96        59.85           -23.69
23216.07        59.78           -108.13
23311.56        59.85           -178.68
23407.45        59.83           -171.27
23503.73        59.89           -69.61
23600.41        59.88           -94.69
23697.49        59.92           -142.93
23794.96        60.04           -174.63
23892.84        60.12           -97.62
23991.12        60.00           -46.92
24089.80        60.12           -24.55
24188.89        60.13           135.81
24288.39        60.17           -58.36
24388.29        60.23           68.41
24488.61        60.20           158.45
24589.34        60.14           163.74
24690.48        60.16           51.31
24792.04        60.20           -154.00
24894.02        60.20           -73.00
24996.42        60.20           -133.15
25099.24        60.18           -14.79
25202.48        60.18           157.53
25306.14        60.16           -101.63
25410.23        60.13           -63.54
25514.75        60.19           82.66
25619.71        60.17           -51.17
25725.09        60.22           -113.71
25830.90        60.24           156.21
25937.15        60.25           140.82
26043.84        60.31           -130.25
26150.97        60.36           40.39
26258.53        60.43           27.21
26366.54        60.40           126.84
26475.00        60.48           -87.67
26583.90        60.48           -161.24
26693.24        60.62           86.36
26803.04        60.68           -54.76
26913.29        60.77           162.76
27023.99        60.74           48.57
27135.15        60.79           26.90
27246.77        60.85           4.67
27358.84        60.90           -120.42
27471.38        60.95           178.31
27584.38        61.02           39.10
27697.84        61.02           163.83
27811.77        61.04           -89.67
27926.17        61.04           -55.51
28041.04        61.12           -23.64
28156.38        61.12           110.09
28272.19        61.18           -117.77
28388.49        61.12           -25.20
28505.26        61.10           -2.43
28622.51        61.05           -25.79
28740.24        61.10           -164.44
28858.46        61.10           -43.12
28977.16        61.11           92.43
29096.36        61.09           -111.58
29216.04        61.06           73.41
29336.21        61.04           -93.00
29456.88        61.14           71.77
29578.05        61.20           -146.55
29699.71        61.23           53.51
29821.88        61.24           -137.55
29944.54        61.21           -144.49
30067.71        61.17           142.16
30191.39        61.22           55.31
30315.58        61.23           -36.96
30440.28        61.26           -59.70
30565.49        61.24           72.36
30691.21        61.21           -107.25
30817.46        61.21           88.81
30944.22        61.24           -67.24
31071.50        61.31           65.21
31199.31        61.30           -130.33
31327.64        61.27           84.53
31456.50        61.24           5.13
31585.89        61.27           130.13
31715.81        61.29           119.86
31846.27        61.41           64.80
31977.26        61.46           14.96
32108.80        61.49           -46.82
32240.87        61.52           -118.92
32373.49        61.55           -166.99
32506.65        61.70           107.51
32640.36        61.82           44.18
32774.62        61.87           -101.95
32909.43        61.93           126.99
33044.80        61.94           16.58
33180.72        61.99           -84.90
33317.21        62.00           -179.59
33454.25        62.05           24.01
33591.86        62.10           -31.15
33730.04        62.10           -14.52
33868.78        62.15           -129.30
34008.09        62.17           73.71
34147.98        62.23           175.17
34288.44        62.23           -26.83
34429.48        62.28           155.73
34571.10        62.22           -75.58
34713.30        62.22           -42.06
34856.09        62.27           -34.92
34999.46        62.28           -82.20
35143.43        62.33           -155.39
35287.98        62.36           38.01
35433.13        62.49           123.55
35578.88        62.52           155.21
35725.23        62.49           104.15
35872.18        62.54           52.83
36019.73        62.63           -80.42
36167.89        62.69           114.36
36316.66        62.71           77.94
36466.04        62.76           43.14
36616.04        62.73           -86.64
36766.65        62.75           -160.60
36917.89        62.79           -148.04
37069.74        62.86           -7.68
37222.22        62.88           -157.68
37375.33        62.91           22.41
37529.07        62.91           -167.25
37683.43        62.86           126.11
37838.44        62.90           150.99
37994.08        62.95           -137.45
38150.36        62.98           5.67
38307.29        62.94           163.44
38464.86        63.01           5.55
38623.07        63.04           134.62
38781.94        63.14           -141.47
38941.46        63.24           -23.39
39101.64        63.30           73.82
39262.48        63.31           135.42
39423.98        63.31           -163.08
39586.14        63.38           -66.65
39748.98        63.36           173.24
39912.48        63.38           87.85
40076.65        63.44           -8.36
40241.50        63.44           -172.30
40407.02        63.49           32.45
40573.23        63.58           -107.80
40740.12        63.56           45.23
40907.70        63.51           -128.68
41075.96        63.52           156.98
41244.92        63.48           131.23
41414.57        63.42           121.63
41584.93        63.46           132.96
41755.98        63.57           52.83
41927.73        63.62           -100.09
42100.19        63.69           41.46
42273.36        63.79           6.08
42447.25        63.94           -65.65
42621.84        64.07           -121.24
42797.16        64.23           -150.50
42973.20        64.29           157.38
43149.96        64.35           -60.02
43327.45        64.51           67.16
43505.67        64.60           78.75
43684.62        64.66           31.93
43864.31        64.75           -81.89
44044.74        64.89           127.22
44225.91        64.97           -67.01
44407.82        65.00           162.70
44590.49        65.05           -47.05
