Freq[Hz]        [dBSPL]         Phase[Deg]
972.17          69.25           124.88
976.17          69.17           116.56
980.18          69.11           108.28
984.21          69.04           100.08
988.26          69.09           91.86
992.33          69.07           83.83
996.41          69.08           75.67
1000.51         69.11           67.71
1004.62         69.15           59.66
1008.75         69.20           51.60
1012.90         69.28           43.64
1017.07         69.35           34.91
1021.25         69.44           26.40
1025.45         69.56           17.72
1029.67         69.63           9.03
1033.91         69.74           0.44
1038.16         69.89           -8.20
1042.43         69.96           -17.23
1046.72         70.09           -26.42
1051.02         70.15           -35.80
1055.35         70.26           -45.48
1059.69         70.34           -55.28
1064.05         70.42           -65.10
1068.42         70.51           -74.91
1072.82         70.60           -84.92
1077.23         70.64           -95.22
1081.66         70.70           -105.10
1086.11         70.76           -115.11
1090.58         70.80           -125.29
1095.06         70.87           -135.66
1099.57         70.89           -146.14
1104.09         70.90           -156.53
1108.63         70.97           -166.85
1113.19         70.98           -177.68
1117.77         70.97           171.55
1122.37         70.93           160.73
1126.99         70.90           149.77
1131.62         70.84           138.85
1136.28         70.75           127.59
1140.95         70.64           116.61
1145.64         70.52           105.82
1150.36         70.39           95.00
1155.09         70.22           83.99
1159.84         70.07           73.08
1164.61         69.90           62.63
1169.40         69.73           52.08
1174.21         69.50           41.64
1179.04         69.24           31.25
1183.89         69.01           21.09
1188.76         68.79           11.14
1193.65         68.59           1.03
1198.56         68.42           -8.56
1203.49         68.25           -18.13
1208.44         68.12           -27.44
1213.41         68.01           -36.98
1218.40         67.88           -46.53
1223.41         67.76           -56.20
1228.45         67.68           -65.78
1233.50         67.56           -75.62
1238.57         67.48           -85.42
1243.67         67.36           -95.37
1248.78         67.31           -105.09
1253.92         67.28           -115.14
1259.08         67.26           -124.84
1264.26         67.28           -134.85
1269.46         67.35           -144.80
1274.68         67.35           -155.01
1279.92         67.37           -164.96
1285.19         67.47           -175.36
1290.47         67.59           174.48
1295.78         67.78           163.77
1301.11         67.96           152.76
1306.46         68.18           141.90
1311.84         68.41           131.17
1317.23         68.60           119.90
1322.65         68.74           108.50
1328.09         68.90           96.62
1333.55         69.06           85.20
1339.04         69.23           73.65
1344.55         69.38           62.27
1350.08         69.54           50.51
1355.63         69.69           38.59
1361.21         69.84           26.11
1366.81         70.00           13.95
1372.43         70.17           1.37
1378.07         70.33           -11.13
1383.74         70.46           -23.70
1389.43         70.58           -36.56
1395.15         70.67           -49.70
1400.89         70.75           -62.92
1406.65         70.81           -75.87
1412.44         70.85           -88.78
1418.25         70.92           -101.80
1424.08         70.94           -115.08
1429.94         70.98           -128.38
1435.82         71.01           -141.69
1441.73         71.05           -155.27
1447.66         71.10           -168.61
1453.61         71.10           177.76
1459.59         71.10           164.04
1465.59         71.10           150.40
1471.62         71.08           137.02
1477.68         71.03           123.21
1483.75         70.98           109.59
1489.86         70.95           96.03
1495.98         70.92           82.38
1502.14         70.94           68.77
1508.32         70.91           54.95
1514.52         70.93           41.05
1520.75         70.92           26.92
1527.01         70.89           12.77
1533.29         70.86           -1.49
1539.59         70.80           -16.03
1545.93         70.69           -30.12
1552.29         70.58           -44.41
1558.67         70.44           -59.04
1565.08         70.27           -73.37
1571.52         70.10           -87.41
1577.98         69.92           -101.37
1584.47         69.75           -115.17
1590.99         69.60           -128.88
1597.54         69.46           -142.81
1604.11         69.33           -156.96
1610.71         69.15           -171.08
1617.33         68.96           174.63
1623.98         68.79           160.49
1630.66         68.55           146.14
1637.37         68.38           132.39
1644.11         68.21           118.24
1650.87         68.01           104.69
1657.66         67.79           91.17
1664.48         67.68           77.63
1671.32         67.62           64.12
1678.20         67.62           50.42
1685.10         67.65           36.47
1692.03         67.67           22.45
1698.99         67.59           8.16
1705.98         67.49           -5.93
1713.00         67.41           -20.25
1720.05         67.36           -34.50
1727.12         67.27           -48.89
1734.22         67.31           -62.76
1741.36         67.25           -76.76
1748.52         67.31           -91.07
1755.71         67.34           -106.03
1762.93         67.42           -120.67
1770.19         67.50           -135.63
1777.47         67.55           -150.98
1784.78         67.60           -166.52
1792.12         67.54           178.18
1799.49         67.57           162.52
1806.89         67.57           147.01
1814.33         67.61           131.68
1821.79         67.62           116.18
1829.28         67.63           100.54
1836.81         67.65           84.94
1844.36         67.61           69.38
1851.95         67.64           53.21
1859.57         67.64           36.97
1867.22         67.63           21.12
1874.90         67.56           5.04
1882.61         67.46           -10.96
1890.35         67.35           -26.67
1898.13         67.23           -42.00
1905.93         67.20           -57.28
1913.77         67.11           -72.68
1921.65         67.10           -88.23
1929.55         67.11           -103.96
1937.49         67.15           -119.63
1945.46         67.24           -135.43
1953.46         67.30           -151.25
1961.49         67.44           -167.61
1969.56         67.55           176.01
1977.66         67.66           159.83
1985.80         67.78           143.14
1993.97         67.95           126.33
2002.17         68.10           109.30
2010.40         68.28           92.38
2018.67         68.44           75.07
2026.98         68.56           57.13
2035.32         68.69           39.27
2043.69         68.79           21.45
2052.09         68.91           3.40
2060.53         68.99           -14.91
2069.01         69.01           -33.14
2077.52         69.07           -51.57
2086.07         69.07           -69.96
2094.65         69.06           -88.32
2103.26         69.07           -106.93
2111.91         69.07           -125.40
2120.60         69.03           -143.76
2129.32         69.04           -162.19
2138.08         68.99           179.06
2146.88         68.96           160.21
2155.71         68.93           141.53
2164.57         68.89           123.00
2173.48         68.85           104.20
2182.42         68.83           85.56
2191.40         68.76           67.34
2200.41         68.77           48.93
2209.46         68.80           30.50
2218.55         68.86           12.07
2227.67         68.90           -6.51
2236.84         68.90           -25.13
2246.04         68.97           -43.90
2255.28         69.04           -62.85
2264.55         69.14           -82.19
2273.87         69.31           -101.76
2283.22         69.42           -121.38
2292.61         69.52           -141.23
2302.04         69.61           -161.27
2311.51         69.65           178.56
2321.02         69.65           158.37
2330.57         69.68           137.95
2340.15         69.68           117.83
2349.78         69.61           97.81
2359.44         69.57           77.80
2369.15         69.59           57.74
2378.89         69.61           37.62
2388.68         69.62           17.37
2398.51         69.67           -3.09
2408.37         69.63           -23.22
2418.28         69.57           -43.32
2428.22         69.55           -63.54
2438.21         69.53           -83.80
2448.24         69.52           -104.06
2458.31         69.57           -124.45
2468.42         69.57           -145.05
2478.58         69.63           -166.08
2488.77         69.74           172.60
2499.01         69.88           151.28
2509.29         69.95           129.68
2519.61         70.00           108.14
2529.97         70.05           86.35
2540.38         70.06           64.79
2550.83         70.02           43.16
2561.32         70.06           21.26
2571.86         70.09           -0.86
2582.44         70.12           -23.02
2593.06         70.14           -45.47
2603.73         70.21           -67.92
2614.44         70.23           -90.60
2625.19         70.29           -113.40
2635.99         70.28           -135.94
2646.83         70.23           -158.42
2657.72         70.19           178.91
2668.65         70.19           156.41
2679.63         70.21           133.59
2690.65         70.22           110.95
2701.72         70.26           88.15
2712.83         70.33           65.16
2723.99         70.39           42.07
2735.19         70.42           18.86
2746.44         70.48           -4.62
2757.74         70.51           -28.13
2769.08         70.51           -51.75
2780.47         70.53           -75.13
2791.91         70.59           -98.62
2803.39         70.64           -122.34
2814.93         70.70           -146.33
2826.50         70.77           -170.41
2838.13         70.79           165.24
2849.80         70.80           140.71
2861.53         70.86           116.15
2873.30         70.88           91.13
2885.12         70.89           66.05
2896.98         70.85           40.85
2908.90         70.82           15.53
2920.87         70.77           -9.40
2932.88         70.73           -34.31
2944.94         70.68           -59.44
2957.06         70.64           -84.67
2969.22         70.59           -110.01
2981.43         70.56           -135.52
2993.70         70.53           -160.88
3006.01         70.47           173.43
3018.38         70.42           147.81
3030.79         70.38           122.07
3043.26         70.29           96.26
3055.78         70.21           70.56
3068.35         70.13           44.68
3080.97         70.08           18.66
3093.64         70.02           -7.08
3106.36         69.95           -33.02
3119.14         69.89           -59.02
3131.97         69.83           -84.78
3144.86         69.78           -110.90
3157.79         69.71           -136.97
3170.78         69.66           -162.98
3183.82         69.64           170.55
3196.92         69.62           144.02
3210.07         69.64           117.28
3223.27         69.63           90.37
3236.53         69.61           63.40
3249.84         69.60           36.33
3263.21         69.57           9.42
3276.63         69.57           -17.37
3290.11         69.60           -44.48
3303.64         69.62           -72.10
3317.23         69.61           -99.78
3330.88         69.60           -128.04
3344.58         69.57           -155.72
3358.34         69.55           176.52
3372.15         69.52           148.87
3386.02         69.52           121.11
3399.95         69.61           93.12
3413.93         69.68           64.94
3427.98         69.72           36.79
3442.08         69.77           8.23
3456.24         69.87           -20.48
3470.45         69.96           -49.35
3484.73         70.05           -78.55
3499.06         70.15           -107.77
3513.45         70.21           -136.90
3527.91         70.32           -166.28
3542.42         70.45           164.32
3556.99         70.61           134.30
3571.62         70.71           103.82
3586.31         70.81           72.88
3601.06         70.86           41.86
3615.87         70.86           10.77
3630.75         70.86           -20.38
3645.68         70.86           -51.61
3660.68         70.82           -82.74
3675.74         70.77           -113.73
3690.85         70.71           -144.67
3706.04         70.67           -175.45
3721.28         70.63           153.68
3736.59         70.66           122.50
3751.96         70.67           91.32
3767.39         70.69           59.85
3782.89         70.66           28.22
3798.45         70.71           -3.14
3814.07         70.80           -34.75
3829.76         70.89           -66.67
3845.51         70.94           -98.33
3861.33         70.97           -130.23
3877.21         71.05           -162.21
3893.16         71.19           165.75
3909.18         71.32           132.94
3925.26         71.48           99.94
3941.40         71.63           66.45
3957.61         71.77           32.45
3973.89         71.84           -1.51
3990.24         71.92           -35.61
4006.65         71.95           -69.70
4023.13         71.98           -103.61
4039.68         71.99           -137.90
4056.30         72.02           -172.39
4072.98         72.02           153.25
4089.73         72.05           118.40
4106.56         72.08           83.68
4123.45         72.14           49.00
4140.41         72.21           13.76
4157.44         72.27           -21.39
4174.54         72.31           -57.00
4191.71         72.30           -92.54
4208.95         72.28           -128.13
4226.27         72.29           -164.05
4243.65         72.27           159.96
4261.11         72.26           123.77
4278.63         72.27           87.50
4296.23         72.26           50.98
4313.91         72.18           14.63
4331.65         72.15           -22.05
4349.47         72.13           -58.57
4367.36         72.10           -95.74
4385.32         72.10           -133.13
4403.36         72.02           -170.33
4421.47         71.92           152.31
4439.66         71.87           114.75
4457.92         71.84           77.07
4476.26         71.80           39.50
4494.67         71.74           1.72
4513.16         71.73           -36.14
4531.72         71.73           -74.29
4550.36         71.71           -113.10
4569.08         71.66           -151.71
4587.87         71.66           169.43
4606.75         71.60           130.77
4625.70         71.59           91.70
4644.72         71.59           52.58
4663.83         71.51           13.03
4683.01         71.46           -26.85
4702.27         71.39           -66.62
4721.62         71.32           -106.29
4741.04         71.24           -146.34
4760.54         71.14           173.40
4780.12         71.05           133.14
4799.78         70.95           92.70
4819.52         70.81           52.40
4839.35         70.72           12.23
4859.25         70.69           -28.28
4879.24         70.62           -69.09
4899.31         70.58           -110.21
4919.46         70.54           -151.83
4939.70         70.44           166.50
4960.02         70.37           124.81
4980.42         70.27           83.10
5000.91         70.18           41.18
5021.48         70.05           -0.72
5042.13         69.92           -42.58
5062.87         69.85           -84.87
5083.70         69.80           -126.70
5104.61         69.76           -168.87
5125.60         69.78           148.61
5146.69         69.78           105.72
5167.86         69.73           62.31
5189.11         69.71           18.64
5210.46         69.67           -25.17
5231.89         69.57           -68.82
5253.41         69.48           -112.65
5275.02         69.35           -156.20
5296.72         69.29           160.04
5318.50         69.27           115.95
5340.38         69.26           71.70
5362.35         69.27           27.01
5384.41         69.32           -17.78
5406.55         69.34           -63.42
5428.79         69.34           -109.61
5451.12         69.28           -155.86
5473.54         69.20           157.85
5496.06         69.14           111.83
5518.67         69.00           65.93
5541.37         68.93           19.82
5564.16         68.84           -26.75
5587.05         68.79           -73.62
5610.03         68.77           -121.13
5633.10         68.73           -168.49
5656.28         68.68           143.56
5679.54         68.59           95.27
5702.90         68.48           47.10
5726.36         68.27           -0.82
5749.92         68.09           -48.68
5773.57         67.94           -96.64
5797.32         67.84           -144.80
5821.16         67.76           166.94
5845.11         67.63           118.11
5869.15         67.58           69.21
5893.29         67.49           19.58
5917.53         67.38           -29.77
5941.87         67.25           -79.15
5966.31         67.19           -128.44
5990.86         67.09           -178.66
6015.50         66.94           131.53
6040.24         66.82           81.43
6065.09         66.73           31.43
6090.03         66.66           -19.44
6115.08         66.54           -70.52
6140.24         66.45           -121.77
6165.49         66.43           -172.85
6190.86         66.26           135.57
6216.32         66.23           84.01
6241.89         66.16           31.72
6267.56         66.13           -19.78
6293.34         66.18           -71.87
6319.23         66.25           -124.69
6345.22         66.12           -177.95
6371.32         66.06           129.26
6397.53         66.01           76.07
6423.85         65.99           22.47
6450.27         66.01           -32.25
6476.80         66.05           -86.93
6503.44         66.09           -142.14
6530.19         66.06           162.34
6557.05         65.87           106.18
6584.03         65.76           50.36
6611.11         65.63           -5.82
6638.30         65.55           -62.37
6665.61         65.41           -119.96
6693.02         65.17           -177.42
6720.56         64.91           126.08
6748.20         64.76           68.78
6775.96         64.62           10.96
6803.83         64.62           -46.98
6831.81         64.55           -105.18
6859.92         64.26           -163.88
6888.13         64.04           138.61
6916.47         63.84           80.41
6944.92         63.72           20.89
6973.48         63.68           -39.10
7002.17         63.57           -100.61
7030.97         63.37           -162.33
7059.89         63.04           135.90
7088.93         62.73           73.48
7118.09         62.42           24.28
7147.37         62.20           9.09
7176.77         61.97           -6.16
7206.29         61.74           -21.79
7235.93         61.19           -37.92
7265.69         60.67           -54.92
7295.58         60.39           -67.52
7325.59         59.92           -59.83
7355.72         59.27           -68.47
7385.98         58.51           -62.97
7416.36         57.81           -38.72
7446.86         57.21           -15.31
7477.49         56.65           8.30
7508.25         56.51           31.75
7539.13         56.51           55.03
7570.15         56.69           64.31
7601.28         56.85           37.47
7632.55         57.07           10.91
7663.94         57.16           -16.30
7695.47         57.37           -43.28
7727.12         57.89           -69.46
7758.91         58.42           -100.94
7790.82         58.97           -155.04
7822.87         59.26           166.90
7855.05         59.48           114.81
7887.36         59.74           44.41
7919.80         59.95           -24.62
7952.38         60.17           -94.17
7985.09         60.36           -164.27
8017.93         60.46           127.26
8050.91         60.71           57.74
8084.03         60.93           -11.37
8117.28         61.17           -81.04
8150.67         61.25           -151.09
8184.20         61.39           138.48
8217.86         61.40           67.07
8251.66         61.42           -3.55
8285.60         61.38           -73.66
8319.68         61.46           -144.97
8353.91         61.56           145.15
8388.27         61.66           74.54
8422.77         61.87           3.69
8457.42         62.00           -68.40
8492.21         62.07           -139.98
8527.14         62.18           146.46
8562.21         62.34           73.29
8597.43         62.40           -0.04
8632.79         62.56           -73.70
8668.30         62.72           -147.61
8703.96         62.78           137.45
8739.76         63.07           63.28
8775.71         63.20           -11.50
8811.81         63.44           -86.96
8848.05         63.59           -161.68
8884.45         63.80           121.89
8920.99         64.00           44.72
8957.69         64.04           -32.87
8994.54         64.16           -109.75
9031.53         64.34           172.90
9068.68         64.67           94.88
9105.98         64.89           15.83
9143.44         65.06           -63.62
9181.05         65.19           -143.60
9218.82         65.44           136.74
9256.74         65.73           57.04
9294.81         65.90           -23.91
9333.04         66.13           -104.97
9371.43         66.34           173.31
9409.98         66.69           91.47
9448.69         66.88           9.24
9487.55         67.05           -73.24
9526.58         67.28           -156.64
9565.76         67.57           119.58
9605.11         67.79           34.98
9644.62         67.88           -49.19
9684.29         68.01           -133.20
9724.13         68.29           142.57
9764.12         68.57           57.98
9804.29         68.70           -27.28
9844.61         68.83           -112.95
9885.11         69.06           161.63
9925.77         69.29           75.73
9966.60         69.49           -10.29
10007.59        69.74           -96.70
10048.76        69.99           176.79
10090.09        70.26           89.79
10131.59        70.48           2.43
10173.27        70.62           -85.60
10215.12        70.81           -173.52
10257.13        71.04           97.90
10299.32        71.21           9.46
10341.69        71.37           -79.38
10384.23        71.55           -168.50
10426.94        71.75           102.10
10469.83        71.97           12.46
10512.90        72.13           -78.23
10556.14        72.30           -168.96
10599.56        72.43           100.07
10643.16        72.51           8.84
10686.94        72.60           -82.98
10730.90        72.67           -174.84
10775.04        72.80           93.56
10819.36        72.95           1.44
10863.86        73.08           -91.43
10908.55        73.20           175.55
10953.42        73.31           82.02
10998.47        73.37           -11.95
11043.71        73.43           -105.86
11089.14        73.53           159.92
11134.75        73.61           65.18
11180.55        73.68           -29.69
11226.54        73.74           -125.18
11272.72        73.83           139.28
11319.09        73.91           43.21
11365.65        73.99           -52.88
11412.40        74.10           -149.64
11459.34        74.14           112.81
11506.48        74.17           14.82
11553.81        74.19           -83.37
11601.33        74.18           178.27
11649.05        74.20           79.40
11696.97        74.22           -19.97
11745.08        74.26           -119.99
11793.39        74.18           139.43
11841.90        74.09           38.80
11890.61        74.01           -62.15
11939.52        73.88           -163.05
11988.63        73.73           95.45
12037.95        73.56           -6.52
12087.46        73.39           -108.79
12137.18        73.16           148.78
12187.11        72.95           46.32
12237.24        72.73           -56.45
12287.57        72.48           -159.01
12338.12        72.24           97.54
12388.87        71.96           -6.05
12439.83        71.69           -109.57
12490.99        71.30           146.88
12542.37        71.04           43.16
12593.96        70.85           -60.80
12645.77        70.66           -165.00
12697.78        70.54           89.72
12750.01        70.43           -16.35
12802.46        70.35           -122.17
12855.12        70.18           131.81
12908.00        70.08           25.13
12961.09        70.00           -82.09
13014.40        69.88           170.54
13067.94        69.79           61.99
13121.69        69.74           -46.38
13175.66        69.67           -154.88
13229.86        69.58           95.77
13284.28        69.56           -13.84
13338.92        69.59           -122.97
13393.79        69.61           127.05
13448.88        69.70           16.25
13504.20        69.80           -94.46
13559.75        69.92           154.29
13615.52        70.15           42.21
13671.53        70.46           -70.66
13727.76        70.76           175.96
13784.23        71.10           61.75
13840.93        71.42           -53.23
13897.86        71.69           -168.88
13955.03        71.91           74.53
14012.43        72.15           -42.86
14070.06        72.39           -160.69
14127.94        72.61           80.31
14186.05        72.76           -40.41
14244.40        72.82           -161.51
14303.00        72.84           77.12
14361.83        72.79           -44.64
14420.90        72.74           -166.78
14480.22        72.66           70.54
14539.78        72.53           -52.46
14599.59        72.36           -175.90
14659.64        72.12           60.83
14719.94        71.88           -62.59
14780.49        71.63           173.64
14841.29        71.40           49.77
14902.33        71.11           -74.80
14963.63        70.79           160.32
15025.18        70.48           35.42
15086.98        70.17           -89.60
15149.04        69.94           145.44
15211.35        69.71           20.09
15273.92        69.60           -105.92
15336.75        69.50           127.24
15399.83        69.35           0.24
15463.18        69.23           -127.47
15526.78        69.17           104.49
15590.65        69.08           -24.61
15654.78        69.05           -154.57
15719.17        69.05           75.52
15783.83        69.03           -55.52
15848.75        69.07           172.95
15913.95        69.07           41.38
15979.40        69.04           -91.23
16045.13        69.06           135.32
16111.13        69.05           0.74
16177.40        69.03           -134.46
16243.95        69.01           89.88
16310.76        68.94           -46.26
16377.85        68.90           177.13
16445.22        68.78           40.07
16512.87        68.68           -97.53
16580.79        68.64           124.56
16648.99        68.49           -14.42
16717.47        68.39           -153.52
16786.23        68.24           67.22
16855.28        68.15           -72.36
16924.61        68.16           147.00
16994.23        68.12           5.73
17064.13        68.13           -135.90
17134.32        68.10           81.88
17204.80        68.16           -60.75
17275.57        68.23           155.73
17346.63        68.28           11.63
17417.98        68.34           -133.60
17489.63        68.44           80.58
17561.57        68.55           -66.02
17633.80        68.62           146.63
17706.34        68.74           -0.78
17779.17        68.89           -149.38
17852.30        69.02           60.69
17925.73        69.10           -90.20
17999.47        69.10           118.58
18073.50        69.14           -33.52
18147.85        69.11           173.34
18222.49        69.13           19.66
18297.45        69.07           -134.39
18372.71        69.00           70.43
18448.29        68.91           -85.05
18524.17        68.82           118.98
18600.36        68.77           -37.74
18676.87        68.59           165.14
18753.70        68.45           7.00
18830.84        68.31           -151.79
18908.29        68.06           48.46
18986.07        67.84           -111.50
19064.17        67.65           88.19
19142.58        67.49           -73.64
19221.32        67.25           124.02
19300.38        67.07           -38.61
19379.77        66.84           157.95
19459.49        66.64           -6.35
19539.53        66.40           -170.70
19619.90        66.24           24.25
19700.61        66.04           -142.26
19781.64        65.78           50.68
19863.01        65.63           -116.97
19944.71        65.46           74.57
20026.75        65.20           -94.04
20109.13        65.06           95.45
20191.84        64.86           -70.57
20274.90        64.65           141.61
20358.29        64.49           -5.76
20442.04        64.30           -116.95
20526.12        64.10           139.70
20610.55        63.92           40.98
20695.33        63.72           -31.38
20780.45        63.60           -70.58
20865.93        63.34           -88.29
20951.76        63.14           -145.69
21037.94        62.92           134.15
21124.47        62.77           46.72
21211.37        62.59           -48.98
21298.62        62.62           -142.32
21386.22        62.40           147.76
21474.19        62.41           79.13
21562.52        62.30           -11.11
21651.22        62.24           -101.82
21740.28        62.28           125.54
21829.70        62.24           -54.33
21919.49        62.22           110.10
22009.65        62.12           -95.68
22100.19        62.11           32.61
22191.09        62.09           83.32
22282.37        62.00           143.80
22374.03        61.88           -168.69
22466.06        61.74           -110.92
22558.47        61.63           -21.17
22651.26        61.44           153.75
22744.43        61.42           -9.62
22837.98        61.26           -167.00
22931.92        61.14           86.60
23026.25        60.99           8.05
23120.96        60.78           -50.46
23216.07        60.66           -45.44
23311.56        60.52           -48.29
23407.45        60.48           -77.89
23503.73        60.34           -120.51
23600.41        60.37           -97.05
23697.49        60.27           -52.16
23794.96        60.30           43.63
23892.84        60.39           -152.82
23991.12        60.36           91.87
24089.80        60.32           -167.95
24188.89        60.24           -85.14
24288.39        60.24           -36.99
24388.29        60.37           -34.66
24488.61        60.30           -48.05
24589.34        60.29           -21.52
24690.48        60.35           37.98
24792.04        60.37           105.79
24894.02        60.41           -128.68
24996.42        60.44           57.03
25099.24        60.40           -132.29
25202.48        60.52           -13.21
25306.14        60.62           99.26
25410.23        60.51           173.43
25514.75        60.54           -135.82
25619.71        60.51           25.72
25725.09        60.56           127.41
25830.90        60.53           -68.90
25937.15        60.53           17.02
26043.84        60.60           40.20
26150.97        60.68           28.40
26258.53        60.65           64.09
26366.54        60.64           179.36
26475.00        60.67           -74.89
26583.90        60.66           -42.85
26693.24        60.71           7.66
26803.04        60.74           175.78
26913.29        60.69           -17.23
27023.99        60.72           160.66
27135.15        60.72           -101.21
27246.77        60.87           -40.74
27358.84        60.90           128.94
27471.38        60.95           -72.21
27584.38        60.93           -177.51
27697.84        60.99           69.05
27811.77        60.96           -79.36
27926.17        60.99           39.79
28041.04        61.00           75.63
28156.38        61.05           80.01
28272.19        61.11           101.45
28388.49        61.07           128.36
28505.26        61.11           135.34
28622.51        61.15           161.05
28740.24        61.24           -172.52
28858.46        61.32           -117.95
28977.16        61.34           -84.68
29096.36        61.38           -129.90
29216.04        61.41           135.62
29336.21        61.45           19.86
29456.88        61.46           21.82
29578.05        61.53           91.40
29699.71        61.55           159.64
29821.88        61.56           -37.79
29944.54        61.56           131.45
30067.71        61.53           -69.33
30191.39        61.61           77.58
30315.58        61.60           -156.25
30440.28        61.60           -12.30
30565.49        61.56           83.49
30691.21        61.56           158.29
30817.46        61.49           -108.32
30944.22        61.53           -40.27
31071.50        61.59           -19.45
31199.31        61.56           -58.52
31327.64        61.55           138.20
31456.50        61.63           -139.32
31585.89        61.61           -64.86
31715.81        61.70           -43.57
31846.27        61.68           -52.61
31977.26        61.74           -35.42
32108.80        61.73           -60.47
32240.87        61.70           -159.60
32373.49        61.75           60.55
32506.65        61.81           -143.09
32640.36        61.76           79.96
32774.62        61.77           -65.53
32909.43        61.77           -148.27
33044.80        61.74           -103.04
33180.72        61.81           52.93
33317.21        61.87           35.96
33454.25        61.84           167.07
33591.86        61.90           -24.55
33730.04        61.87           -123.82
33868.78        61.94           -67.04
34008.09        61.93           63.25
34147.98        61.89           -144.33
34288.44        61.92           -5.96
34429.48        62.02           99.76
34571.10        62.09           -121.44
34713.30        62.21           -26.79
34856.09        62.27           55.38
34999.46        62.37           124.70
35143.43        62.37           162.63
35287.98        62.39           162.88
35433.13        62.39           2.62
35578.88        62.36           77.08
35725.23        62.40           -163.96
35872.18        62.46           -94.23
36019.73        62.52           -81.27
36167.89        62.59           140.83
36316.66        62.63           -17.29
36466.04        62.68           -103.13
36616.04        62.63           157.93
36766.65        62.60           114.29
36917.89        62.64           -6.59
37069.74        62.63           156.61
37222.22        62.56           36.76
37375.33        62.62           -109.30
37529.07        62.70           164.80
37683.43        62.72           120.14
37838.44        62.78           -144.43
37994.08        62.82           -76.11
38150.36        62.83           -62.92
38307.29        62.85           -173.33
38464.86        62.86           22.79
38623.07        62.93           -35.04
38781.94        62.98           -66.04
38941.46        63.01           14.46
39101.64        63.10           -170.18
39262.48        63.06           68.40
39423.98        63.11           41.09
39586.14        63.15           -106.74
39748.98        63.22           39.40
39912.48        63.25           63.07
40076.65        63.34           10.93
40241.50        63.36           -119.07
40407.02        63.37           70.70
40573.23        63.42           -60.82
40740.12        63.44           -127.71
40907.70        63.49           -97.77
41075.96        63.54           -152.23
41244.92        63.59           44.25
41414.57        63.59           -105.35
41584.93        63.59           -27.14
41755.98        63.62           89.30
41927.73        63.75           139.41
42100.19        63.83           172.67
42273.36        63.89           -87.64
42447.25        63.87           121.50
42621.84        63.96           107.08
42797.16        64.16           41.61
42973.20        64.29           -65.26
43149.96        64.43           171.99
43327.45        64.53           58.07
43505.67        64.57           -31.72
43684.62        64.62           -108.33
43864.31        64.66           -81.14
44044.74        64.77           -146.65
44225.91        64.86           176.66
44407.82        64.99           59.20
44590.49        65.00           37.69
