Freq[Hz]        [dBSPL]         Phase[Deg]
976.17          69.17           116.37
980.18          69.17           108.26
984.21          69.11           100.18
988.26          69.07           92.53
992.33          69.06           84.27
996.41          69.01           76.18
1000.51         68.96           68.27
1004.62         69.03           60.07
1008.75         69.13           52.09
1012.90         69.19           43.71
1017.07         69.29           35.54
1021.25         69.37           27.39
1025.45         69.48           18.69
1029.67         69.60           10.27
1033.91         69.71           1.57
1038.16         69.81           -7.27
1042.43         69.94           -16.27
1046.72         70.07           -25.48
1051.02         70.21           -34.98
1055.35         70.32           -44.46
1059.69         70.45           -54.14
1064.05         70.58           -64.01
1068.42         70.64           -73.88
1072.82         70.68           -84.07
1077.23         70.72           -93.98
1081.66         70.76           -103.99
1086.11         70.83           -114.20
1090.58         70.86           -124.49
1095.06         70.90           -134.94
1099.57         70.94           -145.43
1104.09         70.98           -155.81
1108.63         70.99           -166.18
1113.19         70.98           -177.04
1117.77         70.95           171.90
1122.37         70.89           161.04
1126.99         70.84           150.19
1131.62         70.77           139.12
1136.28         70.68           127.77
1140.95         70.60           116.75
1145.64         70.48           105.35
1150.36         70.39           94.31
1155.09         70.21           83.63
1159.84         70.03           72.86
1164.61         69.86           62.16
1169.40         69.67           51.64
1174.21         69.47           41.05
1179.04         69.24           30.68
1183.89         69.06           20.55
1188.76         68.87           10.49
1193.65         68.67           0.74
1198.56         68.48           -9.12
1203.49         68.26           -18.79
1208.44         68.11           -27.95
1213.41         67.97           -37.42
1218.40         67.85           -46.61
1223.41         67.66           -56.07
1228.45         67.58           -65.96
1233.50         67.51           -75.89
1238.57         67.45           -85.97
1243.67         67.39           -95.71
1248.78         67.30           -105.32
1253.92         67.24           -115.33
1259.08         67.23           -124.96
1264.26         67.17           -134.82
1269.46         67.20           -144.77
1274.68         67.23           -154.77
1279.92         67.38           -164.81
1285.19         67.47           -175.00
1290.47         67.59           174.47
1295.78         67.77           163.88
1301.11         68.00           152.94
1306.46         68.20           142.11
1311.84         68.35           131.26
1317.23         68.55           120.17
1322.65         68.73           108.71
1328.09         68.87           96.87
1333.55         69.04           85.37
1339.04         69.17           73.61
1344.55         69.34           62.09
1350.08         69.48           50.23
1355.63         69.65           38.03
1361.21         69.80           25.97
1366.81         69.96           13.52
1372.43         70.13           1.14
1378.07         70.28           -11.44
1383.74         70.41           -24.11
1389.43         70.53           -37.03
1395.15         70.64           -50.07
1400.89         70.73           -63.13
1406.65         70.76           -76.07
1412.44         70.79           -89.26
1418.25         70.82           -102.40
1424.08         70.83           -115.62
1429.94         70.89           -128.85
1435.82         70.93           -142.16
1441.73         70.94           -155.63
1447.66         70.96           -169.23
1453.61         70.97           177.35
1459.59         70.94           163.75
1465.59         70.93           150.11
1471.62         70.92           136.39
1477.68         70.90           122.73
1483.75         70.91           109.29
1489.86         70.88           95.90
1495.98         70.86           82.27
1502.14         70.88           68.79
1508.32         70.87           55.14
1514.52         70.90           41.45
1520.75         70.87           27.40
1527.01         70.84           13.22
1533.29         70.79           -0.83
1539.59         70.70           -15.09
1545.93         70.60           -29.63
1552.29         70.49           -43.87
1558.67         70.34           -58.10
1565.08         70.15           -72.04
1571.52         69.95           -86.22
1577.98         69.72           -100.38
1584.47         69.52           -114.42
1590.99         69.39           -128.20
1597.54         69.21           -141.97
1604.11         69.10           -156.05
1610.71         68.96           -170.41
1617.33         68.79           175.17
1623.98         68.68           160.75
1630.66         68.53           146.62
1637.37         68.39           132.15
1644.11         68.25           118.14
1650.87         68.11           104.24
1657.66         67.96           90.86
1664.48         67.88           77.29
1671.32         67.86           63.61
1678.20         67.86           50.06
1685.10         67.83           36.03
1692.03         67.77           21.83
1698.99         67.77           7.40
1705.98         67.69           -6.70
1713.00         67.55           -20.90
1720.05         67.49           -34.95
1727.12         67.37           -48.82
1734.22         67.34           -63.02
1741.36         67.31           -76.49
1748.52         67.33           -90.58
1755.71         67.39           -105.17
1762.93         67.47           -120.09
1770.19         67.54           -135.33
1777.47         67.56           -150.25
1784.78         67.57           -165.77
1792.12         67.62           179.13
1799.49         67.63           163.75
1806.89         67.64           148.30
1814.33         67.66           132.60
1821.79         67.75           117.05
1829.28         67.74           101.48
1836.81         67.74           85.76
1844.36         67.75           70.12
1851.95         67.77           53.87
1859.57         67.78           37.64
1867.22         67.75           21.34
1874.90         67.67           4.95
1882.61         67.60           -10.92
1890.35         67.48           -26.72
1898.13         67.41           -42.51
1905.93         67.31           -57.94
1913.77         67.29           -73.67
1921.65         67.27           -88.91
1929.55         67.26           -104.31
1937.49         67.24           -120.00
1945.46         67.36           -136.15
1953.46         67.49           -152.16
1961.49         67.62           -168.61
1969.56         67.69           175.01
1977.66         67.79           158.73
1985.80         67.92           142.47
1993.97         68.05           125.84
2002.17         68.17           108.74
2010.40         68.36           91.58
2018.67         68.49           74.52
2026.98         68.64           56.70
2035.32         68.81           38.96
2043.69         68.92           20.70
2052.09         69.02           2.39
2060.53         69.09           -15.78
2069.01         69.11           -33.90
2077.52         69.11           -52.30
2086.07         69.11           -70.51
2094.65         69.12           -88.96
2103.26         69.12           -107.40
2111.91         69.14           -125.90
2120.60         69.13           -144.34
2129.32         69.14           -162.79
2138.08         69.11           178.64
2146.88         69.11           159.83
2155.71         69.04           141.32
2164.57         69.00           122.88
2173.48         68.96           104.46
2182.42         68.92           86.07
2191.40         68.88           67.63
2200.41         68.88           49.03
2209.46         68.88           30.66
2218.55         68.90           12.13
2227.67         68.94           -6.28
2236.84         68.96           -24.99
2246.04         69.00           -43.69
2255.28         69.10           -62.45
2264.55         69.19           -81.53
2273.87         69.30           -100.86
2283.22         69.38           -120.40
2292.61         69.49           -140.44
2302.04         69.53           -160.64
2311.51         69.56           178.92
2321.02         69.57           158.47
2330.57         69.61           138.17
2340.15         69.59           118.05
2349.78         69.54           97.70
2359.44         69.51           77.43
2369.15         69.50           57.29
2378.89         69.53           37.12
2388.68         69.53           16.87
2398.51         69.48           -3.58
2408.37         69.47           -24.17
2418.28         69.39           -44.58
2428.22         69.35           -65.10
2438.21         69.35           -85.18
2448.24         69.34           -105.46
2458.31         69.41           -125.79
2468.42         69.51           -146.18
2478.58         69.57           -167.13
2488.77         69.69           171.85
2499.01         69.83           150.65
2509.29         69.94           129.40
2519.61         70.01           107.67
2529.97         70.03           85.91
2540.38         70.02           64.15
2550.83         70.04           42.32
2561.32         70.05           20.49
2571.86         70.11           -1.54
2582.44         70.14           -23.48
2593.06         70.17           -46.10
2603.73         70.23           -68.57
2614.44         70.25           -91.17
2625.19         70.22           -114.03
2635.99         70.20           -136.80
2646.83         70.16           -159.44
2657.72         70.10           178.09
2668.65         70.04           155.52
2679.63         70.02           133.05
2690.65         70.04           110.43
2701.72         70.09           87.84
2712.83         70.16           65.06
2723.99         70.21           42.25
2735.19         70.27           19.01
2746.44         70.32           -4.33
2757.74         70.33           -27.82
2769.08         70.32           -51.33
2780.47         70.35           -74.83
2791.91         70.45           -98.53
2803.39         70.52           -122.12
2814.93         70.59           -145.83
2826.50         70.65           -170.09
2838.13         70.70           165.46
2849.80         70.76           140.78
2861.53         70.83           116.08
2873.30         70.90           91.03
2885.12         70.88           65.72
2896.98         70.85           40.29
2908.90         70.80           15.12
2920.87         70.74           -10.13
2932.88         70.73           -35.11
2944.94         70.71           -60.34
2957.06         70.67           -85.75
2969.22         70.58           -110.68
2981.43         70.52           -136.19
2993.70         70.47           -161.79
3006.01         70.43           172.74
3018.38         70.38           147.04
3030.79         70.33           121.31
3043.26         70.23           95.39
3055.78         70.13           69.45
3068.35         70.06           43.51
3080.97         69.99           17.63
3093.64         69.94           -8.25
3106.36         69.88           -34.11
3119.14         69.83           -59.94
3131.97         69.75           -85.83
3144.86         69.68           -111.71
3157.79         69.64           -137.91
3170.78         69.62           -163.91
3183.82         69.60           169.53
3196.92         69.59           142.85
3210.07         69.59           116.37
3223.27         69.56           89.67
3236.53         69.53           62.95
3249.84         69.50           36.04
3263.21         69.51           9.12
3276.63         69.56           -17.96
3290.11         69.59           -45.28
3303.64         69.61           -72.87
3317.23         69.63           -100.91
3330.88         69.60           -128.78
3344.58         69.57           -156.49
3358.34         69.54           175.66
3372.15         69.51           148.05
3386.02         69.57           120.54
3399.95         69.65           92.75
3413.93         69.74           64.45
3427.98         69.82           36.11
3442.08         69.90           7.50
3456.24         69.99           -21.08
3470.45         70.09           -49.80
3484.73         70.18           -78.71
3499.06         70.29           -107.81
3513.45         70.43           -137.03
3527.91         70.52           -166.24
3542.42         70.67           164.05
3556.99         70.81           134.19
3571.62         70.93           103.50
3586.31         71.02           72.36
3601.06         71.03           41.23
3615.87         71.01           10.11
3630.75         71.01           -21.12
3645.68         70.98           -52.23
3660.68         70.92           -83.26
3675.74         70.83           -114.32
3690.85         70.74           -145.31
3706.04         70.69           -176.25
3721.28         70.63           152.97
3736.59         70.61           122.06
3751.96         70.63           90.82
3767.39         70.61           59.67
3782.89         70.65           27.95
3798.45         70.71           -3.19
3814.07         70.75           -34.68
3829.76         70.84           -66.38
3845.51         70.87           -98.22
3861.33         70.90           -129.83
3877.21         70.99           -161.64
3893.16         71.12           166.12
3909.18         71.27           133.51
3925.26         71.43           100.48
3941.40         71.58           67.05
3957.61         71.71           33.11
3973.89         71.78           -0.86
3990.24         71.83           -34.92
4006.65         71.90           -69.17
4023.13         71.92           -103.20
4039.68         71.93           -137.40
4056.30         71.98           -171.70
4072.98         72.01           153.70
4089.73         72.06           118.96
4106.56         72.08           84.06
4123.45         72.11           49.09
4140.41         72.20           14.03
4157.44         72.25           -21.44
4174.54         72.29           -57.07
4191.71         72.26           -92.63
4208.95         72.23           -128.34
4226.27         72.24           -164.26
4243.65         72.22           159.80
4261.11         72.18           123.80
4278.63         72.14           87.56
4296.23         72.10           51.27
4313.91         72.07           14.74
4331.65         72.04           -21.92
4349.47         72.01           -58.58
4367.36         72.03           -95.64
4385.32         72.00           -132.94
4403.36         71.95           -170.28
4421.47         71.88           152.42
4439.66         71.84           115.03
4457.92         71.85           77.36
4476.26         71.83           39.76
4494.67         71.79           2.11
4513.16         71.78           -35.82
4531.72         71.77           -74.08
4550.36         71.78           -112.78
4569.08         71.78           -151.62
4587.87         71.73           169.69
4606.75         71.68           130.80
4625.70         71.69           91.74
4644.72         71.68           52.47
4663.83         71.64           12.71
4683.01         71.55           -26.92
4702.27         71.48           -66.84
4721.62         71.39           -106.67
4741.04         71.28           -146.74
4760.54         71.20           172.94
4780.12         71.07           132.42
4799.78         70.95           92.07
4819.52         70.86           51.57
4839.35         70.78           11.16
4859.25         70.71           -29.47
4879.24         70.68           -70.42
4899.31         70.67           -111.17
4919.46         70.61           -152.50
4939.70         70.55           166.14
4960.02         70.45           124.64
4980.42         70.36           82.92
5000.91         70.29           41.33
5021.48         70.18           -0.65
5042.13         70.08           -42.45
5062.87         69.98           -84.25
5083.70         69.98           -126.41
5104.61         69.93           -168.50
5125.60         69.95           149.30
5146.69         69.92           106.36
5167.86         69.91           63.19
5189.11         69.85           19.84
5210.46         69.76           -24.25
5231.89         69.68           -68.25
5253.41         69.53           -112.16
5275.02         69.47           -155.89
5296.72         69.45           160.47
5318.50         69.43           116.27
5340.38         69.43           71.91
5362.35         69.45           27.46
5384.41         69.48           -17.55
5406.55         69.51           -63.05
5428.79         69.52           -109.42
5451.12         69.43           -155.66
5473.54         69.35           158.48
5496.06         69.27           112.14
5518.67         69.16           66.02
5541.37         69.10           19.86
5564.16         69.03           -26.42
5587.05         68.99           -73.57
5610.03         68.92           -120.73
5633.10         68.84           -168.32
5656.28         68.80           143.82
5679.54         68.70           95.71
5702.90         68.59           47.31
5726.36         68.41           -0.77
5749.92         68.20           -48.56
5773.57         68.10           -96.70
5797.32         67.95           -144.85
5821.16         67.85           166.64
5845.11         67.79           118.08
5869.15         67.73           68.72
5893.29         67.59           19.64
5917.53         67.41           -29.96
5941.87         67.29           -79.20
5966.31         67.22           -129.08
5990.86         67.12           -179.31
6015.50         66.96           130.67
6040.24         66.81           80.73
6065.09         66.71           30.86
6090.03         66.65           -19.99
6115.08         66.52           -71.02
6140.24         66.41           -121.53
6165.49         66.39           -172.79
6190.86         66.27           135.50
6216.32         66.10           84.02
6241.89         65.97           32.82
6267.56         65.88           -19.18
6293.34         65.93           -71.52
6319.23         66.00           -124.43
6345.22         65.98           -177.82
6371.32         65.86           128.97
6397.53         65.79           75.96
6423.85         65.87           22.35
6450.27         65.91           -32.33
6476.80         65.90           -86.79
6503.44         65.90           -141.91
6530.19         65.81           161.96
6557.05         65.67           105.72
6584.03         65.57           50.62
6611.11         65.53           -5.63
6638.30         65.48           -62.94
6665.61         65.35           -120.37
6693.02         65.09           -177.39
6720.56         64.74           125.69
6748.20         64.51           69.99
6775.96         64.40           13.17
6803.83         64.38           -44.44
6831.81         64.19           -102.90
6859.92         63.84           -161.57
6888.13         63.63           140.08
6916.47         63.42           81.68
6944.92         63.31           22.44
6973.48         63.28           -37.38
7002.17         63.15           -98.90
7030.97         62.87           -161.80
7059.89         62.58           135.23
7088.93         62.27           71.23
7118.09         62.07           9.58
7147.37         61.92           -52.72
7176.77         61.65           -95.84
7206.29         61.35           -99.90
7235.93         60.87           -94.22
7265.69         60.37           -69.88
7295.58         60.10           0.70
7325.59         59.70           52.71
7355.72         59.11           123.31
7385.98         58.44           -165.15
7416.36         57.66           -115.14
7446.86         56.95           -68.94
7477.49         56.61           -18.55
7508.25         56.32           29.33
7539.13         56.31           78.24
7570.15         56.53           123.81
7601.28         56.66           168.80
7632.55         56.82           -167.26
7663.94         56.93           -165.21
7695.47         57.06           -165.18
7727.12         57.56           175.75
7758.91         58.08           108.83
7790.82         58.66           59.55
7822.87         59.07           -9.61
7855.05         59.44           -79.68
7887.36         59.64           -128.42
7919.80         59.81           -172.80
7952.38         59.89           140.35
7985.09         60.14           95.23
8017.93         60.38           50.03
8050.91         60.60           4.81
8084.03         60.97           -40.47
8117.28         61.15           -86.02
8150.67         61.36           -149.65
8184.20         61.52           139.29
8217.86         61.58           67.38
8251.66         61.56           -2.75
8285.60         61.56           -72.87
8319.68         61.54           -143.07
8353.91         61.56           146.37
8388.27         61.66           76.22
8422.77         61.93           5.07
8457.42         62.15           -67.32
8492.21         62.21           -139.10
8527.14         62.37           148.11
8562.21         62.50           74.44
8597.43         62.53           0.82
8632.79         62.77           -73.08
8668.30         62.84           -146.91
8703.96         62.90           138.39
8739.76         63.15           64.24
8775.71         63.28           -11.00
8811.81         63.43           -86.83
8848.05         63.60           -163.09
8884.45         63.82           121.09
8920.99         64.03           44.14
8957.69         64.05           -32.98
8994.54         64.12           -110.01
9031.53         64.32           171.85
9068.68         64.63           93.81
9105.98         64.91           15.38
9143.44         65.11           -63.64
9181.05         65.23           -142.93
9218.82         65.54           137.25
9256.74         65.84           56.78
9294.81         65.94           -23.55
9333.04         66.19           -104.18
9371.43         66.44           174.28
9409.98         66.73           93.00
9448.69         66.94           10.65
9487.55         67.11           -72.37
9526.58         67.34           -155.99
9565.76         67.64           120.30
9605.11         67.84           36.21
9644.62         67.91           -48.42
9684.29         68.04           -132.83
9724.13         68.27           142.75
9764.12         68.54           57.75
9804.29         68.65           -27.36
9844.61         68.79           -113.23
9885.11         69.03           161.03
9925.77         69.26           74.65
9966.60         69.40           -11.60
10007.59        69.63           -98.36
10048.76        69.85           174.98
10090.09        70.09           88.18
10131.59        70.30           0.94
10173.27        70.47           -87.09
10215.12        70.69           -174.62
10257.13        70.97           97.08
10299.32        71.13           8.48
10341.69        71.30           -80.51
10384.23        71.49           -169.54
10426.94        71.72           101.19
10469.83        71.92           11.44
10512.90        72.08           -79.32
10556.14        72.22           -170.05
10599.56        72.39           98.77
10643.16        72.50           7.57
10686.94        72.62           -84.04
10730.90        72.72           -175.59
10775.04        72.83           92.77
10819.36        72.94           0.45
10863.86        73.06           -92.56
10908.55        73.16           174.40
10953.42        73.25           80.99
10998.47        73.31           -12.93
11043.71        73.37           -107.10
11089.14        73.45           158.63
11134.75        73.53           64.08
11180.55        73.61           -31.06
11226.54        73.69           -126.36
11272.72        73.74           138.03
11319.09        73.79           42.18
11365.65        73.88           -54.03
11412.40        74.00           -151.03
11459.34        74.09           111.21
11506.48        74.13           13.27
11553.81        74.15           -84.93
11601.33        74.13           176.67
11649.05        74.16           77.79
11696.97        74.19           -21.47
11745.08        74.19           -121.26
11793.39        74.12           138.21
11841.90        74.01           37.48
11890.61        73.91           -63.40
11939.52        73.79           -164.48
11988.63        73.67           93.94
12037.95        73.54           -8.19
12087.46        73.34           -110.55
12137.18        73.08           147.18
12187.11        72.80           44.71
12237.24        72.58           -57.98
12287.57        72.34           -160.58
12338.12        72.11           96.01
12388.87        71.83           -7.68
12439.83        71.55           -111.41
12490.99        71.25           144.84
12542.37        71.01           41.10
12593.96        70.85           -62.75
12645.77        70.72           -166.93
12697.78        70.61           87.83
12750.01        70.49           -17.90
12802.46        70.35           -123.59
12855.12        70.20           130.16
12908.00        70.12           23.25
12961.09        70.10           -83.90
13014.40        70.01           168.81
13067.94        69.94           60.47
13121.69        69.90           -47.71
13175.66        69.84           -155.98
13229.86        69.77           94.93
13284.28        69.69           -14.16
13338.92        69.68           -123.33
13393.79        69.70           126.45
13448.88        69.79           15.71
13504.20        69.89           -95.05
13559.75        70.00           153.65
13615.52        70.23           41.51
13671.53        70.51           -70.92
13727.76        70.78           175.76
13784.23        71.12           61.58
13840.93        71.47           -53.38
13897.86        71.70           -169.05
13955.03        71.93           74.15
14012.43        72.14           -43.43
14070.06        72.33           -161.37
14127.94        72.54           79.26
14186.05        72.70           -41.49
14244.40        72.77           -162.49
14303.00        72.76           76.07
14361.83        72.71           -45.64
14420.90        72.67           -167.62
14480.22        72.58           69.85
14539.78        72.47           -53.11
14599.59        72.30           -176.48
14659.64        72.07           60.56
14719.94        71.77           -63.04
14780.49        71.54           173.02
14841.29        71.29           49.29
14902.33        71.04           -74.91
14963.63        70.81           160.49
15025.18        70.52           35.87
15086.98        70.20           -88.99
15149.04        69.94           145.63
15211.35        69.75           20.46
15273.92        69.61           -105.88
15336.75        69.51           127.16
15399.83        69.37           -0.04
15463.18        69.20           -127.87
15526.78        69.17           103.89
15590.65        69.10           -25.37
15654.78        69.13           -155.22
15719.17        69.13           74.69
15783.83        69.10           -56.54
15848.75        69.12           171.68
15913.95        69.06           39.46
15979.40        69.02           -93.67
16045.13        69.09           132.93
16111.13        69.12           -0.95
16177.40        69.11           -136.24
16243.95        69.13           88.59
16310.76        69.05           -47.29
16377.85        69.02           175.97
16445.22        68.98           39.05
16512.87        68.88           -98.30
16580.79        68.80           123.68
16648.99        68.67           -14.74
16717.47        68.55           -153.61
16786.23        68.46           67.26
16855.28        68.35           -72.54
16924.61        68.35           146.93
16994.23        68.32           5.96
17064.13        68.30           -135.91
17134.32        68.23           82.05
17204.80        68.23           -60.85
17275.57        68.28           155.67
17346.63        68.31           11.02
17417.98        68.44           -133.60
17489.63        68.48           80.71
17561.57        68.55           -65.90
17633.80        68.58           146.60
17706.34        68.67           -1.49
17779.17        68.80           -150.31
17852.30        68.89           59.81
17925.73        68.99           -90.93
17999.47        69.02           117.70
18073.50        69.05           -34.65
18147.85        69.01           172.37
18222.49        69.03           18.39
18297.45        69.03           -135.56
18372.71        68.93           69.26
18448.29        68.92           -85.82
18524.17        68.78           117.54
18600.36        68.71           -39.80
18676.87        68.59           162.93
18753.70        68.48           4.88
18830.84        68.35           -153.47
18908.29        68.16           46.81
18986.07        67.99           -113.57
19064.17        67.79           85.92
19142.58        67.59           -75.57
19221.32        67.36           122.37
19300.38        67.21           -40.12
19379.77        67.01           156.75
19459.49        66.80           -7.66
19539.53        66.61           -172.42
19619.90        66.35           21.68
19700.61        66.16           -144.21
19781.64        65.98           49.02
19863.01        65.75           -118.79
19944.71        65.60           72.88
20026.75        65.41           -84.08
20109.13        65.19           126.59
20191.84        64.98           -45.36
20274.90        64.78           113.69
20358.29        64.57           -97.07
20442.04        64.43           100.69
20526.12        64.19           -24.70
20610.55        64.04           -106.54
20695.33        63.79           174.86
20780.45        63.67           94.53
20865.93        63.45           -27.21
20951.76        63.23           -179.13
21037.94        63.02           55.81
21124.47        62.90           -52.09
21211.37        62.69           -160.90
21298.62        62.57           76.99
21386.22        62.45           -62.83
21474.19        62.44           171.96
21562.52        62.44           64.38
21651.22        62.49           -21.20
21740.28        62.46           -140.86
21829.70        62.47           58.98
21919.49        62.52           -160.01
22009.65        62.48           -27.25
22100.19        62.35           79.86
22191.09        62.31           -166.19
22282.37        62.29           -19.15
22374.03        62.21           128.27
22466.06        62.08           -128.76
22558.47        61.92           -43.15
22651.26        61.78           28.37
22744.43        61.67           69.38
22837.98        61.42           29.48
22931.92        61.12           -45.25
23026.25        60.87           -108.90
23120.96        60.78           -117.07
23216.07        60.66           -60.43
23311.56        60.46           12.27
23407.45        60.39           78.88
23503.73        60.28           144.48
23600.41        60.22           151.19
23697.49        60.17           119.48
23794.96        60.13           130.84
23892.84        60.12           -127.60
23991.12        60.13           -42.61
24089.80        60.08           -6.52
24188.89        60.04           -16.07
24288.39        60.07           100.40
24388.29        60.16           -22.15
24488.61        60.22           -102.62
24589.34        60.23           135.41
24690.48        60.24           -10.71
24792.04        60.21           -142.12
24894.02        60.34           43.18
24996.42        60.44           -89.23
25099.24        60.43           -106.77
25202.48        60.34           -126.30
25306.14        60.45           165.80
25410.23        60.51           -23.48
25514.75        60.56           156.60
25619.71        60.58           18.26
25725.09        60.65           -36.51
25830.90        60.70           -134.07
25937.15        60.66           -19.67
26043.84        60.66           -76.76
26150.97        60.60           -171.56
26258.53        60.59           45.00
26366.54        60.61           -121.20
26475.00        60.52           96.48
26583.90        60.53           -137.60
26693.24        60.63           -35.93
26803.04        60.66           157.27
26913.29        60.60           68.22
27023.99        60.58           52.42
27135.15        60.65           35.45
27246.77        60.67           18.13
27358.84        60.64           132.58
27471.38        60.65           -1.91
27584.38        60.69           27.48
27697.84        60.74           -155.29
27811.77        60.81           29.17
27926.17        60.84           -119.65
28041.04        60.87           64.64
28156.38        60.87           -151.73
28272.19        60.87           49.94
28388.49        60.86           -79.58
28505.26        60.94           95.39
28622.51        61.00           -159.70
28740.24        61.08           -88.83
28858.46        61.07           -0.76
28977.16        61.15           111.22
29096.36        61.27           98.32
29216.04        61.28           -111.56
29336.21        61.34           -62.30
29456.88        61.37           -25.28
29578.05        61.36           -9.94
29699.71        61.44           103.86
29821.88        61.57           -84.35
29944.54        61.55           -136.54
30067.71        61.59           -134.58
30191.39        61.56           -157.96
30315.58        61.62           -150.95
30440.28        61.61           164.01
30565.49        61.57           -161.71
30691.21        61.59           -91.32
30817.46        61.58           -53.05
30944.22        61.53           -24.98
31071.50        61.54           120.06
31199.31        61.59           -131.72
31327.64        61.59           -22.92
31456.50        61.65           128.26
31585.89        61.66           -159.39
31715.81        61.62           -63.65
31846.27        61.72           -60.19
31977.26        61.72           -108.88
32108.80        61.81           -173.60
32240.87        61.80           80.48
32373.49        61.83           -32.77
32506.65        61.89           177.67
32640.36        61.93           -8.44
32774.62        61.90           132.06
32909.43        61.90           -45.93
33044.80        61.91           -140.08
33180.72        61.89           -6.13
33317.21        61.89           115.31
33454.25        61.85           148.13
33591.86        61.86           127.64
33730.04        61.86           -10.43
33868.78        61.88           -114.30
34008.09        61.94           -172.27
34147.98        62.00           93.84
34288.44        62.02           -13.83
34429.48        62.04           -89.59
34571.10        62.06           145.31
34713.30        62.04           -28.64
34856.09        62.13           -147.84
34999.46        62.24           103.88
35143.43        62.26           -116.07
35287.98        62.33           -121.05
35433.13        62.38           -65.39
35578.88        62.43           33.94
35725.23        62.41           122.61
35872.18        62.42           -82.63
36019.73        62.47           149.48
36167.89        62.48           -39.29
36316.66        62.48           110.41
36466.04        62.52           -100.13
36616.04        62.63           -7.19
36766.65        62.63           66.77
36917.89        62.78           106.07
37069.74        62.83           127.86
37222.22        62.78           88.65
37375.33        62.86           130.98
37529.07        62.93           -137.54
37683.43        63.00           -128.70
37838.44        63.07           -37.36
37994.08        63.17           82.81
38150.36        63.20           -152.45
38307.29        63.20           -56.02
38464.86        63.20           110.27
38623.07        63.25           61.04
38781.94        63.26           72.40
38941.46        63.19           176.12
39101.64        63.21           -55.77
39262.48        63.19           118.62
39423.98        63.17           3.11
39586.14        63.24           -105.06
39748.98        63.31           10.80
39912.48        63.24           46.56
40076.65        63.29           150.07
40241.50        63.30           -136.63
40407.02        63.25           -16.72
40573.23        63.34           61.24
40740.12        63.38           44.67
40907.70        63.39           21.23
41075.96        63.43           -31.08
41244.92        63.50           -159.10
41414.57        63.53           -25.65
41584.93        63.65           57.67
41755.98        63.68           177.95
41927.73        63.77           -88.30
42100.19        63.89           -30.18
42273.36        63.95           76.10
42447.25        64.05           136.76
42621.84        64.13           122.52
42797.16        64.25           -18.20
42973.20        64.37           94.30
43149.96        64.46           -77.41
43327.45        64.57           -136.77
43505.67        64.67           -43.48
43684.62        64.71           -26.99
43864.31        64.75           -2.21
44044.74        64.88           60.06
44225.91        64.91           -174.70
44407.82        65.00           -65.32
44590.49        65.06           -27.89
