Freq[Hz]        [dBSPL]         Phase[Deg]
960.27          69.44           148.47
964.22          69.35           140.33
968.18          69.26           132.42
972.17          69.21           124.25
976.17          69.15           116.31
980.18          69.11           108.04
984.21          69.03           99.68
988.26          68.99           91.75
992.33          68.94           83.66
996.41          68.93           75.59
1000.51         68.92           67.73
1004.62         68.96           59.61
1008.75         68.98           51.65
1012.90         69.03           43.68
1017.07         69.09           35.59
1021.25         69.19           27.41
1025.45         69.32           18.99
1029.67         69.45           10.46
1033.91         69.58           1.88
1038.16         69.72           -6.98
1042.43         69.88           -15.86
1046.72         70.02           -25.09
1051.02         70.14           -34.60
1055.35         70.25           -43.93
1059.69         70.30           -53.47
1064.05         70.43           -63.35
1068.42         70.49           -73.21
1072.82         70.57           -83.34
1077.23         70.65           -93.46
1081.66         70.71           -103.67
1086.11         70.79           -113.80
1090.58         70.84           -124.13
1095.06         70.90           -134.85
1099.57         70.93           -145.73
1104.09         70.97           -156.68
1108.63         70.95           -167.36
1113.19         70.94           -178.11
1117.77         70.97           171.22
1122.37         70.92           160.24
1126.99         70.93           149.27
1131.62         70.85           138.35
1136.28         70.82           127.07
1140.95         70.72           116.06
1145.64         70.60           105.03
1150.36         70.47           94.04
1155.09         70.31           83.33
1159.84         70.13           72.56
1164.61         69.92           61.95
1169.40         69.69           51.80
1174.21         69.43           41.73
1179.04         69.24           31.19
1183.89         69.06           20.92
1188.76         68.82           10.97
1193.65         68.65           1.49
1198.56         68.41           -8.41
1203.49         68.25           -18.30
1208.44         68.02           -27.65
1213.41         67.91           -37.04
1218.40         67.80           -46.39
1223.41         67.66           -56.02
1228.45         67.56           -66.07
1233.50         67.47           -75.97
1238.57         67.41           -85.62
1243.67         67.37           -95.55
1248.78         67.37           -105.44
1253.92         67.31           -115.25
1259.08         67.27           -124.95
1264.26         67.27           -135.20
1269.46         67.31           -145.52
1274.68         67.39           -155.74
1279.92         67.49           -165.52
1285.19         67.60           -175.60
1290.47         67.73           173.87
1295.78         67.90           162.99
1301.11         68.15           152.53
1306.46         68.31           142.13
1311.84         68.53           131.26
1317.23         68.72           120.05
1322.65         68.92           108.71
1328.09         69.06           97.27
1333.55         69.17           85.91
1339.04         69.31           74.46
1344.55         69.47           63.08
1350.08         69.64           51.21
1355.63         69.77           39.36
1361.21         69.90           27.04
1366.81         70.05           14.79
1372.43         70.20           2.32
1378.07         70.35           -9.94
1383.74         70.46           -22.86
1389.43         70.58           -35.89
1395.15         70.66           -48.90
1400.89         70.70           -61.96
1406.65         70.72           -75.32
1412.44         70.76           -88.62
1418.25         70.82           -101.63
1424.08         70.86           -114.90
1429.94         70.88           -128.09
1435.82         70.88           -141.40
1441.73         70.92           -154.74
1447.66         70.97           -168.28
1453.61         70.96           178.02
1459.59         70.94           164.42
1465.59         70.91           150.71
1471.62         70.89           137.20
1477.68         70.86           123.69
1483.75         70.85           110.37
1489.86         70.84           96.74
1495.98         70.85           83.42
1502.14         70.83           70.21
1508.32         70.84           56.32
1514.52         70.83           42.42
1520.75         70.83           28.23
1527.01         70.79           14.02
1533.29         70.72           -0.16
1539.59         70.63           -14.40
1545.93         70.57           -28.89
1552.29         70.46           -43.23
1558.67         70.30           -57.63
1565.08         70.14           -72.12
1571.52         69.98           -86.42
1577.98         69.79           -100.60
1584.47         69.61           -114.37
1590.99         69.45           -128.33
1597.54         69.32           -142.48
1604.11         69.21           -156.73
1610.71         69.05           -171.00
1617.33         68.90           174.66
1623.98         68.76           160.21
1630.66         68.62           146.10
1637.37         68.47           131.82
1644.11         68.31           117.97
1650.87         68.14           103.78
1657.66         68.01           90.30
1664.48         67.93           76.92
1671.32         67.86           63.38
1678.20         67.86           49.64
1685.10         67.85           35.31
1692.03         67.77           21.48
1698.99         67.68           7.46
1705.98         67.52           -6.52
1713.00         67.46           -20.54
1720.05         67.37           -34.44
1727.12         67.25           -48.31
1734.22         67.19           -62.53
1741.36         67.17           -76.00
1748.52         67.20           -90.24
1755.71         67.22           -104.29
1762.93         67.27           -118.98
1770.19         67.30           -133.95
1777.47         67.32           -149.40
1784.78         67.33           -164.58
1792.12         67.33           -179.74
1799.49         67.38           164.69
1806.89         67.40           149.31
1814.33         67.42           133.62
1821.79         67.46           118.00
1829.28         67.49           102.06
1836.81         67.55           86.44
1844.36         67.59           70.62
1851.95         67.60           54.23
1859.57         67.56           38.08
1867.22         67.57           21.93
1874.90         67.53           5.61
1882.61         67.46           -10.15
1890.35         67.32           -25.70
1898.13         67.22           -41.11
1905.93         67.14           -56.42
1913.77         67.06           -71.79
1921.65         67.09           -87.51
1929.55         67.11           -102.88
1937.49         67.14           -118.62
1945.46         67.24           -134.48
1953.46         67.35           -150.42
1961.49         67.45           -166.75
1969.56         67.56           176.78
1977.66         67.66           160.54
1985.80         67.78           143.94
1993.97         67.99           127.12
2002.17         68.15           109.77
2010.40         68.33           92.71
2018.67         68.48           75.08
2026.98         68.65           57.37
2035.32         68.77           39.51
2043.69         68.85           21.52
2052.09         68.95           2.98
2060.53         69.03           -15.21
2069.01         69.03           -33.57
2077.52         69.03           -52.25
2086.07         68.99           -70.52
2094.65         69.00           -88.68
2103.26         69.00           -107.17
2111.91         69.01           -125.32
2120.60         68.97           -143.70
2129.32         68.95           -161.96
2138.08         68.92           179.29
2146.88         68.90           160.34
2155.71         68.85           141.73
2164.57         68.82           122.98
2173.48         68.81           104.34
2182.42         68.78           86.24
2191.40         68.71           67.67
2200.41         68.71           49.47
2209.46         68.74           31.09
2218.55         68.79           12.64
2227.67         68.80           -6.14
2236.84         68.88           -24.67
2246.04         68.92           -43.75
2255.28         68.99           -62.47
2264.55         69.11           -81.58
2273.87         69.25           -100.92
2283.22         69.35           -120.39
2292.61         69.46           -140.39
2302.04         69.52           -160.56
2311.51         69.54           179.22
2321.02         69.53           159.02
2330.57         69.55           139.00
2340.15         69.54           118.90
2349.78         69.50           99.20
2359.44         69.48           79.28
2369.15         69.50           59.34
2378.89         69.50           39.14
2388.68         69.48           18.68
2398.51         69.44           -1.84
2408.37         69.40           -22.60
2418.28         69.35           -42.95
2428.22         69.34           -63.24
2438.21         69.30           -83.48
2448.24         69.32           -103.51
2458.31         69.36           -123.94
2468.42         69.43           -144.63
2478.58         69.52           -165.59
2488.77         69.62           173.18
2499.01         69.69           151.51
2509.29         69.77           129.84
2519.61         69.83           108.03
2529.97         69.87           86.04
2540.38         69.91           64.40
2550.83         69.95           42.44
2561.32         70.01           20.65
2571.86         70.03           -1.44
2582.44         70.10           -23.78
2593.06         70.14           -46.10
2603.73         70.17           -68.84
2614.44         70.21           -91.44
2625.19         70.24           -114.23
2635.99         70.23           -136.90
2646.83         70.22           -159.62
2657.72         70.22           177.62
2668.65         70.20           155.08
2679.63         70.17           132.19
2690.65         70.16           109.87
2701.72         70.20           87.37
2712.83         70.27           64.52
2723.99         70.33           41.52
2735.19         70.37           18.15
2746.44         70.35           -5.16
2757.74         70.39           -28.59
2769.08         70.42           -52.03
2780.47         70.44           -75.48
2791.91         70.53           -98.89
2803.39         70.57           -122.73
2814.93         70.59           -146.64
2826.50         70.67           -170.64
2838.13         70.72           164.96
2849.80         70.81           140.95
2861.53         70.84           115.95
2873.30         70.86           90.94
2885.12         70.86           65.89
2896.98         70.82           40.71
2908.90         70.77           15.77
2920.87         70.75           -9.09
2932.88         70.70           -34.27
2944.94         70.65           -59.52
2957.06         70.60           -84.99
2969.22         70.54           -110.44
2981.43         70.47           -135.78
2993.70         70.42           -161.04
3006.01         70.35           173.45
3018.38         70.28           147.91
3030.79         70.20           121.96
3043.26         70.15           96.11
3055.78         70.07           70.21
3068.35         69.98           44.60
3080.97         69.87           18.36
3093.64         69.78           -7.70
3106.36         69.70           -33.92
3119.14         69.65           -59.86
3131.97         69.59           -85.66
3144.86         69.56           -111.65
3157.79         69.49           -137.62
3170.78         69.49           -163.93
3183.82         69.49           169.43
3196.92         69.50           142.95
3210.07         69.53           116.11
3223.27         69.55           89.41
3236.53         69.50           62.46
3249.84         69.48           35.55
3263.21         69.45           8.29
3276.63         69.47           -18.66
3290.11         69.54           -45.74
3303.64         69.55           -73.11
3317.23         69.59           -100.81
3330.88         69.57           -128.80
3344.58         69.52           -156.63
3358.34         69.49           175.82
3372.15         69.46           148.16
3386.02         69.50           120.55
3399.95         69.56           92.44
3413.93         69.62           64.46
3427.98         69.65           36.25
3442.08         69.78           7.69
3456.24         69.87           -20.99
3470.45         69.98           -49.76
3484.73         70.11           -78.42
3499.06         70.21           -107.85
3513.45         70.32           -137.18
3527.91         70.37           -166.51
3542.42         70.51           163.82
3556.99         70.66           134.04
3571.62         70.79           103.24
3586.31         70.90           72.30
3601.06         70.93           41.18
3615.87         70.97           10.20
3630.75         70.94           -20.92
3645.68         70.94           -52.11
3660.68         70.89           -83.00
3675.74         70.83           -113.87
3690.85         70.75           -144.71
3706.04         70.67           -175.55
3721.28         70.61           153.70
3736.59         70.64           122.82
3751.96         70.66           91.62
3767.39         70.62           60.36
3782.89         70.62           28.82
3798.45         70.65           -2.52
3814.07         70.74           -33.82
3829.76         70.79           -65.59
3845.51         70.83           -97.36
3861.33         70.89           -129.39
3877.21         70.96           -161.48
3893.16         71.07           166.38
3909.18         71.24           133.66
3925.26         71.41           100.51
3941.40         71.57           67.01
3957.61         71.72           33.29
3973.89         71.79           -0.79
3990.24         71.86           -35.04
4006.65         71.93           -69.20
4023.13         71.97           -103.19
4039.68         72.02           -137.40
4056.30         72.03           -171.89
4072.98         72.05           153.53
4089.73         72.06           118.77
4106.56         72.08           84.21
4123.45         72.11           49.27
4140.41         72.19           14.16
4157.44         72.25           -21.29
4174.54         72.27           -56.88
4191.71         72.27           -92.64
4208.95         72.22           -128.41
4226.27         72.22           -164.21
4243.65         72.21           159.98
4261.11         72.19           123.87
4278.63         72.17           87.44
4296.23         72.09           50.94
4313.91         72.04           14.48
4331.65         72.02           -21.98
4349.47         72.00           -58.68
4367.36         71.99           -95.81
4385.32         71.99           -132.92
4403.36         71.89           -170.21
4421.47         71.81           152.67
4439.66         71.77           115.24
4457.92         71.76           77.86
4476.26         71.79           40.19
4494.67         71.76           2.37
4513.16         71.73           -35.62
4531.72         71.75           -73.81
4550.36         71.71           -112.41
4569.08         71.71           -151.11
4587.87         71.67           170.14
4606.75         71.62           131.21
4625.70         71.60           92.25
4644.72         71.58           53.07
4663.83         71.54           13.52
4683.01         71.47           -26.28
4702.27         71.41           -65.95
4721.62         71.30           -105.87
4741.04         71.20           -145.80
4760.54         71.08           173.97
4780.12         70.97           133.55
4799.78         70.86           93.10
4819.52         70.73           52.62
4839.35         70.66           12.45
4859.25         70.62           -28.07
4879.24         70.58           -68.92
4899.31         70.57           -109.66
4919.46         70.53           -151.02
4939.70         70.51           167.31
4960.02         70.42           125.63
4980.42         70.36           83.97
5000.91         70.25           41.81
5021.48         70.14           -0.12
5042.13         70.01           -42.20
5062.87         69.91           -84.08
5083.70         69.84           -125.88
5104.61         69.82           -167.95
5125.60         69.83           149.63
5146.69         69.85           106.57
5167.86         69.84           63.25
5189.11         69.83           19.90
5210.46         69.75           -24.15
5231.89         69.66           -68.16
5253.41         69.50           -112.03
5275.02         69.44           -155.72
5296.72         69.40           160.21
5318.50         69.39           116.13
5340.38         69.40           71.96
5362.35         69.41           27.29
5384.41         69.43           -17.70
5406.55         69.52           -63.35
5428.79         69.49           -109.49
5451.12         69.43           -155.71
5473.54         69.33           158.42
5496.06         69.25           112.07
5518.67         69.15           65.67
5541.37         69.10           19.55
5564.16         69.05           -27.04
5587.05         69.08           -73.93
5610.03         68.97           -121.29
5633.10         68.92           -168.48
5656.28         68.86           143.81
5679.54         68.78           95.62
5702.90         68.66           47.69
5726.36         68.52           -0.19
5749.92         68.30           -48.12
5773.57         68.16           -96.03
5797.32         68.05           -144.08
5821.16         67.95           167.36
5845.11         67.82           118.87
5869.15         67.73           69.82
5893.29         67.64           20.77
5917.53         67.57           -28.69
5941.87         67.36           -78.02
5966.31         67.30           -127.78
5990.86         67.17           -177.97
6015.50         67.00           131.79
6040.24         66.88           81.86
6065.09         66.79           31.35
6090.03         66.67           -19.43
6115.08         66.54           -70.21
6140.24         66.48           -121.17
6165.49         66.42           -172.36
6190.86         66.33           135.95
6216.32         66.23           84.38
6241.89         66.10           32.77
6267.56         65.93           -19.05
6293.34         65.90           -71.22
6319.23         65.95           -124.20
6345.22         65.98           -177.49
6371.32         65.92           129.37
6397.53         65.94           76.16
6423.85         65.95           22.28
6450.27         65.99           -32.08
6476.80         66.04           -86.47
6503.44         66.11           -141.82
6530.19         66.11           162.42
6557.05         66.00           106.41
6584.03         65.85           50.21
6611.11         65.78           -6.22
6638.30         65.73           -63.16
6665.61         65.67           -120.67
6693.02         65.39           -177.94
6720.56         65.15           124.84
6748.20         64.92           68.75
6775.96         64.75           11.17
6803.83         64.60           -46.16
6831.81         64.43           -104.42
6859.92         64.17           -163.44
6888.13         63.88           138.10
6916.47         63.56           79.84
6944.92         63.35           20.62
6973.48         63.25           -39.49
7002.17         63.13           -100.17
7030.97         62.86           -162.12
7059.89         62.52           134.43
7088.93         62.14           71.88
7118.09         61.92           31.32
7147.37         61.68           -7.55
7176.77         61.45           -47.11
7206.29         61.14           -86.51
7235.93         60.64           -152.30
7265.69         60.21           153.60
7295.58         59.89           98.75
7325.59         59.47           54.14
7355.72         58.98           5.70
7385.98         58.17           -59.69
7416.36         57.54           -110.52
7446.86         56.93           -160.87
7477.49         56.40           173.04
7508.25         56.21           151.03
7539.13         56.17           126.02
7570.15         56.39           78.42
7601.28         56.54           27.47
7632.55         56.71           -27.53
7663.94         56.89           -59.23
7695.47         57.07           -60.01
7727.12         57.62           -73.01
7758.91         58.13           -85.26
7790.82         58.64           -110.51
7822.87         59.06           -132.50
7855.05         59.36           -139.10
7887.36         59.56           -159.23
7919.80         59.66           -178.80
7952.38         59.90           137.03
7985.09         59.99           90.26
8017.93         60.17           45.61
8050.91         60.41           0.29
8084.03         60.62           -44.27
8117.28         60.83           -86.58
8150.67         60.95           -152.05
8184.20         61.11           136.79
8217.86         61.14           65.08
8251.66         61.26           -5.93
8285.60         61.31           -75.11
8319.68         61.40           -145.11
8353.91         61.43           146.23
8388.27         61.61           76.34
8422.77         61.91           5.35
8457.42         62.07           -66.04
8492.21         62.28           -137.89
8527.14         62.41           148.93
8562.21         62.52           75.78
8597.43         62.67           2.48
8632.79         62.74           -70.74
8668.30         62.87           -144.38
8703.96         62.97           141.57
8739.76         63.20           68.02
8775.71         63.28           -7.12
8811.81         63.45           -83.25
8848.05         63.64           -159.71
8884.45         63.87           123.67
8920.99         64.04           46.69
8957.69         64.06           -30.52
8994.54         64.18           -107.40
9031.53         64.36           174.87
9068.68         64.77           96.93
9105.98         64.95           18.47
9143.44         65.11           -61.03
9181.05         65.29           -140.59
9218.82         65.59           139.21
9256.74         65.85           58.37
9294.81         66.04           -22.71
9333.04         66.28           -103.82
9371.43         66.49           174.18
9409.98         66.72           92.31
9448.69         66.97           10.06
9487.55         67.15           -72.74
9526.58         67.34           -156.20
9565.76         67.64           120.21
9605.11         67.82           35.97
9644.62         67.84           -48.21
9684.29         68.02           -132.88
9724.13         68.28           143.04
9764.12         68.55           58.25
9804.29         68.66           -26.96
9844.61         68.81           -112.39
9885.11         69.01           162.01
9925.77         69.27           76.26
9966.60         69.42           -9.72
10007.59        69.64           -96.04
10048.76        69.83           177.36
10090.09        70.12           90.52
10131.59        70.36           2.92
10173.27        70.53           -85.16
10215.12        70.72           -172.95
10257.13        70.97           98.41
10299.32        71.13           10.14
10341.69        71.28           -78.92
10384.23        71.45           -168.07
10426.94        71.67           102.61
10469.83        71.89           12.58
10512.90        72.05           -77.94
10556.14        72.18           -168.91
10599.56        72.36           99.94
10643.16        72.50           8.93
10686.94        72.61           -82.82
10730.90        72.68           -174.49
10775.04        72.77           93.85
10819.36        72.89           1.66
10863.86        73.03           -91.18
10908.55        73.16           175.79
10953.42        73.27           82.26
10998.47        73.35           -11.54
11043.71        73.41           -105.44
11089.14        73.52           160.21
11134.75        73.60           65.65
11180.55        73.66           -29.49
11226.54        73.72           -124.63
11272.72        73.77           139.78
11319.09        73.80           43.72
11365.65        73.88           -52.33
11412.40        74.02           -149.06
11459.34        74.10           113.46
11506.48        74.15           15.68
11553.81        74.15           -82.68
11601.33        74.11           178.97
11649.05        74.15           80.13
11696.97        74.18           -19.25
11745.08        74.19           -119.19
11793.39        74.11           140.43
11841.90        74.00           39.79
11890.61        73.93           -60.99
11939.52        73.82           -162.25
11988.63        73.69           96.17
12037.95        73.57           -5.88
12087.46        73.40           -108.21
12137.18        73.11           149.33
12187.11        72.88           46.73
12237.24        72.65           -56.16
12287.57        72.40           -158.71
12338.12        72.19           97.84
12388.87        71.88           -5.74
12439.83        71.59           -109.42
12490.99        71.27           146.79
12542.37        71.03           42.91
12593.96        70.88           -61.04
12645.77        70.71           -165.21
12697.78        70.58           89.48
12750.01        70.48           -16.19
12802.46        70.33           -122.03
12855.12        70.20           131.73
12908.00        70.12           25.01
12961.09        70.04           -81.83
13014.40        69.93           170.73
13067.94        69.90           62.61
13121.69        69.85           -45.62
13175.66        69.75           -154.23
13229.86        69.64           96.38
13284.28        69.59           -12.63
13338.92        69.57           -121.78
13393.79        69.59           128.10
13448.88        69.65           17.31
13504.20        69.79           -93.37
13559.75        69.89           155.29
13615.52        70.12           43.29
13671.53        70.42           -69.35
13727.76        70.69           177.33
13784.23        71.04           62.92
13840.93        71.41           -52.05
13897.86        71.66           -167.93
13955.03        71.89           75.33
14012.43        72.11           -41.79
14070.06        72.32           -159.55
14127.94        72.54           81.14
14186.05        72.68           -39.51
14244.40        72.73           -160.40
14303.00        72.73           78.25
14361.83        72.67           -43.37
14420.90        72.63           -165.43
14480.22        72.57           71.84
14539.78        72.44           -51.04
14599.59        72.27           -174.53
14659.64        72.05           62.16
14719.94        71.77           -61.17
14780.49        71.53           174.99
14841.29        71.28           50.89
14902.33        71.03           -73.75
14963.63        70.76           161.57
15025.18        70.50           36.80
15086.98        70.21           -88.40
15149.04        69.97           145.99
15211.35        69.77           20.46
15273.92        69.68           -105.85
15336.75        69.60           127.28
15399.83        69.39           0.07
15463.18        69.25           -127.95
15526.78        69.21           103.81
15590.65        69.11           -25.40
15654.78        69.08           -155.24
15719.17        69.09           74.58
15783.83        69.05           -56.06
15848.75        69.10           172.51
15913.95        69.08           40.56
15979.40        69.05           -92.48
16045.13        69.07           134.24
16111.13        69.13           0.39
16177.40        69.11           -134.98
16243.95        69.10           89.72
16310.76        69.03           -46.46
16377.85        69.01           176.85
16445.22        68.94           40.11
16512.87        68.82           -97.56
16580.79        68.75           124.89
16648.99        68.59           -13.90
16717.47        68.44           -153.02
16786.23        68.34           67.54
16855.28        68.22           -72.56
16924.61        68.24           146.94
16994.23        68.15           5.88
17064.13        68.10           -135.72
17134.32        68.01           82.37
17204.80        68.03           -60.34
17275.57        68.06           155.90
17346.63        68.08           11.81
17417.98        68.19           -132.89
17489.63        68.30           81.52
17561.57        68.39           -65.25
17633.80        68.45           147.40
17706.34        68.61           -0.26
17779.17        68.77           -148.98
17852.30        68.84           60.98
17925.73        68.92           -89.61
17999.47        68.90           118.88
18073.50        68.99           -33.20
18147.85        69.01           173.90
18222.49        69.07           19.83
18297.45        69.03           -133.99
18372.71        68.94           70.97
18448.29        68.90           -84.36
18524.17        68.79           119.36
18600.36        68.71           -37.79
18676.87        68.61           165.17
18753.70        68.53           6.66
18830.84        68.35           -152.18
18908.29        68.16           48.10
18986.07        68.08           -111.88
19064.17        67.90           87.65
19142.58        67.77           -73.73
19221.32        67.51           124.30
19300.38        67.33           -38.59
19379.77        67.09           158.32
19459.49        66.91           -5.45
19539.53        66.70           -170.07
19619.90        66.48           24.21
19700.61        66.28           -156.94
19781.64        66.04           11.63
19863.01        65.79           179.97
19944.71        65.54           -12.36
20026.75        65.32           154.05
20109.13        65.08           -39.65
20191.84        64.75           150.00
20274.90        64.54           15.23
20358.29        64.27           -88.24
20442.04        64.07           171.04
20526.12        63.83           57.02
20610.55        63.68           -45.62
20695.33        63.46           -149.30
20780.45        63.33           106.88
20865.93        63.12           22.52
20951.76        62.96           -20.75
21037.94        62.73           -22.55
21124.47        62.64           13.02
21211.37        62.42           72.04
21298.62        62.35           -148.66
21386.22        62.25           -4.54
21474.19        62.24           78.03
21562.52        62.18           99.33
21651.22        62.13           110.41
21740.28        62.24           137.93
21829.70        62.19           176.30
21919.49        62.15           -170.07
22009.65        62.11           -170.36
22100.19        62.07           -130.74
22191.09        62.02           -41.74
22282.37        61.92           109.19
22374.03        61.90           -107.96
22466.06        61.73           22.55
22558.47        61.60           -176.05
22651.26        61.45           -19.75
22744.43        61.24           153.39
22837.98        61.03           74.75
22931.92        60.94           149.32
23026.25        60.80           -59.58
23120.96        60.55           103.75
23216.07        60.43           -131.61
23311.56        60.26           28.52
23407.45        60.13           -95.73
23503.73        60.08           121.93
23600.41        60.02           -57.46
23697.49        60.01           85.70
23794.96        59.95           -114.75
23892.84        59.97           101.35
23991.12        60.00           -21.77
24089.80        59.99           93.62
24188.89        60.05           149.02
24288.39        60.20           39.43
24388.29        60.11           137.80
24488.61        60.19           145.70
24589.34        60.21           114.41
24690.48        60.16           120.52
24792.04        60.18           98.87
24894.02        60.17           46.54
24996.42        60.08           60.56
25099.24        60.11           105.87
25202.48        60.19           24.62
25306.14        60.24           -95.66
25410.23        60.37           111.95
25514.75        60.41           -98.58
25619.71        60.54           106.83
25725.09        60.55           71.54
25830.90        60.45           -170.10
25937.15        60.48           63.73
26043.84        60.55           -106.47
26150.97        60.59           118.96
26258.53        60.65           40.39
26366.54        60.66           13.84
26475.00        60.69           -38.16
26583.90        60.81           -160.45
26693.24        60.84           -11.26
26803.04        60.82           -157.78
26913.29        60.87           -23.32
27023.99        60.81           14.04
27135.15        60.89           21.50
27246.77        60.84           42.73
27358.84        60.90           1.69
27471.38        61.03           -88.25
27584.38        61.04           106.51
27697.84        61.01           115.93
27811.77        60.98           67.66
27926.17        61.03           -62.51
28041.04        61.08           116.47
28156.38        61.07           -37.35
28272.19        61.07           -169.18
28388.49        61.05           80.24
28505.26        61.06           -60.15
28622.51        61.06           -104.04
28740.24        61.05           -48.53
28858.46        61.02           102.95
28977.16        61.05           -92.66
29096.36        61.01           97.92
29216.04        60.98           -45.85
29336.21        61.05           73.69
29456.88        61.06           -20.03
29578.05        61.12           11.61
29699.71        61.09           118.54
29821.88        61.10           -113.91
29944.54        61.17           14.06
30067.71        61.17           120.04
30191.39        61.26           -75.71
30315.58        61.22           126.12
30440.28        61.27           -85.46
30565.49        61.34           23.17
30691.21        61.41           10.41
30817.46        61.44           -38.78
30944.22        61.50           -120.58
31071.50        61.52           -175.47
31199.31        61.51           150.38
31327.64        61.55           121.16
31456.50        61.51           -4.17
31585.89        61.56           -174.90
31715.81        61.55           68.26
31846.27        61.50           -17.16
31977.26        61.59           -86.25
32108.80        61.57           -101.82
32240.87        61.63           -157.13
32373.49        61.59           -155.12
32506.65        61.63           -135.15
32640.36        61.57           38.70
32774.62        61.52           -112.76
32909.43        61.57           130.64
33044.80        61.74           -34.50
33180.72        61.82           -74.94
33317.21        61.86           -100.45
33454.25        61.97           -165.96
33591.86        62.00           -177.69
33730.04        62.06           104.43
33868.78        62.18           43.97
34008.09        62.10           -79.82
34147.98        62.15           83.23
34288.44        62.13           -15.23
34429.48        62.19           -168.96
34571.10        62.21           5.27
34713.30        62.26           127.69
34856.09        62.34           -107.03
34999.46        62.37           22.15
35143.43        62.32           -173.79
35287.98        62.33           -80.29
35433.13        62.33           115.83
35578.88        62.33           -15.55
35725.23        62.35           -144.47
35872.18        62.37           135.10
36019.73        62.50           -24.86
36167.89        62.65           -175.79
36316.66        62.68           -64.96
36466.04        62.74           -1.72
36616.04        62.79           -156.32
36766.65        62.83           100.96
36917.89        62.99           -23.61
37069.74        62.99           162.15
37222.22        63.01           -109.15
37375.33        63.02           -66.25
37529.07        63.06           -12.07
37683.43        63.09           34.90
37838.44        63.12           111.77
37994.08        63.13           -173.46
38150.36        63.12           118.30
38307.29        63.07           84.74
38464.86        63.06           105.32
38623.07        63.14           -109.64
38781.94        63.15           43.91
38941.46        63.19           137.02
39101.64        63.17           -138.59
39262.48        63.03           -78.31
39423.98        63.04           -82.70
39586.14        63.03           -64.13
39748.98        63.10           -67.93
39912.48        63.08           -78.78
40076.65        63.07           23.24
40241.50        63.10           -81.19
40407.02        63.17           -159.67
40573.23        63.23           -144.37
40740.12        63.30           -176.12
40907.70        63.31           -151.46
41075.96        63.28           150.04
41244.92        63.34           -163.91
41414.57        63.34           -34.13
41584.93        63.45           120.10
41755.98        63.57           -13.89
41927.73        63.65           -51.99
42100.19        63.77           -15.63
42273.36        63.86           39.33
42447.25        64.00           -171.73
42621.84        64.11           -117.32
42797.16        64.22           171.05
42973.20        64.31           67.51
43149.96        64.46           -2.25
43327.45        64.53           11.80
43505.67        64.59           21.56
43684.62        64.66           127.46
43864.31        64.72           174.69
44044.74        64.81           130.58
44225.91        64.87           67.79
44407.82        64.94           -58.70
44590.49        65.04           -139.95
