Freq[Hz]        [dBSPL]         Phase[Deg]
980.18          69.08           108.33
984.21          68.98           99.86
988.26          68.94           91.74
992.33          68.93           83.65
996.41          68.90           75.44
1000.51         68.93           67.53
1004.62         68.97           59.96
1008.75         69.01           51.88
1012.90         69.09           43.55
1017.07         69.17           35.41
1021.25         69.24           27.02
1025.45         69.32           18.46
1029.67         69.47           9.99
1033.91         69.60           1.24
1038.16         69.73           -7.53
1042.43         69.91           -16.71
1046.72         70.03           -25.71
1051.02         70.17           -34.91
1055.35         70.27           -44.14
1059.69         70.35           -53.91
1064.05         70.42           -63.84
1068.42         70.50           -74.01
1072.82         70.57           -84.10
1077.23         70.63           -94.01
1081.66         70.67           -104.29
1086.11         70.73           -114.38
1090.58         70.78           -124.68
1095.06         70.80           -135.00
1099.57         70.80           -145.57
1104.09         70.83           -156.27
1108.63         70.82           -166.70
1113.19         70.84           -177.48
1117.77         70.85           171.54
1122.37         70.82           160.56
1126.99         70.79           149.94
1131.62         70.73           138.99
1136.28         70.64           127.78
1140.95         70.55           116.97
1145.64         70.43           106.10
1150.36         70.32           95.08
1155.09         70.19           84.03
1159.84         70.02           73.33
1164.61         69.83           62.65
1169.40         69.70           52.09
1174.21         69.47           41.57
1179.04         69.24           31.37
1183.89         69.00           21.19
1188.76         68.77           11.29
1193.65         68.54           1.60
1198.56         68.34           -8.59
1203.49         68.15           -18.22
1208.44         68.01           -27.41
1213.41         67.88           -37.05
1218.40         67.76           -46.59
1223.41         67.64           -56.15
1228.45         67.52           -65.79
1233.50         67.44           -75.61
1238.57         67.42           -85.25
1243.67         67.30           -95.02
1248.78         67.23           -104.63
1253.92         67.19           -114.61
1259.08         67.19           -124.31
1264.26         67.20           -134.06
1269.46         67.33           -144.16
1274.68         67.43           -153.99
1279.92         67.51           -164.02
1285.19         67.59           -174.50
1290.47         67.73           175.23
1295.78         67.88           164.65
1301.11         68.05           153.89
1306.46         68.22           143.17
1311.84         68.40           132.29
1317.23         68.56           120.90
1322.65         68.77           109.59
1328.09         68.95           98.11
1333.55         69.11           86.51
1339.04         69.25           74.83
1344.55         69.39           63.23
1350.08         69.52           51.41
1355.63         69.66           39.51
1361.21         69.79           27.39
1366.81         69.95           15.27
1372.43         70.09           2.78
1378.07         70.23           -9.84
1383.74         70.36           -22.50
1389.43         70.48           -35.40
1395.15         70.62           -48.64
1400.89         70.72           -61.82
1406.65         70.75           -74.92
1412.44         70.79           -88.38
1418.25         70.83           -101.27
1424.08         70.85           -114.50
1429.94         70.87           -127.88
1435.82         70.92           -141.08
1441.73         70.95           -154.60
1447.66         71.01           -168.25
1453.61         71.03           178.01
1459.59         71.02           164.32
1465.59         71.01           150.93
1471.62         70.99           137.22
1477.68         70.98           123.63
1483.75         70.92           110.36
1489.86         70.88           96.98
1495.98         70.86           83.21
1502.14         70.83           69.79
1508.32         70.83           55.64
1514.52         70.86           41.71
1520.75         70.87           27.68
1527.01         70.85           13.12
1533.29         70.79           -1.04
1539.59         70.70           -15.58
1545.93         70.59           -29.71
1552.29         70.51           -44.17
1558.67         70.37           -59.11
1565.08         70.21           -73.48
1571.52         70.03           -88.11
1577.98         69.85           -102.38
1584.47         69.67           -116.34
1590.99         69.49           -129.83
1597.54         69.36           -143.98
1604.11         69.23           -157.91
1610.71         69.04           -172.11
1617.33         68.89           173.35
1623.98         68.73           159.36
1630.66         68.60           145.20
1637.37         68.46           131.51
1644.11         68.32           117.16
1650.87         68.14           103.31
1657.66         68.04           89.76
1664.48         67.93           76.64
1671.32         67.86           63.29
1678.20         67.87           49.68
1685.10         67.92           35.82
1692.03         67.92           21.55
1698.99         67.90           7.54
1705.98         67.86           -6.63
1713.00         67.76           -20.57
1720.05         67.66           -34.57
1727.12         67.52           -48.75
1734.22         67.51           -63.20
1741.36         67.48           -77.43
1748.52         67.49           -91.58
1755.71         67.48           -105.80
1762.93         67.52           -120.40
1770.19         67.60           -135.73
1777.47         67.64           -151.07
1784.78         67.65           -166.55
1792.12         67.58           177.97
1799.49         67.60           162.57
1806.89         67.61           147.20
1814.33         67.63           131.63
1821.79         67.68           115.89
1829.28         67.70           100.48
1836.81         67.74           84.99
1844.36         67.72           69.40
1851.95         67.73           53.51
1859.57         67.72           37.73
1867.22         67.72           21.54
1874.90         67.62           5.51
1882.61         67.52           -10.31
1890.35         67.40           -26.03
1898.13         67.28           -41.43
1905.93         67.24           -56.81
1913.77         67.16           -72.39
1921.65         67.12           -87.93
1929.55         67.18           -103.40
1937.49         67.22           -119.18
1945.46         67.29           -135.27
1953.46         67.37           -151.35
1961.49         67.44           -167.50
1969.56         67.54           175.90
1977.66         67.65           159.37
1985.80         67.82           142.96
1993.97         67.96           126.15
2002.17         68.10           109.14
2010.40         68.27           92.19
2018.67         68.43           74.60
2026.98         68.58           56.93
2035.32         68.76           38.95
2043.69         68.86           20.90
2052.09         68.94           2.80
2060.53         69.02           -15.28
2069.01         69.11           -33.58
2077.52         69.12           -52.21
2086.07         69.14           -70.92
2094.65         69.14           -89.22
2103.26         69.13           -107.89
2111.91         69.10           -126.53
2120.60         69.10           -144.70
2129.32         69.14           -163.08
2138.08         69.13           178.33
2146.88         69.13           159.90
2155.71         69.08           141.45
2164.57         69.01           122.82
2173.48         68.99           104.19
2182.42         68.91           85.75
2191.40         68.91           67.37
2200.41         68.85           49.21
2209.46         68.88           30.85
2218.55         68.91           12.78
2227.67         68.97           -5.58
2236.84         69.04           -24.06
2246.04         69.12           -42.87
2255.28         69.23           -61.97
2264.55         69.29           -81.31
2273.87         69.42           -100.52
2283.22         69.49           -120.30
2292.61         69.57           -140.48
2302.04         69.64           -160.20
2311.51         69.67           179.49
2321.02         69.70           159.02
2330.57         69.63           138.69
2340.15         69.62           118.45
2349.78         69.61           98.42
2359.44         69.60           78.16
2369.15         69.56           57.71
2378.89         69.54           37.56
2388.68         69.56           17.12
2398.51         69.53           -3.43
2408.37         69.51           -23.72
2418.28         69.41           -44.21
2428.22         69.40           -64.54
2438.21         69.43           -84.86
2448.24         69.41           -105.31
2458.31         69.46           -125.73
2468.42         69.53           -146.25
2478.58         69.65           -167.28
2488.77         69.74           171.47
2499.01         69.83           150.22
2509.29         69.88           128.72
2519.61         69.95           107.47
2529.97         70.00           85.61
2540.38         69.99           63.94
2550.83         69.98           42.27
2561.32         70.00           20.48
2571.86         70.07           -1.43
2582.44         70.11           -23.43
2593.06         70.13           -45.66
2603.73         70.17           -67.99
2614.44         70.18           -90.57
2625.19         70.19           -113.15
2635.99         70.18           -135.49
2646.83         70.15           -158.01
2657.72         70.15           179.39
2668.65         70.15           156.99
2679.63         70.15           133.94
2690.65         70.14           111.38
2701.72         70.18           88.77
2712.83         70.26           66.20
2723.99         70.32           43.20
2735.19         70.39           19.85
2746.44         70.41           -3.67
2757.74         70.41           -27.19
2769.08         70.44           -50.88
2780.47         70.47           -73.94
2791.91         70.52           -97.57
2803.39         70.60           -121.41
2814.93         70.62           -145.30
2826.50         70.68           -169.32
2838.13         70.74           166.25
2849.80         70.82           142.06
2861.53         70.89           117.13
2873.30         70.91           92.14
2885.12         70.92           66.56
2896.98         70.90           41.30
2908.90         70.84           16.10
2920.87         70.83           -8.91
2932.88         70.80           -33.98
2944.94         70.76           -59.13
2957.06         70.73           -84.60
2969.22         70.68           -110.13
2981.43         70.62           -135.53
2993.70         70.58           -161.15
3006.01         70.53           173.13
3018.38         70.42           147.62
3030.79         70.33           121.70
3043.26         70.22           96.06
3055.78         70.15           70.17
3068.35         70.02           44.31
3080.97         69.95           18.29
3093.64         69.85           -7.74
3106.36         69.75           -33.72
3119.14         69.69           -59.63
3131.97         69.63           -85.75
3144.86         69.57           -111.56
3157.79         69.53           -137.04
3170.78         69.52           -163.40
3183.82         69.53           170.17
3196.92         69.46           143.62
3210.07         69.47           116.86
3223.27         69.45           90.24
3236.53         69.44           63.34
3249.84         69.42           36.49
3263.21         69.41           9.49
3276.63         69.44           -17.51
3290.11         69.52           -44.70
3303.64         69.56           -72.02
3317.23         69.55           -99.81
3330.88         69.53           -127.58
3344.58         69.49           -155.55
3358.34         69.47           176.47
3372.15         69.46           148.88
3386.02         69.52           121.12
3399.95         69.60           93.10
3413.93         69.71           64.87
3427.98         69.80           36.52
3442.08         69.89           8.09
3456.24         69.99           -20.61
3470.45         70.10           -49.20
3484.73         70.23           -78.22
3499.06         70.31           -107.46
3513.45         70.38           -136.95
3527.91         70.51           -166.44
3542.42         70.65           164.01
3556.99         70.80           134.02
3571.62         70.91           103.26
3586.31         70.99           72.34
3601.06         71.00           41.51
3615.87         71.01           10.44
3630.75         70.99           -20.85
3645.68         70.94           -52.15
3660.68         70.88           -83.24
3675.74         70.79           -113.99
3690.85         70.73           -144.90
3706.04         70.65           -175.67
3721.28         70.62           153.75
3736.59         70.65           123.12
3751.96         70.68           92.02
3767.39         70.71           60.78
3782.89         70.69           29.15
3798.45         70.73           -2.23
3814.07         70.80           -33.65
3829.76         70.89           -65.64
3845.51         70.96           -97.56
3861.33         71.07           -129.43
3877.21         71.17           -161.35
3893.16         71.31           166.43
3909.18         71.47           133.56
3925.26         71.64           100.55
3941.40         71.78           67.09
3957.61         71.88           33.18
3973.89         71.92           -1.02
3990.24         71.97           -35.01
4006.65         72.00           -69.36
4023.13         72.04           -103.36
4039.68         72.06           -137.62
4056.30         72.08           -172.18
4072.98         72.09           153.38
4089.73         72.10           118.85
4106.56         72.08           84.17
4123.45         72.11           49.35
4140.41         72.16           14.27
4157.44         72.22           -21.19
4174.54         72.22           -57.00
4191.71         72.22           -92.80
4208.95         72.23           -128.56
4226.27         72.24           -164.66
4243.65         72.20           159.21
4261.11         72.21           123.41
4278.63         72.17           87.01
4296.23         72.15           50.59
4313.91         72.12           14.07
4331.65         72.09           -22.44
4349.47         72.08           -59.16
4367.36         72.05           -96.15
4385.32         72.07           -133.19
4403.36         72.04           -170.50
4421.47         71.96           152.40
4439.66         71.93           115.26
4457.92         71.91           77.88
4476.26         71.87           40.47
4494.67         71.86           2.77
4513.16         71.85           -34.92
4531.72         71.83           -73.35
4550.36         71.80           -111.94
4569.08         71.76           -150.70
4587.87         71.71           170.63
4606.75         71.69           131.83
4625.70         71.65           92.82
4644.72         71.69           53.65
4663.83         71.59           13.96
4683.01         71.50           -25.92
4702.27         71.43           -65.68
4721.62         71.34           -105.73
4741.04         71.26           -146.02
4760.54         71.15           173.51
4780.12         71.04           133.39
4799.78         70.93           92.90
4819.52         70.81           52.78
4839.35         70.76           12.42
4859.25         70.69           -28.07
4879.24         70.63           -68.86
4899.31         70.62           -109.81
4919.46         70.57           -151.09
4939.70         70.50           167.04
4960.02         70.44           125.41
4980.42         70.36           83.76
5000.91         70.26           41.70
5021.48         70.18           -0.02
5042.13         70.07           -41.93
5062.87         69.95           -83.98
5083.70         69.91           -126.01
5104.61         69.87           -168.24
5125.60         69.90           149.27
5146.69         69.89           106.34
5167.86         69.88           63.17
5189.11         69.86           19.74
5210.46         69.78           -24.07
5231.89         69.70           -67.82
5253.41         69.56           -111.70
5275.02         69.52           -155.28
5296.72         69.48           161.07
5318.50         69.45           116.88
5340.38         69.40           72.20
5362.35         69.40           27.80
5384.41         69.45           -16.91
5406.55         69.49           -62.63
5428.79         69.52           -108.85
5451.12         69.43           -155.33
5473.54         69.33           158.72
5496.06         69.23           112.17
5518.67         69.14           65.85
5541.37         69.07           19.52
5564.16         68.98           -27.42
5587.05         68.94           -74.03
5610.03         68.84           -121.31
5633.10         68.74           -168.92
5656.28         68.70           143.42
5679.54         68.62           95.42
5702.90         68.53           47.05
5726.36         68.37           -1.06
5749.92         68.19           -49.20
5773.57         68.01           -97.25
5797.32         67.89           -145.24
5821.16         67.81           166.21
5845.11         67.77           117.87
5869.15         67.67           68.90
5893.29         67.57           19.52
5917.53         67.46           -29.49
5941.87         67.36           -79.01
5966.31         67.25           -128.90
5990.86         67.19           -179.01
6015.50         67.06           131.06
6040.24         66.93           81.22
6065.09         66.82           31.25
6090.03         66.75           -19.36
6115.08         66.67           -70.00
6140.24         66.58           -120.63
6165.49         66.50           -171.73
6190.86         66.42           137.07
6216.32         66.26           85.51
6241.89         66.18           33.59
6267.56         65.99           -18.12
6293.34         66.06           -70.61
6319.23         66.05           -123.44
6345.22         66.03           -176.57
6371.32         65.96           130.60
6397.53         65.89           77.24
6423.85         65.91           23.49
6450.27         65.97           -30.95
6476.80         66.00           -85.26
6503.44         65.95           -140.48
6530.19         65.87           163.60
6557.05         65.74           107.97
6584.03         65.65           51.67
6611.11         65.57           -4.76
6638.30         65.46           -61.17
6665.61         65.40           -118.45
6693.02         65.20           -175.51
6720.56         64.98           127.67
6748.20         64.76           70.91
6775.96         64.64           13.13
6803.83         64.51           -44.33
6831.81         64.35           -102.71
6859.92         64.06           -161.03
6888.13         63.78           140.28
6916.47         63.57           82.13
6944.92         63.52           22.95
6973.48         63.50           -37.63
7002.17         63.42           -98.14
7030.97         63.20           -160.03
7059.89         62.90           137.32
7088.93         62.63           75.38
7118.09         62.30           13.32
7147.37         62.05           -33.54
7176.77         61.84           -54.55
7206.29         61.47           -44.85
7235.93         61.12           -33.00
7265.69         60.66           -38.27
7295.58         60.31           -28.18
7325.59         59.94           -16.69
7355.72         59.41           9.72
7385.98         58.70           21.37
7416.36         57.83           25.27
7446.86         57.01           24.90
7477.49         56.54           25.70
7508.25         56.33           20.91
7539.13         56.43           -5.93
7570.15         56.67           -32.08
7601.28         56.73           -74.30
7632.55         56.72           -143.04
7663.94         56.81           140.15
7695.47         57.04           63.40
7727.12         57.47           1.83
7758.91         58.02           -76.86
7790.82         58.51           -157.81
7822.87         58.83           105.25
7855.05         59.01           22.63
7887.36         59.24           -51.84
7919.80         59.43           -121.33
7952.38         59.64           168.66
7985.09         59.81           103.80
8017.93         60.01           59.68
8050.91         60.24           14.64
8084.03         60.52           -31.00
8117.28         60.84           -77.43
8150.67         60.99           -147.43
8184.20         61.12           139.64
8217.86         61.21           68.21
8251.66         61.23           -2.28
8285.60         61.22           -72.47
8319.68         61.39           -142.61
8353.91         61.47           147.69
8388.27         61.59           77.79
8422.77         61.86           6.24
8457.42         61.98           -65.62
8492.21         62.10           -138.24
8527.14         62.26           149.29
8562.21         62.34           75.64
8597.43         62.45           2.28
8632.79         62.53           -71.45
8668.30         62.68           -144.95
8703.96         62.77           140.84
8739.76         63.06           66.39
8775.71         63.24           -8.43
8811.81         63.42           -84.06
8848.05         63.52           -160.22
8884.45         63.74           122.88
8920.99         63.98           45.19
8957.69         63.99           -32.23
8994.54         64.12           -109.92
9031.53         64.29           172.70
9068.68         64.57           94.55
9105.98         64.80           16.01
9143.44         64.97           -63.40
9181.05         65.20           -142.71
9218.82         65.49           137.32
9256.74         65.82           56.58
9294.81         65.89           -24.12
9333.04         66.11           -105.11
9371.43         66.39           173.04
9409.98         66.66           91.21
9448.69         66.88           9.31
9487.55         67.02           -73.10
9526.58         67.21           -156.43
9565.76         67.57           119.85
9605.11         67.82           35.70
9644.62         67.89           -48.58
9684.29         68.08           -132.96
9724.13         68.32           142.76
9764.12         68.56           57.96
9804.29         68.68           -27.21
9844.61         68.80           -112.38
9885.11         69.01           162.09
9925.77         69.25           75.80
9966.60         69.41           -10.15
10007.59        69.65           -96.87
10048.76        69.87           176.62
10090.09        70.15           89.71
10131.59        70.37           2.17
10173.27        70.48           -85.74
10215.12        70.63           -173.59
10257.13        70.89           98.07
10299.32        71.07           9.61
10341.69        71.25           -79.36
10384.23        71.42           -168.59
10426.94        71.64           102.16
10469.83        71.86           12.19
10512.90        72.06           -78.56
10556.14        72.22           -169.18
10599.56        72.36           99.75
10643.16        72.45           8.74
10686.94        72.56           -83.07
10730.90        72.63           -174.74
10775.04        72.78           93.79
10819.36        72.92           1.69
10863.86        73.07           -91.04
10908.55        73.18           175.80
10953.42        73.26           82.18
10998.47        73.31           -11.70
11043.71        73.37           -105.57
11089.14        73.47           160.06
11134.75        73.56           65.56
11180.55        73.60           -29.26
11226.54        73.65           -124.63
11272.72        73.69           139.68
11319.09        73.76           43.69
11365.65        73.83           -52.44
11412.40        73.96           -149.38
11459.34        74.02           112.89
11506.48        74.06           14.96
11553.81        74.07           -83.34
11601.33        74.07           178.43
11649.05        74.09           79.91
11696.97        74.11           -19.40
11745.08        74.13           -119.26
11793.39        74.05           140.47
11841.90        73.94           39.51
11890.61        73.86           -61.33
11939.52        73.75           -162.33
11988.63        73.64           96.02
12037.95        73.53           -5.89
12087.46        73.35           -107.95
12137.18        73.10           149.72
12187.11        72.84           47.06
12237.24        72.62           -55.70
12287.57        72.37           -158.42
12338.12        72.13           98.28
12388.87        71.88           -5.41
12439.83        71.65           -109.05
12490.99        71.31           147.07
12542.37        71.08           43.09
12593.96        70.92           -60.70
12645.77        70.78           -165.14
12697.78        70.65           89.74
12750.01        70.57           -15.92
12802.46        70.41           -121.82
12855.12        70.31           131.53
12908.00        70.22           24.83
12961.09        70.20           -82.03
13014.40        70.08           170.45
13067.94        70.02           62.11
13121.69        69.98           -46.23
13175.66        69.88           -154.70
13229.86        69.79           96.15
13284.28        69.71           -13.32
13338.92        69.71           -122.44
13393.79        69.68           127.58
13448.88        69.76           17.06
13504.20        69.87           -93.64
13559.75        69.99           155.28
13615.52        70.23           43.25
13671.53        70.51           -69.17
13727.76        70.82           177.30
13784.23        71.16           63.05
13840.93        71.49           -51.82
13897.86        71.74           -167.37
13955.03        71.95           75.81
14012.43        72.15           -41.46
14070.06        72.33           -159.26
14127.94        72.54           81.77
14186.05        72.70           -38.93
14244.40        72.77           -160.07
14303.00        72.78           78.21
14361.83        72.74           -43.42
14420.90        72.68           -165.50
14480.22        72.60           71.96
14539.78        72.45           -50.98
14599.59        72.26           -174.28
14659.64        72.00           62.60
14719.94        71.74           -60.78
14780.49        71.50           175.55
14841.29        71.25           51.62
14902.33        71.02           -73.03
14963.63        70.79           161.93
15025.18        70.51           37.24
15086.98        70.20           -87.73
15149.04        69.99           146.65
15211.35        69.77           21.39
15273.92        69.66           -105.09
15336.75        69.58           127.91
15399.83        69.39           0.69
15463.18        69.25           -127.13
15526.78        69.20           104.65
15590.65        69.14           -24.74
15654.78        69.12           -154.78
15719.17        69.15           75.08
15783.83        69.13           -55.77
15848.75        69.15           172.71
15913.95        69.15           41.05
15979.40        69.10           -92.18
16045.13        69.14           134.28
16111.13        69.10           0.68
16177.40        69.11           -134.36
16243.95        69.09           90.28
16310.76        69.01           -46.01
16377.85        68.95           177.47
16445.22        68.92           40.52
16512.87        68.80           -97.05
16580.79        68.77           125.42
16648.99        68.62           -13.29
16717.47        68.48           -152.21
16786.23        68.34           68.65
16855.28        68.23           -71.22
16924.61        68.23           148.00
16994.23        68.16           7.19
17064.13        68.19           -134.42
17134.32        68.16           83.37
17204.80        68.17           -59.25
17275.57        68.19           157.15
17346.63        68.21           13.41
17417.98        68.28           -131.57
17489.63        68.41           82.77
17561.57        68.53           -63.76
17633.80        68.53           148.94
17706.34        68.65           1.33
17779.17        68.80           -147.65
17852.30        68.87           62.16
17925.73        68.96           -88.35
17999.47        68.95           120.49
18073.50        69.05           -31.49
18147.85        69.00           175.71
18222.49        69.06           21.91
18297.45        69.02           -132.20
18372.71        68.96           72.96
18448.29        68.92           -82.45
18524.17        68.81           121.50
18600.36        68.72           -35.60
18676.87        68.53           167.21
18753.70        68.43           8.67
18830.84        68.29           -149.70
18908.29        68.09           51.02
18986.07        67.98           -108.82
19064.17        67.76           89.99
19142.58        67.60           -71.19
19221.32        67.37           126.99
19300.38        67.21           -35.94
19379.77        66.94           160.50
19459.49        66.78           -3.86
19539.53        66.56           -168.80
19619.90        66.34           25.02
19700.61        66.18           -140.83
19781.64        65.94           52.02
19863.01        65.78           -115.63
19944.71        65.61           75.65
20026.75        65.41           -95.73
20109.13        65.15           69.69
20191.84        64.95           -130.99
20274.90        64.78           9.50
20358.29        64.50           153.00
20442.04        64.28           -47.20
20526.12        64.00           92.45
20610.55        63.84           -129.60
20695.33        63.55           6.69
20780.45        63.35           99.56
20865.93        63.13           -148.79
20951.76        62.99           4.33
21037.94        62.80           162.43
21124.47        62.67           -39.61
21211.37        62.45           134.48
21298.62        62.36           -45.66
21386.22        62.27           146.36
21474.19        62.15           19.31
21562.52        62.23           -69.46
21651.22        62.32           -172.49
21740.28        62.36           41.43
21829.70        62.34           -69.08
21919.49        62.31           -168.82
22009.65        62.32           79.88
22100.19        62.38           30.06
22191.09        62.31           -28.19
22282.37        62.26           -111.63
22374.03        62.13           -166.02
22466.06        62.00           178.47
22558.47        61.92           102.40
22651.26        61.73           36.12
22744.43        61.63           29.00
22837.98        61.40           19.95
22931.92        61.17           93.88
23026.25        60.88           -132.49
23120.96        60.69           78.41
23216.07        60.61           -59.27
23311.56        60.45           145.50
23407.45        60.29           134.15
23503.73        60.14           30.85
23600.41        60.08           -135.98
23697.49        60.00           113.04
23794.96        60.07           -19.23
23892.84        59.94           172.90
23991.12        59.94           76.94
24089.80        60.04           -8.23
24188.89        60.00           -93.74
24288.39        60.07           97.84
24388.29        60.06           -175.57
24488.61        60.04           -54.92
24589.34        60.03           9.29
24690.48        59.96           -35.79
24792.04        60.00           -124.72
24894.02        60.10           59.31
24996.42        60.09           -85.16
25099.24        60.16           166.68
25202.48        60.19           38.58
25306.14        60.19           -90.25
25410.23        60.28           101.30
25514.75        60.31           -54.44
25619.71        60.34           118.73
25725.09        60.41           -38.04
25830.90        60.51           139.34
25937.15        60.57           -113.81
26043.84        60.64           -69.47
26150.97        60.70           -106.86
26258.53        60.78           -74.86
26366.54        60.83           -15.76
26475.00        60.82           26.26
26583.90        60.87           111.58
26693.24        60.89           -133.25
26803.04        60.93           67.38
26913.29        60.94           -101.74
27023.99        60.99           132.56
27135.15        60.99           5.53
27246.77        61.01           -36.12
27358.84        61.03           -98.20
27471.38        60.99           -38.45
27584.38        60.97           129.16
27697.84        60.97           -107.38
27811.77        60.98           97.48
27926.17        60.95           -54.13
28041.04        60.99           -177.62
28156.38        61.00           147.37
28272.19        60.98           84.79
28388.49        60.96           -53.68
28505.26        60.98           62.39
28622.51        60.99           -79.96
28740.24        61.05           150.43
28858.46        61.16           -12.20
28977.16        61.17           143.91
29096.36        61.18           -68.94
29216.04        61.22           70.69
29336.21        61.23           -108.28
29456.88        61.29           146.40
29578.05        61.31           134.48
29699.71        61.31           128.04
29821.88        61.29           168.37
29944.54        61.33           165.81
30067.71        61.36           178.14
30191.39        61.42           -128.88
30315.58        61.43           -175.40
30440.28        61.45           -1.26
30565.49        61.43           97.38
30691.21        61.46           -132.59
30817.46        61.46           -52.58
30944.22        61.50           -63.38
31071.50        61.52           -86.55
31199.31        61.55           -170.89
31327.64        61.55           133.84
31456.50        61.56           74.18
31585.89        61.54           37.38
31715.81        61.57           53.57
31846.27        61.58           -4.30
31977.26        61.61           -121.39
32108.80        61.67           126.88
32240.87        61.64           127.32
32373.49        61.66           169.07
32506.65        61.69           -122.18
32640.36        61.65           -44.45
32774.62        61.68           -37.82
32909.43        61.67           -5.09
33044.80        61.69           39.16
33180.72        61.80           78.25
33317.21        61.78           56.60
33454.25        61.80           -39.75
33591.86        61.92           -138.79
33730.04        61.99           97.73
33868.78        62.03           37.19
34008.09        62.00           53.09
34147.98        62.02           130.44
34288.44        62.10           138.50
34429.48        62.12           -171.17
34571.10        62.16           -90.46
34713.30        62.13           -58.29
34856.09        62.15           60.93
34999.46        62.20           -136.04
35143.43        62.23           22.81
35287.98        62.25           -151.15
35433.13        62.34           87.12
35578.88        62.38           46.11
35725.23        62.35           14.77
35872.18        62.32           -62.61
36019.73        62.43           163.26
36167.89        62.51           34.56
36316.66        62.53           -59.25
36466.04        62.51           -157.29
36616.04        62.52           38.45
36766.65        62.52           -78.94
36917.89        62.70           173.56
37069.74        62.73           94.47
37222.22        62.75           25.92
37375.33        62.75           -33.01
37529.07        62.67           -172.86
37683.43        62.68           -122.54
37838.44        62.70           140.79
37994.08        62.77           -14.33
38150.36        62.77           158.89
38307.29        62.69           -28.06
38464.86        62.69           120.16
38623.07        62.70           177.89
38781.94        62.78           -41.68
38941.46        62.84           153.38
39101.64        62.93           -20.70
39262.48        62.87           101.14
39423.98        62.97           -89.09
39586.14        62.99           36.14
39748.98        63.11           144.60
39912.48        63.23           -47.63
40076.65        63.32           -99.00
40241.50        63.35           -51.05
40407.02        63.39           -15.35
40573.23        63.47           86.57
40740.12        63.53           -141.17
40907.70        63.64           28.93
41075.96        63.74           -1.22
41244.92        63.78           -65.50
41414.57        63.82           -95.94
41584.93        63.88           -112.72
41755.98        63.90           -7.28
41927.73        63.95           8.29
42100.19        64.07           38.94
42273.36        64.10           -64.32
42447.25        64.14           -139.08
42621.84        64.23           113.45
42797.16        64.29           -87.32
42973.20        64.33           115.01
43149.96        64.43           -52.19
43327.45        64.52           -145.93
43505.67        64.53           51.85
43684.62        64.54           122.04
43864.31        64.58           -167.98
44044.74        64.63           -164.26
44225.91        64.64           137.31
44407.82        64.77           -23.23
44590.49        64.76           175.94
