Freq[Hz]        [dBSPL]         Phase[Deg]
980.18          73.19           115.29
984.21          73.31           106.25
988.26          73.44           97.62
992.33          73.55           88.75
996.41          73.69           79.63
1000.51         73.79           70.58
1004.62         73.93           61.65
1008.75         74.06           52.40
1012.90         74.21           43.20
1017.07         74.35           33.78
1021.25         74.47           24.40
1025.45         74.63           14.86
1029.67         74.79           5.00
1033.91         74.94           -4.68
1038.16         75.11           -14.53
1042.43         75.26           -24.62
1046.72         75.44           -34.60
1051.02         75.59           -45.07
1055.35         75.73           -55.47
1059.69         75.85           -66.11
1064.05         75.98           -76.85
1068.42         76.08           -87.59
1072.82         76.18           -98.38
1077.23         76.27           -109.16
1081.66         76.36           -119.92
1086.11         76.48           -130.80
1090.58         76.57           -142.01
1095.06         76.67           -153.44
1099.57         76.77           -164.94
1104.09         76.85           -176.63
1108.63         76.91           171.89
1113.19         76.92           159.94
1117.77         76.91           147.95
1122.37         76.89           135.67
1126.99         76.86           123.52
1131.62         76.80           111.29
1136.28         76.71           98.90
1140.95         76.61           86.83
1145.64         76.51           74.67
1150.36         76.37           62.47
1155.09         76.20           50.35
1159.84         76.02           38.29
1164.61         75.79           26.49
1169.40         75.55           14.50
1174.21         75.28           2.52
1179.04         74.98           -9.47
1183.89         74.70           -21.28
1188.76         74.40           -33.14
1193.65         74.10           -44.65
1198.56         73.79           -56.02
1203.49         73.48           -67.30
1208.44         73.19           -78.64
1213.41         72.90           -89.96
1218.40         72.57           -101.44
1223.41         72.28           -112.69
1228.45         71.95           -123.91
1233.50         71.63           -134.99
1238.57         71.25           -146.30
1243.67         70.82           -157.54
1248.78         70.37           -168.41
1253.92         70.01           -179.44
1259.08         69.60           169.22
1264.26         69.23           158.32
1269.46         68.92           147.08
1274.68         68.59           135.87
1279.92         68.33           124.63
1285.19         68.05           113.54
1290.47         67.74           102.49
1295.78         67.44           90.71
1301.11         67.02           79.13
1306.46         66.59           67.70
1311.84         66.05           56.77
1317.23         65.62           46.60
1322.65         65.00           36.99
1328.09         64.42           28.55
1333.55         63.67           21.28
1339.04         63.06           16.85
1344.55         62.46           12.75
1350.08         61.88           8.52
1355.63         61.70           3.88
1361.21         61.72           -0.28
1366.81         62.01           -4.83
1372.43         62.55           -9.74
1378.07         63.35           -13.88
1383.74         64.12           -18.80
1389.43         65.12           -24.10
1395.15         66.13           -30.25
1400.89         67.09           -37.52
1406.65         68.00           -45.37
1412.44         68.80           -54.75
1418.25         69.51           -65.29
1424.08         70.19           -78.46
1429.94         70.89           -92.33
1435.82         71.55           -106.22
1441.73         72.19           -120.26
1447.66         72.78           -135.09
1453.61         73.38           -150.04
1459.59         73.91           -165.10
1465.59         74.42           179.34
1471.62         74.94           163.90
1477.68         75.39           147.94
1483.75         75.79           132.22
1489.86         76.15           116.46
1495.98         76.49           100.41
1502.14         76.80           84.26
1508.32         77.09           67.83
1514.52         77.35           51.24
1520.75         77.58           34.57
1527.01         77.76           17.62
1533.29         77.90           0.56
1539.59         78.00           -16.46
1545.93         78.04           -33.52
1552.29         78.06           -50.53
1558.67         78.06           -67.53
1565.08         78.01           -84.56
1571.52         77.94           -101.18
1577.98         77.85           -117.92
1584.47         77.75           -134.25
1590.99         77.64           -150.45
1597.54         77.55           -166.74
1604.11         77.46           176.95
1610.71         77.38           160.58
1617.33         77.29           143.83
1623.98         77.18           127.22
1630.66         77.09           110.68
1637.37         76.98           93.94
1644.11         76.86           77.28
1650.87         76.74           60.63
1657.66         76.59           44.06
1664.48         76.45           27.62
1671.32         76.34           11.12
1678.20         76.25           -5.66
1685.10         76.16           -22.57
1692.03         76.06           -39.74
1698.99         75.89           -57.22
1705.98         75.69           -74.77
1713.00         75.42           -92.37
1720.05         75.13           -109.87
1727.12         74.84           -127.29
1734.22         74.53           -144.80
1741.36         74.28           -162.23
1748.52         74.06           179.98
1755.71         73.85           162.14
1762.93         73.66           143.94
1770.19         73.48           124.91
1777.47         73.22           105.35
1784.78         72.94           85.77
1792.12         72.61           65.67
1799.49         72.21           45.23
1806.89         71.82           24.77
1814.33         71.44           3.95
1821.79         71.07           -17.24
1829.28         70.74           -38.86
1836.81         70.45           -61.51
1844.36         70.18           -84.95
1851.95         69.89           -109.08
1859.57         69.61           -133.56
1867.22         69.44           -159.04
1874.90         69.24           175.58
1882.61         69.06           150.48
1890.35         68.99           125.47
1898.13         69.01           100.52
1905.93         69.15           75.93
1913.77         69.45           51.06
1921.65         69.90           26.44
1929.55         70.47           1.68
1937.49         71.10           -23.14
1945.46         71.68           -47.68
1953.46         72.31           -71.69
1961.49         72.92           -95.27
1969.56         73.50           -118.43
1977.66         74.08           -141.30
1985.80         74.60           -163.76
1993.97         75.10           173.72
2002.17         75.61           151.23
2010.40         76.10           128.89
2018.67         76.57           106.16
2026.98         77.03           83.19
2035.32         77.45           60.48
2043.69         77.86           37.38
2052.09         78.22           14.38
2060.53         78.55           -8.51
2069.01         78.86           -31.71
2077.52         79.12           -54.85
2086.07         79.35           -78.02
2094.65         79.53           -101.33
2103.26         79.68           -124.72
2111.91         79.80           -147.92
2120.60         79.90           -171.25
2129.32         79.96           165.40
2138.08         80.00           141.94
2146.88         80.01           118.57
2155.71         79.99           94.96
2164.57         79.96           71.64
2173.48         79.89           48.25
2182.42         79.81           24.89
2191.40         79.70           1.49
2200.41         79.58           -21.90
2209.46         79.43           -45.48
2218.55         79.27           -69.09
2227.67         79.11           -92.76
2236.84         78.94           -116.57
2246.04         78.78           -140.56
2255.28         78.64           -164.70
2264.55         78.52           170.67
2273.87         78.42           145.70
2283.22         78.30           120.26
2292.61         78.19           94.49
2302.04         78.04           68.13
2311.51         77.90           41.18
2321.02         77.73           14.02
2330.57         77.55           -13.25
2340.15         77.39           -40.96
2349.78         77.28           -68.95
2359.44         77.20           -97.42
2369.15         77.20           -126.18
2378.89         77.21           -155.25
2388.68         77.28           175.28
2398.51         77.34           145.53
2408.37         77.43           115.77
2418.28         77.56           85.91
2428.22         77.76           55.96
2438.21         77.99           25.88
2448.24         78.24           -4.21
2458.31         78.45           -33.96
2468.42         78.70           -63.56
2478.58         78.99           -93.22
2488.77         79.32           -122.61
2499.01         79.69           -151.87
2509.29         80.07           179.05
2519.61         80.43           149.77
2529.97         80.74           120.28
2540.38         80.98           91.02
2550.83         81.18           61.88
2561.32         81.36           32.92
2571.86         81.54           4.04
2582.44         81.72           -24.71
2593.06         81.88           -53.39
2603.73         82.03           -82.21
2614.44         82.16           -111.22
2625.19         82.23           -140.40
2635.99         82.26           -169.64
2646.83         82.24           161.02
2657.72         82.17           131.81
2668.65         82.07           102.73
2679.63         81.94           73.72
2690.65         81.81           44.86
2701.72         81.68           15.98
2712.83         81.56           -13.02
2723.99         81.45           -42.45
2735.19         81.30           -72.13
2746.44         81.12           -102.27
2757.74         80.90           -132.52
2769.08         80.65           -163.04
2780.47         80.42           166.29
2791.91         80.23           135.28
2803.39         80.05           103.92
2814.93         79.91           72.16
2826.50         79.78           39.79
2838.13         79.67           6.69
2849.80         79.59           -27.00
2861.53         79.52           -61.18
2873.30         79.51           -95.83
2885.12         79.50           -131.09
2896.98         79.48           -166.63
2908.90         79.49           157.49
2920.87         79.50           121.62
2932.88         79.56           85.58
2944.94         79.66           49.55
2957.06         79.79           13.38
2969.22         79.90           -22.80
2981.43         80.01           -58.87
2993.70         80.13           -94.70
3006.01         80.24           -130.22
3018.38         80.34           -165.49
3030.79         80.44           159.51
3043.26         80.53           124.82
3055.78         80.59           90.31
3068.35         80.63           55.97
3080.97         80.65           21.89
3093.64         80.62           -11.91
3106.36         80.58           -45.49
3119.14         80.50           -78.80
3131.97         80.39           -111.85
3144.86         80.27           -144.65
3157.79         80.16           -177.33
3170.78         80.06           149.67
3183.82         79.94           116.35
3196.92         79.78           82.79
3210.07         79.59           49.23
3223.27         79.35           15.63
3236.53         79.10           -18.23
3249.84         78.85           -52.23
3263.21         78.59           -86.46
3276.63         78.34           -121.15
3290.11         78.09           -156.30
3303.64         77.85           167.92
3317.23         77.64           131.51
3330.88         77.43           94.13
3344.58         77.22           56.00
3358.34         77.03           17.24
3372.15         76.83           -22.13
3386.02         76.65           -61.85
3399.95         76.56           -102.01
3413.93         76.53           -142.53
3427.98         76.58           176.56
3442.08         76.68           135.34
3456.24         76.84           93.69
3470.45         77.06           52.09
3484.73         77.30           10.53
3499.06         77.60           -31.12
3513.45         77.88           -72.62
3527.91         78.13           -114.03
3542.42         78.37           -154.79
3556.99         78.61           164.82
3571.62         78.84           124.63
3586.31         79.04           84.87
3601.06         79.22           45.29
3615.87         79.34           5.86
3630.75         79.43           -33.52
3645.68         79.46           -72.55
3660.68         79.44           -111.40
3675.74         79.38           -149.99
3690.85         79.26           171.34
3706.04         79.10           132.81
3721.28         78.89           94.55
3736.59         78.67           56.62
3751.96         78.44           18.58
3767.39         78.21           -20.06
3782.89         77.92           -59.16
3798.45         77.59           -98.79
3814.07         77.23           -138.95
3829.76         76.82           179.92
3845.51         76.37           137.72
3861.33         75.90           94.56
3877.21         75.50           50.17
3893.16         75.12           4.89
3909.18         74.83           -41.28
3925.26         74.66           -88.17
3941.40         74.59           -135.93
3957.61         74.62           175.39
3973.89         74.68           126.02
3990.24         74.76           76.50
4006.65         74.89           27.21
4023.13         75.08           -21.96
4039.68         75.32           -70.72
4056.30         75.59           -119.28
4072.98         75.88           -167.17
4089.73         76.17           145.84
4106.56         76.46           99.85
4123.45         76.74           54.73
4140.41         77.01           10.29
4157.44         77.25           -33.69
4174.54         77.41           -77.25
4191.71         77.51           -120.23
4208.95         77.57           -162.78
4226.27         77.60           154.64
4243.65         77.61           111.99
4261.11         77.58           69.15
4278.63         77.47           25.95
4296.23         77.30           -17.44
4313.91         77.08           -60.86
4331.65         76.79           -104.54
4349.47         76.47           -148.65
4367.36         76.10           165.90
4385.32         75.64           119.38
4403.36         75.09           70.21
4421.47         74.46           16.37
4439.66         73.77           -39.36
4457.92         73.06           -95.80
4476.26         72.25           -151.97
4494.67         71.39           151.72
4513.16         70.40           95.22
4531.72         69.46           38.59
4550.36         68.69           -17.58
4569.08         68.15           -74.04
4587.87         67.89           -130.11
4606.75         67.98           174.00
4625.70         68.39           118.38
4644.72         68.97           63.82
4663.83         69.59           10.18
4683.01         70.25           -40.88
4702.27         70.83           -87.58
4721.62         71.37           -132.39
4741.04         71.87           -177.08
4760.54         72.26           137.97
4780.12         72.60           92.93
4799.78         72.87           47.67
4819.52         73.05           2.25
4839.35         73.15           -43.29
4859.25         73.21           -88.87
4879.24         73.22           -134.84
4899.31         73.20           179.12
4919.46         73.13           133.01
4939.70         73.01           85.82
4960.02         72.84           38.24
4980.42         72.57           -9.71
5000.91         72.23           -57.99
5021.48         71.79           -106.97
5042.13         71.25           -156.29
5062.87         70.65           152.66
5083.70         69.97           98.00
5104.61         69.23           39.84
5125.60         68.52           -19.17
5146.69         67.91           -78.67
5167.86         67.45           -138.90
5189.11         67.32           160.08
5210.46         67.41           98.09
5231.89         67.64           35.38
5253.41         68.08           -26.73
5275.02         68.72           -89.22
5296.72         69.42           -152.26
5318.50         70.10           144.33
5340.38         70.62           80.90
5362.35         71.10           17.84
5384.41         71.58           -44.03
5406.55         72.08           -102.73
5428.79         72.45           -158.43
5451.12         72.71           145.82
5473.54         72.89           89.92
5496.06         72.98           34.15
5518.67         72.96           -21.65
5541.37         72.87           -77.62
5564.16         72.71           -133.61
5587.05         72.46           169.41
5610.03         72.13           111.53
5633.10         71.72           52.42
5656.28         71.25           -8.87
5679.54         70.85           -71.33
5702.90         70.46           -135.29
5726.36         69.99           159.18
5749.92         69.43           92.86
5773.57         69.00           25.91
5797.32         68.68           -40.65
5821.16         68.67           -107.56
5845.11         68.92           -175.03
5869.15         69.26           116.94
5893.29         69.57           49.03
5917.53         69.92           -19.03
5941.87         70.34           -86.81
5966.31         70.76           -154.46
5990.86         71.08           138.70
6015.50         71.32           74.10
6040.24         71.50           10.25
6065.09         71.64           -52.78
6090.03         71.73           -115.40
6115.08         71.72           -177.86
6140.24         71.62           119.54
6165.49         71.50           56.54
6190.86         71.27           -7.85
6216.32         70.92           -73.06
6241.89         70.53           -139.59
6267.56         70.17           151.72
6293.34         69.80           81.37
6319.23         69.35           9.92
6345.22         68.87           -61.92
6371.32         68.52           -134.44
6397.53         68.38           152.39
6423.85         68.34           78.90
6450.27         68.38           4.84
6476.80         68.49           -68.84
6503.44         68.81           -142.67
6530.19         69.37           143.37
6557.05         69.84           68.37
6584.03         70.15           -5.87
6611.11         70.44           -79.15
6638.30         70.73           -151.31
6665.61         70.95           137.93
6693.02         71.12           67.96
6720.56         71.20           -1.51
6748.20         71.20           -70.90
6775.96         71.17           -140.65
6803.83         71.01           148.91
6831.81         70.79           77.98
6859.92         70.50           6.41
6888.13         70.17           -66.86
6916.47         69.71           -141.73
6944.92         69.06           140.94
6973.48         68.39           63.88
7002.17         67.86           -14.41
7030.97         67.35           -93.55
7059.89         66.79           -173.01
7088.93         66.37           107.43
7118.09         66.05           27.83
7147.37         65.91           -51.97
7176.77         66.23           -131.79
7206.29         66.73           148.44
7235.93         67.37           68.53
7265.69         67.94           -11.28
7295.58         68.54           -91.06
7325.59         69.06           -170.36
7355.72         69.42           111.24
7385.98         69.70           35.03
7416.36         69.95           -41.86
7446.86         70.10           -118.44
7477.49         70.20           164.09
7508.25         70.26           85.52
7539.13         70.27           5.70
7570.15         70.23           -75.66
7601.28         70.22           -158.26
7632.55         70.16           117.84
7663.94         70.08           33.48
7695.47         70.13           -51.88
7727.12         70.27           -138.61
7758.91         70.38           134.21
7790.82         70.55           46.77
7822.87         70.71           -41.35
7855.05         70.91           -130.21
7887.36         71.04           140.80
7919.80         71.20           51.44
7952.38         71.33           -38.00
7985.09         71.42           -127.41
8017.93         71.49           143.64
8050.91         71.59           54.49
8084.03         71.63           -34.89
8117.28         71.62           -124.81
8150.67         71.61           144.66
8184.20         71.47           54.16
8217.86         71.31           -36.54
8251.66         71.15           -127.94
8285.60         70.91           139.97
8319.68         70.71           47.52
8353.91         70.47           -45.60
8388.27         70.24           -139.25
8422.77         70.02           127.22
8457.42         69.84           33.29
8492.21         69.71           -62.04
8527.14         69.60           -157.78
8562.21         69.41           106.90
8597.43         69.34           11.35
8632.79         69.29           -84.51
8668.30         69.21           179.71
8703.96         69.16           83.53
8739.76         69.01           -12.54
8775.71         68.85           -108.28
8811.81         68.63           156.02
8848.05         68.40           60.22
8884.45         68.14           -35.99
8920.99         67.86           -131.96
8957.69         67.57           130.45
8994.54         67.20           31.33
9031.53         66.88           -69.24
9068.68         66.56           -170.99
9105.98         66.43           86.63
9143.44         66.29           -16.17
9181.05         66.30           -118.53
9218.82         66.28           139.06
9256.74         66.25           37.31
9294.81         66.39           -64.24
9333.04         66.43           -165.74
9371.43         66.59           93.03
9409.98         66.73           -8.06
9448.69         66.90           -108.08
9487.55         67.03           151.88
9526.58         67.07           54.29
9565.76         67.12           -40.18
9605.11         67.13           -130.27
9644.62         67.23           142.62
9684.29         67.32           56.96
9724.13         67.42           -27.59
9764.12         67.44           -111.77
9804.29         67.63           164.07
9844.61         67.87           79.73
9885.11         67.97           -4.81
9925.77         68.17           -89.40
9966.60         68.36           -174.42
10007.59        68.51           100.76
10048.76        68.59           16.08
10090.09        68.68           -68.74
10131.59        68.83           -154.52
10173.27        68.98           119.03
10215.12        69.08           31.59
10257.13        69.13           -57.24
10299.32        69.18           -146.88
10341.69        69.22           123.95
10384.23        69.26           34.62
10426.94        69.21           -55.31
10469.83        69.16           -145.30
10512.90        69.13           124.58
10556.14        69.02           34.31
10599.56        68.84           -55.93
10643.16        68.67           -146.46
10686.94        68.56           122.84
10730.90        68.42           31.83
10775.04        68.31           -59.09
10819.36        68.25           -150.54
10863.86        68.25           117.58
10908.55        68.19           25.16
10953.42        68.05           -67.88
10998.47        67.87           -161.92
11043.71        67.61           104.32
11089.14        67.29           10.87
11134.75        66.96           -82.93
11180.55        66.58           -176.73
11226.54        66.19           88.81
11272.72        65.85           -5.40
11319.09        65.60           -99.96
11365.65        65.48           166.21
11412.40        65.38           71.29
11459.34        65.31           -23.52
11506.48        65.20           -119.17
11553.81        65.04           144.78
11601.33        64.97           47.75
11649.05        64.91           -48.65
11696.97        64.77           -145.69
11745.08        64.71           116.69
11793.39        64.59           17.95
11841.90        64.37           -81.08
11890.61        64.18           179.80
11939.52        63.98           80.48
11988.63        63.91           -19.31
12037.95        63.89           -118.72
12087.46        63.68           140.93
12137.18        63.68           40.01
12187.11        63.66           -62.22
12237.24        63.55           -164.00
12287.57        63.52           92.97
12338.12        63.47           -10.09
12388.87        63.40           -114.24
12439.83        63.21           140.81
12490.99        62.93           34.96
12542.37        62.74           -70.07
12593.96        62.41           -157.44
12645.77        62.14           154.31
12697.78        62.05           147.12
12750.01        62.06           139.65
12802.46        61.89           131.16
12855.12        61.92           120.43
12908.00        61.87           110.16
12961.09        61.73           101.19
13014.40        61.54           113.40
13067.94        61.49           126.25
13121.69        61.33           138.61
13175.66        61.08           141.39
13229.86        61.00           131.36
13284.28        61.00           121.52
13338.92        61.01           101.08
13393.79        61.30           47.12
13448.88        61.69           -46.68
13504.20        61.86           177.04
13559.75        62.05           39.43
13615.52        62.12           -98.23
13671.53        62.13           148.95
13727.76        62.23           35.95
13784.23        62.53           -78.61
13840.93        62.90           143.66
13897.86        63.25           4.02
13955.03        63.73           -136.05
14012.43        64.00           92.25
14070.06        64.29           -27.86
14127.94        64.49           -148.76
14186.05        64.64           103.54
14244.40        64.68           30.38
14303.00        64.64           -43.79
14361.83        64.59           -117.26
14420.90        64.55           169.73
14480.22        64.69           95.65
14539.78        64.80           -4.19
14599.59        64.87           -105.14
14659.64        64.81           152.94
14719.94        64.67           50.03
14780.49        64.43           -52.74
14841.29        64.03           -154.34
14902.33        63.78           96.70
14963.63        63.46           -29.09
15025.18        63.18           -154.93
15086.98        63.02           73.86
15149.04        62.90           -77.51
15211.35        62.78           135.67
15273.92        62.75           2.58
15336.75        62.56           -92.94
15399.83        62.16           -102.92
15463.18        61.78           -78.85
15526.78        61.31           -53.96
15590.65        60.95           -7.18
15654.78        60.75           42.45
15719.17        60.54           23.25
15783.83        60.49           -41.65
15848.75        60.36           -47.84
15913.95        60.19           -38.36
15979.40        60.08           -56.37
16045.13        59.94           -80.70
16111.13        59.66           -97.93
16177.40        59.49           -119.30
16243.95        59.24           -166.31
16310.76        59.15           60.79
16377.85        59.12           163.02
16445.22        59.14           -158.29
16512.87        59.28           -70.28
16580.79        59.29           27.73
16648.99        59.12           135.50
16717.47        59.07           -70.32
16786.23        59.06           -134.50
16855.28        59.09           107.16
16924.61        59.19           17.74
16994.23        59.29           -27.81
17064.13        59.21           -93.82
17134.32        59.37           -168.74
17204.80        59.34           142.89
17275.57        59.33           -158.25
17346.63        59.35           -32.25
17417.98        59.35           152.47
17489.63        59.42           -35.54
17561.57        59.39           62.77
17633.80        59.34           109.35
17706.34        59.38           135.57
17779.17        59.41           159.29
17852.30        59.46           55.63
17925.73        59.57           -83.48
17999.47        59.69           81.63
18073.50        59.67           -110.11
18147.85        59.76           100.29
18222.49        59.76           -82.05
18297.45        59.87           60.25
18372.71        60.03           118.21
18448.29        60.27           141.29
18524.17        60.42           112.84
18600.36        60.47           130.23
18676.87        60.57           167.45
18753.70        60.76           -139.57
18830.84        60.82           -52.92
18908.29        60.91           54.16
18986.07        60.88           165.95
19064.17        60.84           2.99
19142.58        60.87           -89.89
19221.32        60.99           141.54
19300.38        60.98           -45.94
19379.77        60.95           -172.73
19459.49        60.93           57.38
19539.53        60.85           -101.39
19619.90        60.73           121.18
19700.61        60.75           -33.46
19781.64        60.70           172.50
19863.01        60.57           14.29
19944.71        60.43           176.48
20026.75        60.33           -71.98
20109.13        60.22           -5.40
20191.84        60.17           110.94
20274.90        60.14           169.80
20358.29        59.98           -153.36
20442.04        59.77           -46.21
20526.12        59.77           77.25
20610.55        59.74           -163.28
20695.33        59.68           9.49
20780.45        59.68           -150.16
20865.93        59.65           143.75
20951.76        59.48           169.82
21037.94        59.40           138.39
21124.47        59.44           95.77
21211.37        59.41           53.31
21298.62        59.41           28.88
21386.22        59.45           49.86
21474.19        59.52           34.62
21562.52        59.50           -10.92
21651.22        59.55           -70.32
21740.28        59.62           177.00
21829.70        59.64           120.09
21919.49        59.63           58.29
22009.65        59.74           -11.49
22100.19        59.73           -97.31
22191.09        59.68           53.44
22282.37        59.69           179.18
22374.03        59.80           92.29
22466.06        59.85           19.60
22558.47        59.82           -38.63
22651.26        59.83           -104.64
22744.43        59.83           110.95
22837.98        59.84           -20.04
22931.92        59.84           -48.81
23026.25        59.82           -23.79
23120.96        59.91           32.41
23216.07        59.92           64.84
23311.56        59.98           109.97
23407.45        59.98           123.06
23503.73        60.05           119.24
23600.41        60.12           -177.81
23697.49        60.19           -83.27
23794.96        60.18           -70.77
23892.84        60.12           -20.83
23991.12        60.21           94.14
24089.80        60.26           -106.01
24188.89        60.30           129.27
24288.39        60.30           51.77
24388.29        60.39           -9.30
24488.61        60.44           -100.52
24589.34        60.38           -144.08
24690.48        60.35           174.58
24792.04        60.31           151.07
24894.02        60.30           137.15
24996.42        60.32           -144.25
25099.24        60.38           -118.00
25202.48        60.43           -141.54
25306.14        60.47           161.88
25410.23        60.51           115.27
25514.75        60.50           81.34
25619.71        60.48           45.14
25725.09        60.52           72.02
25830.90        60.55           56.53
25937.15        60.50           -57.54
26043.84        60.60           -170.24
26150.97        60.65           -18.98
26258.53        60.65           137.04
26366.54        60.71           -25.63
26475.00        60.72           179.61
26583.90        60.67           -45.18
26693.24        60.67           46.89
26803.04        60.62           94.79
26913.29        60.60           134.11
27023.99        60.70           133.35
27135.15        60.73           163.14
27246.77        60.81           -163.77
27358.84        60.80           141.60
27471.38        60.82           31.57
27584.38        60.80           -26.30
27697.84        60.80           -80.46
27811.77        60.84           -38.35
27926.17        60.93           -5.76
28041.04        61.00           -97.70
28156.38        61.03           117.01
28272.19        61.15           -142.90
28388.49        61.17           5.24
28505.26        61.21           -71.38
28622.51        61.26           -143.65
28740.24        61.26           142.50
28858.46        61.26           23.40
28977.16        61.29           -109.64
29096.36        61.27           -91.76
29216.04        61.29           84.70
29336.21        61.39           -127.70
29456.88        61.36           1.76
29578.05        61.34           48.81
29699.71        61.36           179.77
29821.88        61.30           62.63
29944.54        61.30           -73.85
30067.71        61.24           -149.64
30191.39        61.20           -151.43
30315.58        61.22           72.57
30440.28        61.30           -81.08
30565.49        61.25           -159.61
30691.21        61.34           57.07
30817.46        61.33           -150.32
30944.22        61.36           -153.86
31071.50        61.44           90.08
31199.31        61.47           -77.10
31327.64        61.49           95.31
31456.50        61.52           -12.13
31585.89        61.48           -179.97
31715.81        61.52           -81.76
31846.27        61.53           102.98
31977.26        61.54           26.88
32108.80        61.56           -18.07
32240.87        61.60           15.64
32373.49        61.55           62.64
32506.65        61.70           114.70
32640.36        61.64           -136.60
32774.62        61.70           0.38
32909.43        61.79           145.77
33044.80        61.75           -101.45
33180.72        61.79           52.43
33317.21        61.86           -55.45
33454.25        61.87           104.53
33591.86        61.90           -169.75
33730.04        61.98           -50.92
33868.78        62.01           -56.18
34008.09        62.03           148.04
34147.98        62.09           158.54
34288.44        62.04           63.41
34429.48        62.06           16.70
34571.10        61.99           -131.02
34713.30        62.05           78.77
34856.09        62.07           179.68
34999.46        62.13           -7.75
35143.43        62.23           -80.04
35287.98        62.24           -135.89
35433.13        62.21           141.10
35578.88        62.23           -19.70
35725.23        62.27           -128.06
35872.18        62.31           131.54
36019.73        62.45           90.03
36167.89        62.51           -123.49
36316.66        62.53           159.82
36466.04        62.64           177.96
36616.04        62.71           139.43
36766.65        62.73           38.73
36917.89        62.80           -149.11
37069.74        62.82           130.65
37222.22        62.80           -39.30
37375.33        62.74           -9.38
37529.07        62.73           101.43
37683.43        62.79           -121.39
37838.44        62.87           92.69
37994.08        62.88           -132.63
38150.36        62.91           -12.23
38307.29        62.83           88.92
38464.86        62.90           -25.58
38623.07        62.97           69.83
38781.94        62.99           150.78
38941.46        63.03           -103.89
39101.64        63.10           41.73
39262.48        63.16           -35.75
39423.98        63.19           -40.62
39586.14        63.23           -63.39
39748.98        63.31           55.38
39912.48        63.38           138.44
40076.65        63.45           121.21
40241.50        63.45           -178.98
40407.02        63.55           -32.55
40573.23        63.57           105.77
40740.12        63.60           63.65
40907.70        63.59           144.21
41075.96        63.62           -84.30
41244.92        63.65           7.38
41414.57        63.68           160.83
41584.93        63.69           129.20
41755.98        63.69           116.56
41927.73        63.74           -26.64
42100.19        63.82           -75.31
42273.36        63.86           -160.23
42447.25        63.92           -147.87
42621.84        63.95           -69.38
42797.16        64.10           -65.75
42973.20        64.17           176.65
43149.96        64.23           91.43
43327.45        64.35           -142.32
43505.67        64.43           -37.20
43684.62        64.48           158.02
43864.31        64.50           73.73
44044.74        64.56           -13.78
44225.91        64.64           127.09
44407.82        64.70           159.23
44590.49        64.77           2.54
