Freq[Hz]        [dBSPL]         Phase[Deg]
968.18          72.95           140.75
972.17          73.04           131.80
976.17          73.15           123.06
980.18          73.25           114.34
984.21          73.37           105.38
988.26          73.45           96.74
992.33          73.56           87.98
996.41          73.67           78.71
1000.51         73.78           69.68
1004.62         73.88           60.69
1008.75         74.02           51.51
1012.90         74.16           42.34
1017.07         74.31           33.04
1021.25         74.46           23.96
1025.45         74.62           14.54
1029.67         74.78           4.94
1033.91         74.97           -4.72
1038.16         75.14           -14.48
1042.43         75.29           -24.40
1046.72         75.46           -34.48
1051.02         75.61           -44.93
1055.35         75.75           -55.52
1059.69         75.87           -65.96
1064.05         75.99           -76.62
1068.42         76.11           -87.13
1072.82         76.22           -98.03
1077.23         76.30           -108.87
1081.66         76.39           -119.65
1086.11         76.48           -130.64
1090.58         76.55           -141.82
1095.06         76.63           -153.25
1099.57         76.68           -164.86
1104.09         76.75           -176.53
1108.63         76.80           171.90
1113.19         76.81           159.96
1117.77         76.82           147.96
1122.37         76.79           136.03
1126.99         76.76           123.92
1131.62         76.70           111.83
1136.28         76.62           99.44
1140.95         76.52           87.45
1145.64         76.41           75.28
1150.36         76.28           63.08
1155.09         76.12           51.01
1159.84         75.95           38.95
1164.61         75.74           26.84
1169.40         75.53           15.08
1174.21         75.26           3.08
1179.04         75.00           -8.99
1183.89         74.72           -20.87
1188.76         74.43           -32.69
1193.65         74.10           -44.44
1198.56         73.79           -56.02
1203.49         73.47           -67.44
1208.44         73.17           -78.78
1213.41         72.86           -89.88
1218.40         72.54           -100.85
1223.41         72.20           -111.80
1228.45         71.88           -122.99
1233.50         71.51           -134.13
1238.57         71.14           -145.16
1243.67         70.70           -156.66
1248.78         70.28           -167.74
1253.92         69.84           -178.46
1259.08         69.47           170.65
1264.26         69.07           159.57
1269.46         68.80           148.63
1274.68         68.51           137.67
1279.92         68.22           126.80
1285.19         67.89           115.71
1290.47         67.60           104.27
1295.78         67.30           93.14
1301.11         67.00           81.62
1306.46         66.60           70.38
1311.84         66.16           59.31
1317.23         65.64           48.46
1322.65         65.08           38.15
1328.09         64.53           30.85
1333.55         63.84           23.89
1339.04         63.14           17.78
1344.55         62.48           12.79
1350.08         61.99           8.42
1355.63         61.45           4.05
1361.21         61.51           -0.79
1366.81         61.78           -5.28
1372.43         62.55           -9.84
1378.07         63.30           -14.99
1383.74         64.25           -20.21
1389.43         65.25           -25.79
1395.15         66.25           -31.64
1400.89         67.13           -38.18
1406.65         67.98           -45.09
1412.44         68.78           -55.39
1418.25         69.47           -66.46
1424.08         70.10           -78.29
1429.94         70.82           -91.25
1435.82         71.45           -105.27
1441.73         72.06           -119.70
1447.66         72.67           -134.21
1453.61         73.24           -149.34
1459.59         73.77           -164.59
1465.59         74.33           179.98
1471.62         74.83           164.40
1477.68         75.31           148.51
1483.75         75.72           132.59
1489.86         76.11           116.73
1495.98         76.47           100.63
1502.14         76.79           84.52
1508.32         77.10           68.14
1514.52         77.37           51.59
1520.75         77.58           34.87
1527.01         77.76           17.87
1533.29         77.90           0.82
1539.59         77.99           -16.26
1545.93         78.05           -33.23
1552.29         78.07           -50.28
1558.67         78.07           -67.42
1565.08         78.02           -84.46
1571.52         77.94           -101.16
1577.98         77.85           -117.76
1584.47         77.74           -134.17
1590.99         77.62           -150.33
1597.54         77.53           -166.77
1604.11         77.44           176.89
1610.71         77.36           160.57
1617.33         77.27           143.97
1623.98         77.19           127.50
1630.66         77.07           110.90
1637.37         76.97           94.20
1644.11         76.86           77.44
1650.87         76.75           60.77
1657.66         76.58           44.26
1664.48         76.45           27.96
1671.32         76.34           11.43
1678.20         76.24           -5.43
1685.10         76.14           -22.35
1692.03         76.03           -39.64
1698.99         75.86           -57.01
1705.98         75.65           -74.49
1713.00         75.38           -92.29
1720.05         75.10           -109.82
1727.12         74.80           -127.38
1734.22         74.53           -144.81
1741.36         74.30           -162.30
1748.52         74.06           -179.95
1755.71         73.86           162.11
1762.93         73.68           143.84
1770.19         73.48           124.67
1777.47         73.23           105.36
1784.78         72.93           85.54
1792.12         72.61           65.47
1799.49         72.23           45.12
1806.89         71.85           24.44
1814.33         71.43           3.35
1821.79         71.09           -18.02
1829.28         70.76           -39.99
1836.81         70.51           -62.78
1844.36         70.20           -86.33
1851.95         69.93           -110.42
1859.57         69.65           -134.97
1867.22         69.41           -160.35
1874.90         69.16           174.23
1882.61         69.01           149.29
1890.35         68.98           124.07
1898.13         69.02           99.28
1905.93         69.19           74.53
1913.77         69.51           49.81
1921.65         69.93           25.19
1929.55         70.50           0.60
1937.49         71.11           -23.86
1945.46         71.69           -48.22
1953.46         72.33           -72.06
1961.49         72.94           -95.70
1969.56         73.51           -118.80
1977.66         74.06           -141.66
1985.80         74.61           -164.06
1993.97         75.15           173.38
2002.17         75.66           150.73
2010.40         76.14           128.27
2018.67         76.59           105.54
2026.98         77.04           82.69
2035.32         77.47           59.72
2043.69         77.88           36.86
2052.09         78.24           13.91
2060.53         78.56           -9.08
2069.01         78.86           -32.07
2077.52         79.12           -55.19
2086.07         79.36           -78.18
2094.65         79.54           -101.46
2103.26         79.70           -124.80
2111.91         79.82           -148.09
2120.60         79.91           -171.38
2129.32         79.97           165.43
2138.08         80.00           142.09
2146.88         80.02           118.71
2155.71         80.00           95.21
2164.57         79.95           71.88
2173.48         79.89           48.57
2182.42         79.81           25.19
2191.40         79.71           1.83
2200.41         79.59           -21.60
2209.46         79.44           -45.19
2218.55         79.28           -68.95
2227.67         79.13           -92.76
2236.84         78.96           -116.55
2246.04         78.81           -140.48
2255.28         78.65           -164.55
2264.55         78.52           170.86
2273.87         78.39           145.91
2283.22         78.28           120.64
2292.61         78.17           94.90
2302.04         78.05           68.53
2311.51         77.88           41.46
2321.02         77.69           14.26
2330.57         77.51           -13.04
2340.15         77.37           -40.67
2349.78         77.25           -68.64
2359.44         77.18           -96.93
2369.15         77.15           -125.65
2378.89         77.16           -154.70
2388.68         77.17           175.82
2398.51         77.24           145.98
2408.37         77.32           116.13
2418.28         77.48           86.21
2428.22         77.67           56.21
2438.21         77.92           26.12
2448.24         78.16           -3.88
2458.31         78.40           -33.58
2468.42         78.67           -63.20
2478.58         78.98           -92.90
2488.77         79.31           -122.31
2499.01         79.68           -151.54
2509.29         80.06           179.30
2519.61         80.42           150.06
2529.97         80.72           120.57
2540.38         80.98           91.30
2550.83         81.18           62.20
2561.32         81.37           33.24
2571.86         81.55           4.37
2582.44         81.71           -24.44
2593.06         81.87           -53.19
2603.73         82.03           -82.06
2614.44         82.16           -111.15
2625.19         82.23           -140.29
2635.99         82.26           -169.44
2646.83         82.22           161.21
2657.72         82.15           131.99
2668.65         82.04           102.93
2679.63         81.91           73.86
2690.65         81.77           44.95
2701.72         81.64           16.10
2712.83         81.53           -12.93
2723.99         81.42           -42.34
2735.19         81.28           -72.00
2746.44         81.10           -102.00
2757.74         80.89           -132.30
2769.08         80.65           -162.73
2780.47         80.41           166.64
2791.91         80.19           135.65
2803.39         80.02           104.26
2814.93         79.89           72.49
2826.50         79.78           40.05
2838.13         79.67           6.91
2849.80         79.58           -26.76
2861.53         79.54           -60.86
2873.30         79.52           -95.61
2885.12         79.51           -130.80
2896.98         79.51           -166.34
2908.90         79.50           157.82
2920.87         79.53           121.79
2932.88         79.60           85.78
2944.94         79.68           49.66
2957.06         79.81           13.49
2969.22         79.95           -22.67
2981.43         80.06           -58.73
2993.70         80.16           -94.58
3006.01         80.26           -130.15
3018.38         80.36           -165.47
3030.79         80.46           159.58
3043.26         80.53           124.88
3055.78         80.60           90.37
3068.35         80.64           56.05
3080.97         80.64           22.02
3093.64         80.61           -11.87
3106.36         80.56           -45.45
3119.14         80.46           -78.80
3131.97         80.35           -111.86
3144.86         80.22           -144.74
3157.79         80.11           -177.47
3170.78         80.00           149.67
3183.82         79.89           116.30
3196.92         79.75           82.82
3210.07         79.56           49.28
3223.27         79.33           15.69
3236.53         79.08           -18.13
3249.84         78.82           -52.00
3263.21         78.56           -86.22
3276.63         78.32           -120.89
3290.11         78.10           -156.01
3303.64         77.85           168.16
3317.23         77.65           131.81
3330.88         77.44           94.51
3344.58         77.24           56.46
3358.34         77.03           17.64
3372.15         76.83           -21.87
3386.02         76.65           -61.60
3399.95         76.54           -101.70
3413.93         76.51           -142.13
3427.98         76.56           176.94
3442.08         76.68           135.61
3456.24         76.84           93.95
3470.45         77.05           52.33
3484.73         77.31           10.76
3499.06         77.60           -30.83
3513.45         77.89           -72.29
3527.91         78.12           -113.71
3542.42         78.37           -154.53
3556.99         78.61           165.12
3571.62         78.84           124.94
3586.31         79.05           85.13
3601.06         79.23           45.65
3615.87         79.36           6.24
3630.75         79.44           -33.20
3645.68         79.48           -72.23
3660.68         79.46           -111.08
3675.74         79.40           -149.79
3690.85         79.29           171.49
3706.04         79.11           132.86
3721.28         78.91           94.67
3736.59         78.69           56.64
3751.96         78.48           18.45
3767.39         78.23           -20.08
3782.89         77.95           -59.10
3798.45         77.63           -98.56
3814.07         77.27           -138.76
3829.76         76.87           179.98
3845.51         76.46           137.84
3861.33         76.02           94.88
3877.21         75.59           50.67
3893.16         75.22           5.49
3909.18         74.93           -40.78
3925.26         74.73           -87.64
3941.40         74.70           -135.33
3957.61         74.73           176.01
3973.89         74.78           126.76
3990.24         74.84           77.39
4006.65         74.96           28.00
4023.13         75.14           -21.20
4039.68         75.37           -70.03
4056.30         75.64           -118.51
4072.98         75.92           -166.36
4089.73         76.18           146.49
4106.56         76.46           100.29
4123.45         76.74           54.99
4140.41         77.00           10.45
4157.44         77.24           -33.29
4174.54         77.40           -76.85
4191.71         77.49           -119.96
4208.95         77.56           -162.64
4226.27         77.61           154.82
4243.65         77.62           112.18
4261.11         77.59           69.28
4278.63         77.49           26.12
4296.23         77.32           -17.38
4313.91         77.08           -61.01
4331.65         76.80           -104.72
4349.47         76.49           -148.95
4367.36         76.12           165.34
4385.32         75.65           118.51
4403.36         75.12           68.17
4421.47         74.48           13.03
4439.66         73.80           -43.42
4457.92         73.10           -99.63
4476.26         72.28           -155.78
4494.67         71.36           148.13
4513.16         70.45           91.74
4531.72         69.53           35.47
4550.36         68.77           -21.25
4569.08         68.23           -77.81
4587.87         67.98           -133.75
4606.75         68.09           170.56
4625.70         68.43           115.16
4644.72         69.01           60.92
4663.83         69.66           7.70
4683.01         70.29           -42.36
4702.27         70.89           -87.61
4721.62         71.43           -131.88
4741.04         71.91           -176.58
4760.54         72.32           138.42
4780.12         72.67           93.14
4799.78         72.92           47.73
4819.52         73.10           1.98
4839.35         73.19           -43.28
4859.25         73.25           -88.67
4879.24         73.26           -134.56
4899.31         73.23           179.20
4919.46         73.18           132.87
4939.70         73.06           85.95
4960.02         72.87           38.27
4980.42         72.61           -9.51
5000.91         72.26           -57.97
5021.48         71.84           -107.00
5042.13         71.33           -156.52
5062.87         70.74           151.67
5083.70         70.02           96.51
5104.61         69.29           38.42
5125.60         68.54           -21.15
5146.69         67.90           -80.91
5167.86         67.48           -141.09
5189.11         67.38           157.74
5210.46         67.44           95.88
5231.89         67.59           33.51
5253.41         67.93           -28.94
5275.02         68.59           -91.40
5296.72         69.35           -154.46
5318.50         70.01           141.98
5340.38         70.53           78.84
5362.35         71.01           16.03
5384.41         71.52           -44.99
5406.55         71.99           -103.22
5428.79         72.35           -158.90
5451.12         72.61           146.19
5473.54         72.76           90.50
5496.06         72.83           34.50
5518.67         72.82           -21.25
5541.37         72.71           -77.05
5564.16         72.56           -133.30
5587.05         72.34           169.83
5610.03         72.00           112.11
5633.10         71.55           52.97
5656.28         71.08           -7.32
5679.54         70.65           -70.09
5702.90         70.23           -134.40
5726.36         69.73           159.93
5749.92         69.22           93.58
5773.57         68.84           26.64
5797.32         68.57           -40.11
5821.16         68.57           -106.61
5845.11         68.82           -173.78
5869.15         69.16           118.13
5893.29         69.45           49.90
5917.53         69.77           -18.14
5941.87         70.19           -85.92
5966.31         70.61           -153.64
5990.86         70.91           139.60
6015.50         71.16           74.17
6040.24         71.36           10.56
6065.09         71.49           -52.41
6090.03         71.59           -114.67
6115.08         71.58           -177.29
6140.24         71.45           120.26
6165.49         71.32           57.32
6190.86         71.13           -7.05
6216.32         70.77           -72.21
6241.89         70.38           -138.62
6267.56         70.05           153.37
6293.34         69.71           83.20
6319.23         69.25           11.61
6345.22         68.77           -60.43
6371.32         68.49           -132.64
6397.53         68.31           154.25
6423.85         68.26           80.68
6450.27         68.30           6.79
6476.80         68.32           -67.19
6503.44         68.64           -140.77
6530.19         69.22           145.03
6557.05         69.67           70.16
6584.03         70.00           -4.29
6611.11         70.30           -77.82
6638.30         70.58           -149.90
6665.61         70.79           138.97
6693.02         70.94           68.92
6720.56         71.05           -0.46
6748.20         71.08           -69.79
6775.96         71.03           -139.65
6803.83         70.91           149.41
6831.81         70.69           78.84
6859.92         70.41           7.08
6888.13         70.11           -66.13
6916.47         69.64           -140.98
6944.92         68.98           142.46
6973.48         68.36           64.52
7002.17         67.77           -13.59
7030.97         67.23           -92.20
7059.89         66.65           -171.49
7088.93         66.26           109.06
7118.09         66.03           29.33
7147.37         65.92           -50.40
7176.77         66.19           -130.08
7206.29         66.76           150.03
7235.93         67.39           70.50
7265.69         67.98           -9.50
7295.58         68.61           -89.16
7325.59         69.11           -168.56
7355.72         69.53           112.95
7385.98         69.84           35.87
7416.36         70.05           -40.26
7446.86         70.24           -117.06
7477.49         70.33           164.70
7508.25         70.40           85.99
7539.13         70.39           5.98
7570.15         70.34           -75.29
7601.28         70.32           -157.90
7632.55         70.26           118.26
7663.94         70.17           33.85
7695.47         70.23           -51.34
7727.12         70.37           -138.16
7758.91         70.46           134.56
7790.82         70.61           47.21
7822.87         70.73           -40.86
7855.05         70.89           -129.68
7887.36         71.08           141.13
7919.80         71.21           51.86
7952.38         71.35           -37.18
7985.09         71.43           -126.88
8017.93         71.55           144.07
8050.91         71.65           54.74
8084.03         71.69           -34.78
8117.28         71.66           -124.78
8150.67         71.61           144.65
8184.20         71.46           54.22
8217.86         71.27           -36.38
8251.66         71.12           -127.38
8285.60         70.91           140.70
8319.68         70.73           48.50
8353.91         70.51           -44.54
8388.27         70.24           -138.00
8422.77         70.01           128.36
8457.42         69.81           34.36
8492.21         69.68           -60.64
8527.14         69.50           -156.32
8562.21         69.36           108.65
8597.43         69.25           12.88
8632.79         69.22           -82.89
8668.30         69.15           -178.50
8703.96         69.13           85.37
8739.76         69.00           -11.14
8775.71         68.77           -107.35
8811.81         68.58           156.62
8848.05         68.29           60.63
8884.45         68.03           -35.23
8920.99         67.76           -131.53
8957.69         67.48           131.89
8994.54         67.14           31.83
9031.53         66.84           -68.69
9068.68         66.58           -170.33
9105.98         66.36           86.99
9143.44         66.28           -15.64
9181.05         66.31           -118.04
9218.82         66.34           139.08
9256.74         66.26           36.89
9294.81         66.38           -64.45
9333.04         66.52           -166.08
9371.43         66.54           92.67
9409.98         66.76           -8.45
9448.69         66.91           -109.11
9487.55         67.03           151.33
9526.58         67.10           52.14
9565.76         67.14           -42.79
9605.11         67.17           -132.73
9644.62         67.22           139.94
9684.29         67.31           54.63
9724.13         67.41           -29.71
9764.12         67.41           -114.05
9804.29         67.54           162.19
9844.61         67.77           77.98
9885.11         67.89           -6.33
9925.77         67.99           -90.78
9966.60         68.22           -175.57
10007.59        68.29           99.61
10048.76        68.35           15.17
10090.09        68.40           -69.90
10131.59        68.53           -155.06
10173.27        68.65           120.26
10215.12        68.78           32.68
10257.13        68.83           -56.16
10299.32        68.90           -145.61
10341.69        68.91           124.80
10384.23        68.96           35.47
10426.94        68.92           -54.30
10469.83        68.85           -144.26
10512.90        68.77           125.80
10556.14        68.65           35.73
10599.56        68.45           -54.67
10643.16        68.34           -145.59
10686.94        68.21           123.92
10730.90        68.13           33.29
10775.04        68.00           -57.93
10819.36        67.98           -149.81
10863.86        67.95           117.93
10908.55        67.93           25.68
10953.42        67.80           -68.03
10998.47        67.64           -161.81
11043.71        67.39           104.63
11089.14        67.11           11.40
11134.75        66.75           -82.41
11180.55        66.39           -176.63
11226.54        66.12           88.80
11272.72        65.75           -5.09
11319.09        65.44           -98.79
11365.65        65.28           167.01
11412.40        65.18           72.46
11459.34        65.17           -22.84
11506.48        65.02           -118.56
11553.81        64.89           144.97
11601.33        64.74           48.02
11649.05        64.60           -48.51
11696.97        64.58           -145.27
11745.08        64.44           116.59
11793.39        64.31           17.18
11841.90        64.17           -81.43
11890.61        64.08           -179.93
11939.52        63.84           80.77
11988.63        63.82           -19.11
12037.95        63.79           -119.22
12087.46        63.71           139.68
12137.18        63.65           38.73
12187.11        63.60           -62.60
12237.24        63.60           -164.00
12287.57        63.51           93.86
12338.12        63.46           -9.31
12388.87        63.37           -113.36
12439.83        63.08           141.37
12490.99        62.81           35.62
12542.37        62.57           -69.23
12593.96        62.27           -165.73
12645.77        61.88           132.03
12697.78        61.84           53.47
12750.01        61.79           -25.78
12802.46        61.62           -85.78
12855.12        61.68           -143.13
12908.00        61.62           158.94
12961.09        61.43           111.96
13014.40        61.23           76.48
13067.94        61.14           41.53
13121.69        61.00           6.99
13175.66        60.78           -33.35
13229.86        60.74           -91.73
13284.28        60.92           -149.39
13338.92        60.98           153.11
13393.79        61.31           84.37
13448.88        61.72           -19.83
13504.20        61.95           -108.75
13559.75        62.08           161.08
13615.52        62.25           51.68
13671.53        62.18           -61.80
13727.76        62.26           -175.12
13784.23        62.56           59.95
13840.93        62.84           -78.50
13897.86        63.25           141.20
13955.03        63.67           0.43
14012.43        64.06           -136.10
14070.06        64.38           104.34
14127.94        64.53           -16.10
14186.05        64.65           -138.39
14244.40        64.66           100.31
14303.00        64.56           -21.48
14361.83        64.52           -143.37
14420.90        64.56           95.34
14480.22        64.68           -27.14
14539.78        64.87           -150.68
14599.59        64.94           84.05
14659.64        64.87           -41.79
14719.94        64.81           -168.48
14780.49        64.57           65.74
14841.29        64.22           -62.14
14902.33        63.90           -167.19
14963.63        63.52           90.48
15025.18        63.25           -11.18
15086.98        63.11           -103.83
15149.04        63.06           175.39
15211.35        63.00           93.41
15273.92        62.90           11.02
15336.75        62.61           -74.65
15399.83        62.19           158.02
15463.18        61.72           23.98
15526.78        61.28           -130.32
15590.65        60.99           78.07
15654.78        60.64           -79.77
15719.17        60.53           -157.81
15783.83        60.57           143.02
15848.75        60.45           99.45
15913.95        60.29           89.04
15979.40        60.15           125.76
16045.13        59.95           177.23
16111.13        59.62           -167.46
16177.40        59.44           -127.30
16243.95        59.32           -122.85
16310.76        59.24           -106.14
16377.85        59.34           -35.10
16445.22        59.42           83.51
16512.87        59.46           -105.38
16580.79        59.39           83.27
16648.99        59.47           -97.59
16717.47        59.38           15.72
16786.23        59.15           76.92
16855.28        59.12           158.80
16924.61        59.17           -148.35
16994.23        59.22           -108.10
17064.13        59.24           -104.19
17134.32        59.23           -72.92
17204.80        59.27           -33.63
17275.57        59.40           7.67
17346.63        59.48           -6.45
17417.98        59.45           -5.61
17489.63        59.49           -24.05
17561.57        59.52           -118.47
17633.80        59.54           63.77
17706.34        59.49           -113.86
17779.17        59.53           22.58
17852.30        59.60           -99.57
17925.73        59.74           120.93
17999.47        59.78           0.23
18073.50        59.92           -161.20
18147.85        59.96           48.32
18222.49        60.16           -144.56
18297.45        60.16           12.43
18372.71        60.14           -162.83
18448.29        60.22           62.69
18524.17        60.38           -72.71
18600.36        60.57           141.69
18676.87        60.60           36.88
18753.70        60.75           17.51
18830.84        60.77           -2.39
18908.29        60.92           -22.38
18986.07        60.93           -93.61
19064.17        60.98           165.84
19142.58        60.98           62.33
19221.32        60.94           20.81
19300.38        60.89           28.86
19379.77        60.78           135.14
19459.49        60.81           -98.66
19539.53        60.78           65.76
19619.90        60.71           -89.10
19700.61        60.59           86.02
19781.64        60.37           -110.42
19863.01        60.27           20.04
19944.71        60.08           89.09
20026.75        59.94           -129.63
20109.13        59.74           45.57
20191.84        59.67           -89.07
20274.90        59.47           178.81
20358.29        59.48           94.58
20442.04        59.43           71.50
20526.12        59.47           43.63
20610.55        59.39           -68.47
20695.33        59.32           138.13
20780.45        59.32           -74.25
20865.93        59.40           63.69
20951.76        59.42           -137.25
21037.94        59.42           37.66
21124.47        59.50           -18.32
21211.37        59.55           15.88
21298.62        59.59           -3.59
21386.22        59.66           -10.13
21474.19        59.74           -82.39
21562.52        59.77           146.45
21651.22        59.74           49.26
21740.28        59.76           -165.76
21829.70        59.76           -44.25
21919.49        59.80           -170.66
22009.65        59.80           85.96
22100.19        59.79           -50.53
22191.09        59.79           176.76
22282.37        59.78           -89.72
22374.03        59.80           -8.48
22466.06        59.81           12.11
22558.47        59.82           -81.05
22651.26        59.80           126.50
22744.43        59.74           -25.28
22837.98        59.68           -159.75
22931.92        59.73           22.05
23026.25        59.72           156.58
23120.96        59.72           -47.35
23216.07        59.79           152.37
23311.56        59.87           -23.91
23407.45        59.91           130.80
23503.73        59.91           19.49
23600.41        59.86           -108.78
23697.49        59.94           166.41
23794.96        59.94           97.43
23892.84        59.90           59.66
23991.12        59.90           99.27
24089.80        59.95           -100.74
24188.89        60.04           127.03
24288.39        60.14           -57.29
24388.29        60.13           173.49
24488.61        60.21           7.49
24589.34        60.19           93.33
24690.48        60.19           95.74
24792.04        60.16           64.83
24894.02        60.22           34.37
24996.42        60.31           -22.60
25099.24        60.35           -94.08
25202.48        60.30           -161.93
25306.14        60.37           94.33
25410.23        60.39           -66.53
25514.75        60.43           106.35
25619.71        60.49           155.55
25725.09        60.47           161.05
25830.90        60.55           -85.47
25937.15        60.52           63.18
26043.84        60.59           -56.50
26150.97        60.65           -62.27
26258.53        60.67           -92.13
26366.54        60.71           165.29
26475.00        60.72           69.64
26583.90        60.65           -35.04
26693.24        60.66           -151.29
26803.04        60.74           166.50
26913.29        60.70           -138.45
27023.99        60.76           -110.06
27135.15        60.81           -65.51
27246.77        60.87           -35.32
27358.84        60.87           -16.00
27471.38        60.83           -25.48
27584.38        60.96           -81.59
27697.84        60.95           145.40
27811.77        61.03           0.02
27926.17        61.08           -99.80
28041.04        61.15           -120.60
28156.38        61.20           140.63
28272.19        61.25           17.21
28388.49        61.29           -88.10
28505.26        61.33           -119.87
28622.51        61.40           178.39
28740.24        61.42           132.75
28858.46        61.42           76.76
28977.16        61.39           82.23
29096.36        61.48           101.54
29216.04        61.49           106.70
29336.21        61.45           72.66
29456.88        61.45           76.49
29578.05        61.44           127.69
29699.71        61.46           -161.58
29821.88        61.37           -144.63
29944.54        61.35           -66.46
30067.71        61.34           28.54
30191.39        61.29           132.63
30315.58        61.34           152.36
30440.28        61.27           88.47
30565.49        61.30           75.45
30691.21        61.29           81.50
30817.46        61.34           79.21
30944.22        61.31           -74.51
31071.50        61.33           -4.82
31199.31        61.40           76.85
31327.64        61.47           173.11
31456.50        61.46           -50.12
31585.89        61.42           156.95
31715.81        61.51           92.23
31846.27        61.49           -7.02
31977.26        61.60           -56.59
32108.80        61.66           -99.83
32240.87        61.57           171.34
32373.49        61.59           70.88
32506.65        61.62           -112.39
32640.36        61.68           53.60
32774.62        61.69           -173.21
32909.43        61.77           38.98
33044.80        61.85           -62.23
33180.72        61.87           -148.78
33317.21        61.86           16.09
33454.25        61.86           -27.01
33591.86        61.91           -175.96
33730.04        61.93           -101.48
33868.78        61.99           -28.63
34008.09        62.03           -75.77
34147.98        62.13           141.04
34288.44        62.19           1.23
34429.48        62.28           -127.21
34571.10        62.29           -132.89
34713.30        62.41           -156.13
34856.09        62.43           -141.49
34999.46        62.39           -107.68
35143.43        62.37           -74.14
35287.98        62.34           17.07
35433.13        62.38           166.88
35578.88        62.44           -15.26
35725.23        62.48           -154.21
35872.18        62.52           84.04
36019.73        62.58           35.24
36167.89        62.61           163.08
36316.66        62.56           23.43
36466.04        62.59           32.97
36616.04        62.58           34.49
36766.65        62.65           -3.50
36917.89        62.68           43.27
37069.74        62.74           56.37
37222.22        62.79           -25.88
37375.33        62.80           -87.30
37529.07        62.86           141.46
37683.43        62.86           32.76
37838.44        62.88           -48.93
37994.08        62.92           172.59
38150.36        62.99           47.39
38307.29        63.06           -125.93
38464.86        63.09           -22.99
38623.07        63.19           29.26
38781.94        63.30           -35.56
38941.46        63.43           162.76
39101.64        63.39           -70.80
39262.48        63.42           -15.24
39423.98        63.44           137.39
39586.14        63.51           94.32
39748.98        63.63           143.94
39912.48        63.65           -92.02
40076.65        63.69           21.32
40241.50        63.73           -91.44
40407.02        63.80           -131.20
40573.23        63.81           -140.05
40740.12        63.80           -107.71
40907.70        63.80           -45.57
41075.96        63.82           52.79
41244.92        63.81           179.01
41414.57        63.79           88.36
41584.93        63.89           148.21
41755.98        63.91           -85.78
41927.73        63.92           -11.59
42100.19        63.94           -23.85
42273.36        63.96           -131.82
42447.25        64.06           172.63
42621.84        64.15           125.07
42797.16        64.20           53.54
42973.20        64.28           -46.90
43149.96        64.38           -176.86
43327.45        64.51           -20.18
43505.67        64.57           99.52
43684.62        64.60           -115.17
43864.31        64.66           48.87
44044.74        64.71           -111.36
44225.91        64.75           -47.47
44407.82        64.78           -63.41
44590.49        64.90           -57.19
